Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s),Position East of launch (m),Position North of launch (m),Gravitational acceleration (m/s),Angle of attack (rad),Roll rate (rpm),Pitch rate (rpm),Yaw rate (rpm),Mass (g),Longitudinal moment of inertia (kgm),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Vertical orientation (zenith) (rad),Air pressure (Pa)
8.3946,3868.4,552.11,74.155,623.35,4.1364,9.8102,3.0434e-4,2218.9,-0.81136,0.085439,9849.5,5.1653,222.35,181.56,3.9682,1.7058,7.405e7,0,635.26,0.5989,0.5989,0.27773,0.17461,0.14656,0.0059488,0.023605,3.1085e-4,2.2021,-2.411e-4,1.376,62725
8.3957,3869,552.03,74.14,623.45,4.1397,9.8102,3.9198e-4,2218.6,-0.77467,0.23665,9849.5,5.1653,222.35,181.56,3.9675,1.7056,74035546,0,635.08,0.59894,0.59895,0.27775,0.17461,0.14658,0.0076648,0.030245,-2.916e-4,2.2025,-2.1985e-4,1.376,62720
8.3968,3869.6,551.95,74.124,623.56,4.143,9.8102,4.749e-4,2218.2,-0.71698,0.36183,9849.5,5.1653,222.34,181.56,3.9668,1.7053,74020818,0,634.91,0.59899,0.599,0.27778,0.17462,0.1466,0.0092896,0.036796,2.9479e-4,2.203,-1.8838e-4,1.376,62715
8.3979,3870.2,551.87,74.107,623.66,4.1464,9.8102,5.5094e-4,2217.9,-0.64314,0.46835,9849.5,5.1653,222.33,181.56,3.9662,1.7051,74005960,0,634.73,0.59904,0.59905,0.27781,0.17462,0.14662,0.010781,0.042458,4.0478e-4,2.2034,-1.5162e-4,1.3761,62710
8.399,3870.8,551.79,74.088,623.76,4.1497,9.8102,6.1825e-4,2217.6,-0.55574,0.55858,9849.5,5.1653,222.33,181.56,3.9657,1.7049,73990986,0,634.56,0.59909,0.5991,0.27783,0.17462,0.14664,0.012102,0.04843,1.6517e-4,2.2038,-1.1324e-4,1.3761,62705
8.4002,3871.5,551.7,74.068,623.87,4.1531,9.8102,6.7521e-4,2217.2,-0.45677,0.6331,9849.5,5.1653,222.33,181.56,3.9654,1.7046,73975908,0,634.38,0.59914,0.59915,0.27786,0.17462,0.14666,0.013221,0.052845,2.2109e-4,2.2043,-7.6525e-5,1.3762,62700
8.4013,3872.1,551.62,74.048,623.97,4.1565,9.8102,7.2044e-4,2216.9,-0.34847,0.69149,9849.5,5.1653,222.32,181.56,3.9652,1.7044,73960747,0,634.2,0.59919,0.5992,0.27789,0.17462,0.14668,0.014111,0.055756,-4.1832e-4,2.2047,-4.4553e-5,1.3763,62695
8.4024,3872.7,551.53,74.026,624.08,4.16,9.8102,7.5284e-4,2216.6,-0.23302,0.73332,9849.5,5.1653,222.32,181.56,3.9651,1.7041,73945523,0,634.02,0.59925,0.59925,0.27792,0.17463,0.1467,0.014749,0.058957,-3.3287e-4,2.2052,-1.9928e-5,1.3763,62690
8.4036,3873.3,551.45,74.004,624.19,4.1634,9.8102,7.7159e-4,2216.2,-0.11269,0.75812,9849.5,5.1653,222.32,181.56,3.9653,1.7039,7.393e7,0,633.84,0.5993,0.5993,0.27794,0.17463,0.14672,0.01512,0.059706,-1.0997e-4,2.2056,-4.662e-6,1.3764,62685
8.4047,3873.9,551.37,73.981,624.29,4.1669,9.8102,7.7621e-4,2215.9,0.0099268,0.76555,9849.5,5.1653,222.33,181.56,3.9656,1.7036,73914973,0,633.66,0.59935,0.59935,0.27797,0.17463,0.14675,0.015213,0.060635,-6.4743e-4,2.2061,3.6188e-8,1.3765,62680
8.4058,3874.6,551.28,73.958,624.4,4.1703,9.8102,7.6659e-4,2215.6,0.13243,0.75545,9849.5,5.1653,222.33,181.56,3.966,1.7034,7.39e7,0,633.48,0.5994,0.5994,0.278,0.17463,0.14677,0.015027,0.059398,-5.0803e-4,2.2065,6.4423e-6,1.3766,62675
8.407,3875.2,551.2,73.936,624.5,4.1737,9.8102,7.4296e-4,2215.2,0.2522,0.72792,9849.5,5.1653,222.34,181.56,3.9667,1.7031,73884445,0,633.29,0.59945,0.59945,0.27803,0.17463,0.14679,0.014566,0.057886,-2.4409e-4,2.207,2.3372e-5,1.3766,62670
8.4081,3875.8,551.11,73.914,624.61,4.1772,9.8102,7.059e-4,2214.9,0.36681,0.68336,9849.5,5.1653,222.35,181.56,3.9675,1.7029,73869246,0,633.11,0.5995,0.5995,0.27805,0.17464,0.14681,0.01384,0.055026,-3.5979e-4,2.2074,4.9455e-5,1.3767,62665
8.4093,3876.4,551.03,73.894,624.72,4.1806,9.8102,6.5632e-4,2214.6,0.47387,0.62218,9849.5,5.1653,222.36,181.56,3.9685,1.7026,73854118,0,632.93,0.59955,0.59955,0.27808,0.17464,0.14683,0.012869,0.051472,-3.2914e-4,2.2079,8.2562e-5,1.3767,62660
8.4104,3877,550.95,73.874,624.82,4.184,9.8102,5.9542e-4,2214.2,0.57135,0.54468,9849.5,5.1653,222.37,181.56,3.9696,1.7024,73839076,0,632.76,0.5996,0.5996,0.27811,0.17464,0.14685,0.011675,0.045732,1.6209e-4,2.2083,1.2006e-4,1.3767,62655
8.4115,3877.6,550.86,73.856,624.92,4.1874,9.8102,5.2464e-4,2213.9,0.65702,0.45086,9849.5,5.1653,222.38,181.56,3.9708,1.7022,73824137,0,632.58,0.59965,0.59965,0.27814,0.17464,0.14687,0.010288,0.040561,-1.6727e-4,2.2088,1.5881e-4,1.3766,62650
8.4126,3878.2,550.78,73.839,625.03,4.1907,9.8102,4.4564e-4,2213.6,0.72881,0.33968,9849.5,5.1653,222.39,181.56,3.9721,1.7019,73809310,0,632.4,0.5997,0.5997,0.27816,0.17465,0.14689,0.0087385,0.034644,-3.8732e-4,2.2092,1.9547e-4,1.3766,62645
8.4137,3878.8,550.7,73.823,625.13,4.1941,9.8102,3.6035e-4,2213.2,0.78361,0.20711,9849.5,5.1653,222.41,181.56,3.9735,1.7017,73794603,0,632.23,0.59975,0.59975,0.27819,0.17465,0.14691,0.0070658,0.027889,2.2153e-4,2.2096,2.2604e-4,1.3765,62640
8.4148,3879.4,550.62,73.808,625.23,4.1974,9.8102,2.7114e-4,2212.9,0.81469,0.041749,9849.5,5.1653,222.42,181.56,3.9749,1.7015,7.378e7,0,632.05,0.5998,0.5998,0.27822,0.17465,0.14693,0.0053164,0.020879,3.4987e-4,2.21,2.4439e-4,1.3764,62635
8.4159,3880,550.54,73.794,625.33,4.2006,9.8102,1.8181e-4,2212.6,0.7971,-0.19044,9849.5,5.1653,222.44,181.56,3.9763,1.7012,73765565,0,631.88,0.59985,0.59985,0.27824,0.17465,0.14695,0.0035648,0.014354,-4.5283e-4,2.2104,2.3402e-4,1.3763,62630
8.417,3880.6,550.46,73.781,625.43,4.2039,9.8102,1.0363e-4,2212.2,0.57686,-0.58505,9849.5,5.1653,222.45,181.56,3.9776,1.701,73751228,0,631.71,0.5999,0.5999,0.27827,0.17465,0.14697,0.0020319,0.0081071,1.828e-4,2.2108,1.226e-4,1.3762,62625
8.418,3881.2,550.38,73.768,625.53,4.2071,9.8102,8.7122e-5,2211.9,-0.3322,-0.75181,9849.5,5.1653,222.46,181.56,3.9781,1.7008,73736990,0,631.54,0.59994,0.59994,0.27829,0.17466,0.14699,0.0017084,0.0069981,6.1547e-4,2.2112,-4.067e-5,1.3761,62620
8.4191,3881.7,550.3,73.755,625.63,4.2103,9.8102,1.5361e-4,2211.6,-0.75543,-0.32011,9849.5,5.1653,222.45,181.56,3.9777,1.7005,73722760,0,631.38,0.59999,0.59999,0.27832,0.17466,0.14701,0.0030132,0.01228,2.5021e-4,2.2116,-2.1037e-4,1.3761,62616
8.4202,3882.3,550.22,73.741,625.73,4.2136,9.8102,2.4097e-4,2211.2,-0.81557,-0.051228,9849.5,5.1653,222.44,181.56,3.9769,1.7003,73708421,0,631.21,0.60004,0.60004,0.27835,0.17466,0.14703,0.0047286,0.019471,-3.2516e-4,2.2121,-2.4528e-4,1.376,62611
8.4212,3882.9,550.14,73.727,625.83,4.2169,9.8102,3.3056e-4,2210.9,-0.80176,0.13052,9849.5,5.1653,222.44,181.56,3.9762,1.7001,73693941,0,631.04,0.60009,0.60009,0.27837,0.17466,0.14705,0.0064891,0.026491,-1.5764e-4,2.2125,-2.3711e-4,1.376,62606
8.4223,3883.5,550.06,73.712,625.93,4.2202,9.8101,4.1743e-4,2210.6,-0.75837,0.27332,9849.5,5.1653,222.43,181.56,3.9755,1.6998,73679320,0,630.86,0.60014,0.60014,0.2784,0.17467,0.14707,0.0081976,0.032961,3.3221e-4,2.213,-2.122e-4,1.376,62601
8.4235,3884.1,549.98,73.696,626.04,4.2235,9.8101,4.9882e-4,2210.2,-0.69573,0.39278,9849.5,5.1653,222.42,181.56,3.9749,1.6996,73664574,0,630.69,0.60019,0.60019,0.27843,0.17467,0.14709,0.0098,0.038821,3.0985e-4,2.2135,-1.7864e-4,1.376,62596
8.4246,3884.7,549.9,73.678,626.14,4.2269,9.8101,5.7267e-4,2209.9,-0.61777,0.49436,9849.5,5.1653,222.42,181.56,3.9745,1.6993,7.365e7,0,630.51,0.60024,0.60024,0.27845,0.17467,0.14712,0.011255,0.045059,-2.1125e-4,2.2141,-1.409e-4,1.376,62591
8.4257,3885.3,549.82,73.659,626.24,4.2303,9.8101,6.372e-4,2209.6,-0.52703,0.57987,9849.5,5.1653,222.42,181.56,3.9741,1.6991,73634756,0,630.34,0.60029,0.60029,0.27848,0.17467,0.14714,0.012528,0.049924,-3.8099e-4,2.2146,-1.0257e-4,1.3761,62586
8.4268,3885.9,549.73,73.64,626.35,4.2337,9.8101,6.9091e-4,2209.2,-0.42541,0.64955,9849.5,5.1653,222.41,181.56,3.9739,1.6989,7.362e7,0,630.16,0.60034,0.60034,0.27851,0.17467,0.14716,0.013589,0.053867,-2.6744e-4,2.2152,-6.6853e-5,1.3761,62581
8.428,3886.5,549.65,73.619,626.45,4.2372,9.8101,7.3251e-4,2208.9,-0.31518,0.7031,9849.5,5.1653,222.41,181.56,3.9738,1.6986,73604610,0,629.98,0.60039,0.60039,0.27853,0.17468,0.14718,0.014411,0.057753,-5.2368e-4,2.2157,-3.6707e-5,1.3762,62576
8.4291,3887.2,549.57,73.597,626.56,4.2406,9.8101,7.6101e-4,2208.6,-0.19855,0.73992,9849.5,5.1653,222.41,181.56,3.9739,1.6984,73589462,0,629.8,0.60044,0.60044,0.27856,0.17468,0.1472,0.014976,0.059127,1.1604e-4,2.2163,-1.4572e-5,1.3763,62571
8.4302,3887.8,549.48,73.574,626.66,4.2441,9.8101,7.7574e-4,2208.2,-0.078,0.75967,9849.5,5.1653,222.42,181.56,3.9742,1.6981,73574293,0,629.62,0.60049,0.60049,0.27859,0.17468,0.14722,0.01527,0.060604,-1.5729e-4,2.2169,-2.2495e-6,1.3764,62566
8.4314,3888.4,549.4,73.552,626.77,4.2475,9.8101,7.7636e-4,2207.9,0.0441,0.76214,9849.5,5.1653,222.42,181.56,3.9746,1.6979,73559126,0,629.44,0.60054,0.60055,0.27862,0.17468,0.14724,0.015286,0.060656,-1.3611e-4,2.2174,7.1931e-7,1.3765,62561
8.4325,3889,549.31,73.529,626.88,4.251,9.8101,7.6288e-4,2207.6,0.16527,0.74725,9849.5,5.1653,222.43,181.56,3.9752,1.6976,73543983,0,629.26,0.60059,0.6006,0.27864,0.17468,0.14726,0.015023,0.059359,-5.8798e-4,2.218,1.0105e-5,1.3765,62556
8.4336,3889.6,549.23,73.507,626.98,4.2544,9.8101,7.3566e-4,2207.2,0.28293,0.71526,9849.5,5.1653,222.43,181.56,3.976,1.6974,73528887,0,629.09,0.60064,0.60065,0.27867,0.17469,0.14728,0.01449,0.057941,-2.4868e-4,2.2186,2.9625e-5,1.3766,62551
8.4348,3890.2,549.15,73.486,627.09,4.2579,9.8101,6.9541e-4,2206.9,0.3948,0.66662,9849.5,5.1653,222.44,181.56,3.9769,1.6971,73513857,0,628.91,0.60069,0.6007,0.2787,0.17469,0.14731,0.013699,0.054105,-4.8413e-4,2.2191,5.7701e-5,1.3766,62545
8.4359,3890.8,549.07,73.466,627.19,4.2613,9.8101,6.4313e-4,2206.6,0.49857,0.60177,9849.5,5.1653,222.46,181.56,3.978,1.6969,73498912,0,628.73,0.60074,0.60075,0.27873,0.17469,0.14733,0.01267,0.050479,-3.9329e-5,2.2197,9.2045e-5,1.3766,62540
8.437,3891.5,548.98,73.447,627.29,4.2647,9.8101,5.8007e-4,2206.2,0.59228,0.52097,9849.5,5.1653,222.47,181.56,3.9792,1.6967,73484066,0,628.55,0.60079,0.6008,0.27875,0.17469,0.14735,0.011428,0.04572,-4.2489e-5,2.2202,1.2994e-4,1.3766,62535
8.4381,3892.1,548.9,73.43,627.4,4.268,9.8101,5.077e-4,2205.9,0.67393,0.42402,9849.5,5.1653,222.48,181.56,3.9805,1.6964,73469333,0,628.38,0.60084,0.60085,0.27878,0.1747,0.14737,0.010003,0.040106,-1.8216e-4,2.2207,1.6828e-4,1.3765,62531
8.4392,3892.6,548.82,73.413,627.5,4.2714,9.8101,4.2773e-4,2205.6,0.74127,0.3095,9849.5,5.1653,222.5,181.56,3.9819,1.6962,73454721,0,628.21,0.60089,0.60089,0.27881,0.1747,0.14739,0.0084277,0.033627,2.7451e-4,2.2213,2.0365e-4,1.3765,62526
8.4403,3893.2,548.74,73.398,627.6,4.2747,9.8101,3.4212e-4,2205.2,0.79087,0.17241,9849.5,5.1653,222.51,181.56,3.9834,1.696,7.344e7,0,628.03,0.60094,0.60094,0.27883,0.1747,0.14741,0.006741,0.026914,2.0425e-4,2.2218,2.3189e-4,1.3764,62521
8.4414,3893.8,548.66,73.383,627.7,4.278,9.8101,2.5336e-4,2204.9,0.81435,-0.0011091,9849.5,5.1653,222.53,181.56,3.9849,1.6957,73425881,0,627.86,0.60099,0.60099,0.27886,0.1747,0.14743,0.0049922,0.019556,-7.8823e-5,2.2223,2.4593e-4,1.3763,62516
8.4425,3894.4,548.58,73.37,627.8,4.2812,9.8101,1.6584e-4,2204.6,0.77763,-0.25286,9849.5,5.1653,222.54,181.56,3.9864,1.6955,73411655,0,627.7,0.60104,0.60104,0.27888,0.1747,0.14745,0.0032676,0.012669,1.6373e-4,2.2228,2.2432e-4,1.3762,62511
8.4435,3895,548.5,73.357,627.9,4.2845,9.8101,9.4362e-5,2204.2,0.46348,-0.67575,9849.5,5.1653,222.55,181.56,3.9876,1.6953,73397550,0,627.53,0.60109,0.60109,0.27891,0.17471,0.14747,0.0018594,0.0073089,8.2872e-5,2.2233,7.9709e-5,1.3761,62506
8.4446,3895.6,548.43,73.344,628,4.2877,9.8101,9.5643e-5,2203.9,-0.45979,-0.67832,9849.5,5.1653,222.56,181.56,3.988,1.695,73383538,0,627.36,0.60113,0.60113,0.27893,0.17471,0.14749,0.001885,0.0078807,2.9046e-4,2.2238,-7.8466e-5,1.376,62502
8.4457,3896.1,548.35,73.331,628.09,4.2909,9.8101,1.6754e-4,2203.6,-0.77148,-0.2709,9849.5,5.1653,222.55,181.56,3.9876,1.6948,7.337e7,0,627.2,0.60118,0.60118,0.27896,0.17471,0.14751,0.0033032,0.013776,4.0921e-4,2.2243,-2.2097e-4,1.376,62497
8.4467,3896.7,548.27,73.318,628.19,4.2941,9.8101,2.5463e-4,2203.2,-0.81383,-0.024055,9849.5,5.1653,222.55,181.56,3.9869,1.6946,73355389,0,627.03,0.60123,0.60123,0.27899,0.17471,0.14753,0.0050224,0.019801,4.6029e-4,2.2248,-2.4596e-4,1.3759,62492
8.4478,3897.3,548.19,73.304,628.29,4.2974,9.8101,3.4291e-4,2202.9,-0.79547,0.14841,9849.5,5.1653,222.54,181.56,3.9862,1.6944,73341132,0,626.86,0.60128,0.60128,0.27901,0.17471,0.14755,0.0067662,0.026946,4.4909e-4,2.2253,-2.3506e-4,1.3759,62487
8.4489,3897.9,548.11,73.289,628.39,4.3007,9.8101,4.281e-4,2202.6,-0.75038,0.28588,9849.5,5.1653,222.53,181.56,3.9856,1.6941,73326748,0,626.69,0.60132,0.60133,0.27904,0.17472,0.14757,0.0084506,0.033956,3.9397e-4,2.2259,-2.0922e-4,1.3759,62483
8.45,3898.5,548.03,73.273,628.49,4.304,9.8101,5.0774e-4,2202.2,-0.68707,0.4016,9849.5,5.1653,222.53,181.56,3.9851,1.6939,73312240,0,626.52,0.60137,0.60137,0.27906,0.17472,0.14759,0.010027,0.039823,1.3313e-4,2.2264,-1.7546e-4,1.3759,62478
8.4511,3899.1,547.95,73.255,628.6,4.3073,9.8101,5.7987e-4,2201.9,-0.60904,0.50028,9849.5,5.1653,222.52,181.56,3.9846,1.6937,73297619,0,626.35,0.60142,0.60142,0.27909,0.17472,0.14761,0.011455,0.045349,-5.7196e-4,2.2269,-1.3791e-4,1.3759,62473
8.4522,3899.7,547.87,73.237,628.7,4.3107,9.8101,6.4282e-4,2201.6,-0.51861,0.58341,9849.5,5.1653,222.52,181.56,3.9843,1.6934,73282898,0,626.18,0.60147,0.60147,0.27912,0.17472,0.14763,0.012704,0.050403,-2.4666e-4,2.2275,-1.0003e-4,1.376,62468
8.4533,3900.3,547.79,73.217,628.8,4.3141,9.8101,6.9511e-4,2201.2,-0.41785,0.65106,9849.5,5.1653,222.52,181.56,3.9841,1.6932,73268092,0,626,0.60152,0.60152,0.27914,0.17473,0.14765,0.013742,0.055126,3.1089e-4,2.228,-6.4954e-5,1.3761,62463
8.4544,3900.9,547.71,73.196,628.91,4.3175,9.8101,7.3553e-4,2200.9,-0.3088,0.70294,9849.5,5.1653,222.52,181.56,3.984,1.6929,73253219,0,625.83,0.60157,0.60158,0.27917,0.17473,0.14767,0.014545,0.057614,1.0069e-4,2.2286,-3.5486e-5,1.3761,62458
8.4556,3901.5,547.62,73.175,629.01,4.321,9.8101,7.6313e-4,2200.6,-0.19356,0.73858,9849.5,5.1653,222.52,181.56,3.9841,1.6927,73238299,0,625.65,0.60162,0.60163,0.2792,0.17473,0.14769,0.015095,0.059885,1.3128e-4,2.2291,-1.3947e-5,1.3762,62453
8.4567,3902.1,547.54,73.153,629.12,4.3244,9.8101,7.7724e-4,2200.2,-0.074534,0.75752,9849.5,5.1653,222.52,181.56,3.9843,1.6924,73223354,0,625.47,0.60167,0.60168,0.27923,0.17473,0.14771,0.015378,0.061175,1.0155e-4,2.2297,-2.0685e-6,1.3763,62448
8.4578,3902.7,547.46,73.131,629.22,4.3279,9.8101,7.7755e-4,2199.9,0.045984,0.75954,9849.5,5.1653,222.52,181.56,3.9848,1.6922,73208405,0,625.3,0.60172,0.60173,0.27925,0.17473,0.14774,0.015387,0.060866,1.3601e-4,2.2302,7.876e-7,1.3764,62443
8.459,3903.3,547.38,73.109,629.32,4.3313,9.8101,7.6405e-4,2199.6,0.1655,0.7447,9849.5,5.1653,222.53,181.56,3.9854,1.692,73193475,0,625.12,0.60177,0.60178,0.27928,0.17474,0.14776,0.015123,0.060575,-5.9416e-4,2.2308,1.0205e-5,1.3765,62438
8.4601,3903.9,547.29,73.087,629.43,4.3347,9.8101,7.3708e-4,2199.2,0.28171,0.71312,9849.5,5.1653,222.54,181.56,3.9861,1.6917,73178583,0,624.94,0.60182,0.60183,0.27931,0.17474,0.14778,0.014592,0.05828,-2.8249e-4,2.2313,2.9578e-5,1.3765,62433
8.4612,3904.5,547.21,73.066,629.53,4.3382,9.8101,6.9732e-4,2198.9,0.39225,0.66516,9849.5,5.1653,222.55,181.56,3.987,1.6915,73163751,0,624.77,0.60187,0.60188,0.27933,0.17474,0.1478,0.013806,0.055426,-5.989e-4,2.2319,5.736e-5,1.3765,62428
8.4623,3905.1,547.13,73.046,629.64,4.3416,9.8101,6.457e-4,2198.6,0.4951,0.60136,9849.5,5.1653,222.56,181.56,3.9881,1.6912,73148995,0,624.59,0.60192,0.60193,0.27936,0.17474,0.14782,0.012785,0.051383,8.0191e-5,2.2324,9.141e-5,1.3765,62423
8.4634,3905.7,547.05,73.027,629.74,4.3449,9.8101,5.8343e-4,2198.2,0.58819,0.52184,9849.5,5.1653,222.57,181.56,3.9893,1.691,73134330,0,624.42,0.60197,0.60198,0.27939,0.17475,0.14784,0.011553,0.045781,1.5582e-4,2.2329,1.2906e-4,1.3765,62418
8.4645,3906.3,546.97,73.01,629.84,4.3483,9.8101,5.1192e-4,2197.9,0.66943,0.42648,9849.5,5.1653,222.58,181.56,3.9906,1.6908,7.312e7,0,624.25,0.60202,0.60202,0.27941,0.17475,0.14786,0.010138,0.040541,8.5664e-5,2.2335,1.6721e-4,1.3765,62413
8.4656,3906.9,546.89,72.994,629.94,4.3516,9.8101,4.3284e-4,2197.6,0.73674,0.31382,9849.5,5.1653,222.6,181.56,3.9919,1.6905,73105322,0,624.08,0.60207,0.60207,0.27944,0.17475,0.14788,0.0085719,0.033635,-2.0878e-4,2.234,2.0259e-4,1.3764,62408
8.4667,3907.5,546.81,72.979,630.04,4.355,9.8101,3.4807e-4,2197.2,0.78687,0.17928,9849.5,5.1653,222.61,181.56,3.9934,1.6903,73090994,0,623.91,0.60212,0.60212,0.27947,0.17475,0.1479,0.0068932,0.026895,-2.2579e-4,2.2345,2.3116e-4,1.3763,62403
8.4678,3908.1,546.73,72.964,630.14,4.3582,9.8101,2.6002e-4,2196.9,0.81193,0.0099355,9849.5,5.1653,222.63,181.56,3.9948,1.6901,73076788,0,623.74,0.60217,0.60217,0.27949,0.17475,0.14792,0.0051494,0.020424,-2.2674e-4,2.235,2.4619e-4,1.3762,62398
8.4689,3908.7,546.65,72.951,630.24,4.3615,9.8101,1.7278e-4,2196.6,0.7818,-0.23196,9849.5,5.1653,222.64,181.56,3.9963,1.6898,73062703,0,623.57,0.60222,0.60222,0.27952,0.17476,0.14794,0.0034217,0.013483,7.6461e-5,2.2355,2.2832e-4,1.3761,62394
8.4699,3909.2,546.57,72.938,630.34,4.3647,9.8101,9.9376e-5,2196.2,0.5118,-0.63729,9849.5,5.1653,222.66,181.56,3.9976,1.6896,73048734,0,623.41,0.60226,0.60226,0.27954,0.17476,0.14796,0.0019681,0.0073278,-1.8533e-4,2.236,9.7879e-5,1.3761,62389
8.471,3909.8,546.5,72.925,630.44,4.3679,9.8101,9.2316e-5,2195.9,-0.39278,-0.71702,9849.5,5.1653,222.66,181.56,3.9981,1.6894,73034857,0,623.24,0.60231,0.60231,0.27957,0.17476,0.14798,0.0018287,0.0073624,3.4926e-4,2.2365,-5.7665e-5,1.376,62384
8.472,3910.4,546.42,72.913,630.53,4.3711,9.8101,1.6033e-4,2195.6,-0.75735,-0.30362,9849.5,5.1653,222.66,181.56,3.9977,1.6892,73020978,0,623.08,0.60236,0.60236,0.27959,0.17476,0.148,0.003177,0.013033,-1.7958e-4,2.237,-2.1445e-4,1.3759,62380
8.4731,3910.9,546.34,72.9,630.63,4.3744,9.8101,2.4637e-4,2195.2,-0.81128,-0.046792,9849.5,5.1653,222.65,181.56,3.997,1.6889,73006995,0,622.91,0.6024,0.60241,0.27962,0.17476,0.14802,0.0048839,0.020256,7.8259e-5,2.2375,-2.4614e-4,1.3759,62375
8.4742,3911.5,546.26,72.886,630.73,4.3776,9.8101,3.3432e-4,2194.9,-0.79727,0.12988,9849.5,5.1653,222.64,181.56,3.9963,1.6887,72992884,0,622.75,0.60245,0.60245,0.27964,0.17477,0.14804,0.0066302,0.026667,2.1638e-4,2.238,-2.3779e-4,1.3758,62370
8.4753,3912.1,546.19,72.871,630.83,4.3809,9.8101,4.196e-4,2194.6,-0.75495,0.26951,9849.5,5.1653,222.64,181.56,3.9957,1.6885,72978643,0,622.58,0.6025,0.6025,0.27967,0.17477,0.14806,0.0083246,0.033953,-2.0307e-4,2.2385,-2.1327e-4,1.3758,62365
8.4764,3912.7,546.11,72.855,630.93,4.3843,9.8101,4.9963e-4,2194.2,-0.69401,0.38673,9849.5,5.1653,222.63,181.56,3.9952,1.6883,72964277,0,622.41,0.60255,0.60255,0.2797,0.17477,0.14808,0.0099164,0.040072,-2.1432e-4,2.239,-1.8028e-4,1.3758,62360
8.4775,3913.3,546.03,72.838,631.03,4.3876,9.8101,5.7247e-4,2193.9,-0.61827,0.48676,9849.5,5.1653,222.63,181.56,3.9947,1.688,7.295e7,0,622.24,0.6026,0.6026,0.27972,0.17477,0.1481,0.011366,0.045867,-2.6954e-4,2.2395,-1.4312e-4,1.3759,62356
8.4786,3913.9,545.95,72.82,631.13,4.391,9.8101,6.3642e-4,2193.6,-0.53,0.57133,9849.5,5.1653,222.62,181.56,3.9943,1.6878,72935209,0,622.07,0.60265,0.60265,0.27975,0.17477,0.14812,0.012641,0.050616,-3.995e-4,2.2401,-1.052e-4,1.3759,62351
8.4797,3914.5,545.86,72.801,631.24,4.3944,9.8101,6.9001e-4,2193.2,-0.43121,0.64066,9849.5,5.1653,222.62,181.56,3.9941,1.6875,72920534,0,621.9,0.6027,0.6027,0.27978,0.17478,0.14814,0.013709,0.054733,-1.8034e-4,2.2406,-6.9661e-5,1.376,62346
8.4808,3915.1,545.78,72.78,631.34,4.3978,9.8101,7.3198e-4,2192.9,-0.32387,0.69442,9849.5,5.1653,222.62,181.56,3.994,1.6873,72905788,0,621.72,0.60275,0.60275,0.2798,0.17478,0.14817,0.014548,0.058185,-6.748e-4,2.2411,-3.9307e-5,1.3761,62341
8.4819,3915.7,545.7,72.759,631.44,4.4013,9.8101,7.6135e-4,2192.6,-0.21012,0.73213,9849.5,5.1653,222.62,181.56,3.9941,1.6871,72890989,0,621.55,0.6028,0.6028,0.27983,0.17478,0.14819,0.015136,0.060398,-2.6534e-4,2.2417,-1.655e-5,1.3762,62336
8.4831,3916.3,545.62,72.737,631.55,4.4047,9.81,7.7742e-4,2192.2,-0.092208,0.75342,9849.5,5.1653,222.62,181.56,3.9943,1.6868,72876159,0,621.37,0.60285,0.60285,0.27986,0.17478,0.14821,0.015459,0.061722,-4.7078e-5,2.2422,-3.1881e-6,1.3762,62331
8.4842,3916.9,545.54,72.715,631.65,4.4082,9.81,7.798e-4,2191.9,0.027471,0.75796,9849.5,5.1653,222.63,181.56,3.9947,1.6866,72861319,0,621.2,0.6029,0.6029,0.27988,0.17479,0.14823,0.01551,0.061736,-1.9827e-4,2.2428,2.8306e-7,1.3763,62326
8.4853,3917.5,545.45,72.693,631.76,4.4116,9.81,7.6845e-4,2191.6,0.14663,0.74574,9849.5,5.1653,222.63,181.56,3.9953,1.6863,72846491,0,621.02,0.60295,0.60295,0.27991,0.17479,0.14825,0.015287,0.060946,-4.9671e-4,2.2433,8.0673e-6,1.3764,62321
8.4865,3918.1,545.37,72.672,631.86,4.4151,9.81,7.4365e-4,2191.2,0.26283,0.7169,9849.5,5.1653,222.64,181.56,3.996,1.6861,72831696,0,620.85,0.603,0.603,0.27994,0.17479,0.14827,0.014796,0.058717,1.0058e-4,2.2439,2.5927e-5,1.3764,62316
8.4876,3918.7,545.29,72.651,631.96,4.4185,9.81,7.0599e-4,2190.9,0.37385,0.67176,9849.5,5.1653,222.65,181.56,3.9969,1.6859,72816952,0,620.67,0.60305,0.60305,0.27997,0.17479,0.14829,0.014048,0.056434,1.4582e-4,2.2444,5.2469e-5,1.3765,62311
8.4887,3919.3,545.21,72.631,632.07,4.4219,9.81,6.5635e-4,2190.6,0.47756,0.61078,9849.5,5.1653,222.66,181.56,3.9979,1.6856,72802280,0,620.5,0.6031,0.6031,0.27999,0.17479,0.14831,0.013062,0.052205,2.3956e-4,2.2449,8.5645e-5,1.3765,62306
