Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s),Position East of launch (m),Position North of launch (m),Gravitational acceleration (m/s),Angle of attack (rad),Roll rate (rpm),Pitch rate (rpm),Yaw rate (rpm),Mass (g),Longitudinal moment of inertia (kgm),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Vertical orientation (zenith) (rad),Air pressure (Pa)
18.186,6822.1,199.32,16.951,2194.8,-0.017255,9.8047,1.4175e-5,0,0.18962,-0.047458,9849.5,5.1653,221.27,181.56,3.8631,0.64613,20771408,0,74.39,0.72583,0.72583,0.40552,0.14604,0.17427,3.4208e-4,0.0011552,-5.5149e-5,0,9.8724e-5,1.1337,42119
18.196,6823.9,199.15,16.936,2195.6,-0.017259,9.8047,1.4148e-5,0,0.19071,-0.043919,9849.5,5.1653,221.27,181.56,3.8627,0.64562,20750979,0,74.243,0.72573,0.72573,0.40555,0.14599,0.17419,3.4142e-4,0.0013399,-1.4252e-4,0,1.0002e-4,1.1335,42108
18.206,6825.7,198.99,16.921,2196.3,-0.017263,9.8047,1.4136e-5,0,0.1919,-0.039489,9849.5,5.1653,221.27,181.56,3.8624,0.64511,20730574,0,74.097,0.72563,0.72563,0.40558,0.14595,0.1741,3.411e-4,0.0010404,2.8069e-4,0,1.0144e-4,1.1333,42097
18.216,6827.6,198.82,16.906,2197.1,-0.017266,9.8047,1.4152e-5,0,0.19312,-0.034358,9849.5,5.1653,221.26,181.56,3.862,0.6446,2.071e7,0,73.951,0.72553,0.72553,0.40561,0.14591,0.17402,3.4146e-4,0.001342,3.7992e-4,0,1.029e-4,1.1331,42086
18.226,6829.4,198.66,16.892,2197.9,-0.017269,9.8047,1.415e-5,0,0.19436,-0.028268,9849.5,5.1653,221.26,181.56,3.8617,0.64409,2.069e7,0,73.806,0.72543,0.72543,0.40564,0.14587,0.17393,3.4139e-4,0.0012199,4.6168e-4,0,1.044e-4,1.1329,42076
18.236,6831.2,198.49,16.877,2198.7,-0.017273,9.8046,1.4179e-5,0,0.19543,-0.021602,9849.5,5.1653,221.26,181.56,3.8613,0.64359,2.067e7,0,73.661,0.72533,0.72533,0.40566,0.14582,0.17385,3.4207e-4,0.0015857,-4.246e-4,0,1.0572e-4,1.1327,42065
18.246,6833,198.33,16.862,2199.4,-0.017276,9.8046,1.4202e-5,0,0.19638,-0.014636,9849.5,5.1653,221.25,181.56,3.861,0.64308,20649197,0,73.516,0.72523,0.72523,0.40569,0.14578,0.17376,3.4261e-4,0.001054,-6.855e-5,0,1.0692e-4,1.1325,42054
18.256,6834.9,198.16,16.848,2200.2,-0.01728,9.8046,1.4218e-5,0,0.19705,-0.0069687,9849.5,5.1653,221.25,181.56,3.8607,0.64257,20628914,0,73.372,0.72514,0.72514,0.40572,0.14574,0.17368,3.4297e-4,0.0013683,4.2087e-4,0,1.0783e-4,1.1323,42043
18.266,6836.7,198,16.833,2201,-0.017283,9.8046,1.4233e-5,0,0.19744,6.2257e-4,9849.5,5.1653,221.25,181.56,3.8603,0.64207,20608654,0,73.227,0.72504,0.72504,0.40575,0.1457,0.17359,3.4332e-4,0.0015713,-2.2794e-4,0,1.0843e-4,1.1321,42032
18.276,6838.5,197.83,16.819,2201.8,-0.017286,9.8046,1.4271e-5,0,0.19751,0.008031,9849.5,5.1653,221.24,181.56,3.86,0.64156,20588419,0,73.084,0.72494,0.72494,0.40577,0.14566,0.17351,3.4421e-4,0.0013175,1.2871e-4,0,1.0868e-4,1.1318,42021
18.286,6840.3,197.67,16.804,2202.5,-0.017289,9.8046,1.4339e-5,0,0.19734,0.014974,9849.5,5.1653,221.24,181.56,3.8596,0.64106,20568208,0,72.94,0.72484,0.72484,0.4058,0.14561,0.17342,3.4582e-4,9.4907e-4,8.6036e-5,0,1.0868e-4,1.1316,42010
18.296,6842.2,197.5,16.79,2203.3,-0.017293,9.8046,1.4442e-5,0,0.19701,0.020985,9849.5,5.1653,221.23,181.56,3.8593,0.64055,20548021,0,72.797,0.72474,0.72474,0.40583,0.14557,0.17334,3.483e-4,0.0012222,4.6874e-4,0,1.0848e-4,1.1314,42000
18.306,6844,197.34,16.775,2204.1,-0.017296,9.8046,1.4564e-5,0,0.19675,0.025387,9849.5,5.1653,221.23,181.56,3.859,0.64005,20527858,0,72.654,0.72464,0.72464,0.40586,0.14553,0.17326,3.5122e-4,8.0436e-4,3.8602e-4,0,1.0837e-4,1.1312,41989
18.316,6845.8,197.18,16.761,2204.9,-0.0173,9.8046,1.4712e-5,0,0.19649,0.028716,9849.5,5.1653,221.23,181.56,3.8586,0.63955,20507719,0,72.511,0.72454,0.72454,0.40588,0.14549,0.17317,3.5475e-4,9.333e-4,3.4911e-4,0,1.0826e-4,1.131,41978
18.326,6847.6,197.01,16.746,2205.6,-0.017303,9.8046,1.4897e-5,0,0.19628,0.031593,9849.5,5.1653,221.22,181.56,3.8583,0.63904,20487604,0,72.369,0.72445,0.72445,0.40591,0.14545,0.17309,3.5921e-4,8.5126e-4,4.8686e-4,0,1.0821e-4,1.1308,41967
18.336,6849.4,196.85,16.732,2206.4,-0.017307,9.8046,1.5086e-5,0,0.19617,0.033778,9849.5,5.1653,221.22,181.56,3.858,0.63854,20467513,0,72.227,0.72435,0.72435,0.40594,0.14541,0.17301,3.6373e-4,8.9808e-4,1.4433e-4,0,1.0826e-4,1.1306,41956
18.346,6851.2,196.68,16.718,2207.2,-0.01731,9.8046,1.5244e-5,0,0.1962,0.035124,9849.5,5.1653,221.22,181.56,3.8576,0.63804,20447445,0,72.086,0.72425,0.72425,0.40596,0.14536,0.17292,3.6753e-4,0.001405,3.9907e-4,0,1.0847e-4,1.1304,41946
18.356,6853,196.52,16.703,2208,-0.017314,9.8046,1.5362e-5,0,0.19645,0.035359,9849.5,5.1653,221.21,181.56,3.8573,0.63754,20427402,0,71.944,0.72415,0.72415,0.40599,0.14532,0.17284,3.7034e-4,0.0017542,2.8074e-4,0,1.0892e-4,1.1302,41935
18.366,6854.8,196.36,16.689,2208.7,-0.017317,9.8046,1.5427e-5,0,0.19684,0.034734,9849.5,5.1653,221.21,181.56,3.857,0.63703,20407382,0,71.803,0.72406,0.72406,0.40602,0.14528,0.17276,3.7188e-4,0.001234,-2.7109e-4,0,1.0953e-4,1.13,41924
18.376,6856.6,196.2,16.675,2209.5,-0.017321,9.8046,1.5461e-5,0,0.19722,0.034306,9849.5,5.1653,221.21,181.56,3.8566,0.63653,20387385,0,71.663,0.72396,0.72396,0.40604,0.14524,0.17267,3.7269e-4,0.0015756,-4.2553e-4,0,1.1013e-4,1.1298,41913
18.386,6858.4,196.03,16.661,2210.3,-0.017325,9.8046,1.5469e-5,0,0.19749,0.034147,9849.5,5.1653,221.2,181.56,3.8563,0.63603,20367413,0,71.522,0.72386,0.72386,0.40607,0.1452,0.17259,3.7286e-4,0.0012886,8.0059e-5,0,1.1062e-4,1.1296,41903
18.396,6860.2,195.87,16.647,2211,-0.017329,9.8046,1.5486e-5,0,0.19787,0.03341,9849.5,5.1653,221.2,181.56,3.856,0.63553,20347463,0,71.382,0.72376,0.72376,0.4061,0.14516,0.17251,3.7324e-4,0.0011902,-1.7601e-4,0,1.1122e-4,1.1293,41892
18.406,6862,195.71,16.633,2211.8,-0.017333,9.8045,1.5486e-5,0,0.19839,0.031835,9849.5,5.1653,221.2,181.56,3.8556,0.63503,20327538,0,71.243,0.72367,0.72367,0.40613,0.14512,0.17242,3.7322e-4,0.0017368,-3.7233e-5,0,1.1199e-4,1.1291,41881
18.416,6863.8,195.55,16.618,2212.6,-0.017337,9.8045,1.5466e-5,0,0.19894,0.030098,9849.5,5.1653,221.19,181.56,3.8553,0.63453,20307636,0,71.103,0.72357,0.72357,0.40615,0.14508,0.17234,3.7271e-4,0.0010639,1.5808e-4,0,1.1279e-4,1.1289,41871
18.426,6865.6,195.38,16.604,2213.3,-0.017341,9.8045,1.5444e-5,0,0.19945,0.028373,9849.5,5.1653,221.19,181.56,3.855,0.63404,20287757,0,70.964,0.72347,0.72347,0.40618,0.14504,0.17226,3.7216e-4,8.3964e-4,-2.9666e-4,0,1.1355e-4,1.1287,41860
18.436,6867.4,195.22,16.59,2214.1,-0.017345,9.8045,1.5437e-5,0,0.19993,0.026568,9849.5,5.1653,221.19,181.56,3.8547,0.63354,20267902,0,70.826,0.72338,0.72338,0.40621,0.14499,0.17218,3.7197e-4,0.0013178,-3.657e-4,0,1.1429e-4,1.1285,41849
18.446,6869.2,195.06,16.576,2214.9,-0.017349,9.8045,1.5413e-5,0,0.20053,0.024123,9849.5,5.1653,221.18,181.56,3.8544,0.63304,20248070,0,70.687,0.72328,0.72328,0.40623,0.14495,0.1721,3.7137e-4,0.0012175,-1.4056e-4,0,1.1516e-4,1.1283,41839
18.456,6871,194.9,16.562,2215.7,-0.017353,9.8045,1.5396e-5,0,0.20106,0.02127,9849.5,5.1653,221.18,181.56,3.854,0.63254,20228261,0,70.549,0.72319,0.72319,0.40626,0.14491,0.17201,3.7095e-4,0.001327,-4.0524e-4,0,1.1595e-4,1.1281,41828
18.466,6872.8,194.74,16.548,2216.4,-0.017358,9.8045,1.5431e-5,0,0.20155,0.018464,9849.5,5.1653,221.18,181.56,3.8537,0.63205,20208476,0,70.411,0.72309,0.72309,0.40629,0.14487,0.17193,3.7175e-4,9.2934e-4,-3.6109e-4,0,1.167e-4,1.1279,41817
18.476,6874.6,194.57,16.535,2217.2,-0.017362,9.8045,1.5505e-5,0,0.20202,0.01549,9849.5,5.1653,221.17,181.56,3.8534,0.63155,20188714,0,70.274,0.723,0.723,0.40631,0.14483,0.17185,3.7353e-4,0.0014435,2.7326e-4,0,1.1745e-4,1.1277,41807
18.486,6876.4,194.41,16.521,2218,-0.017366,9.8045,1.5605e-5,0,0.2025,0.011684,9849.5,5.1653,221.17,181.56,3.8531,0.63105,20168975,0,70.136,0.7229,0.7229,0.40634,0.14479,0.17177,3.759e-4,9.2061e-4,-1.7789e-4,0,1.1819e-4,1.1274,41796
18.496,6878.2,194.25,16.507,2218.7,-0.01737,9.8045,1.5779e-5,0,0.20289,0.0073885,9849.5,5.1653,221.17,181.56,3.8528,0.63056,20149259,0,69.999,0.7228,0.7228,0.40637,0.14475,0.17169,3.8009e-4,0.001267,1.5814e-4,0,1.1884e-4,1.1272,41785
18.506,6879.9,194.09,16.493,2219.5,-0.017375,9.8045,1.5999e-5,0,0.20321,0.0028972,9849.5,5.1653,221.16,181.56,3.8524,0.63006,2.013e7,0,69.863,0.72271,0.72271,0.40639,0.14471,0.17161,3.8535e-4,0.0013,-3.1131e-4,0,1.1941e-4,1.127,41775
18.516,6881.7,193.93,16.479,2220.3,-0.017379,9.8045,1.6266e-5,0,0.20346,-0.0013028,9849.5,5.1653,221.16,181.56,3.8521,0.62957,2.011e7,0,69.726,0.72262,0.72262,0.40642,0.14467,0.17153,3.9177e-4,0.0010598,-3.9239e-4,0,1.199e-4,1.1268,41764
18.526,6883.5,193.77,16.466,2221,-0.017383,9.8045,1.6538e-5,0,0.20369,-0.0047555,9849.5,5.1653,221.16,181.56,3.8518,0.62907,2.009e7,0,69.59,0.72252,0.72252,0.40644,0.14463,0.17145,3.9828e-4,9.6429e-4,4.4801e-4,0,1.2037e-4,1.1266,41754
18.536,6885.3,193.61,16.452,2221.8,-0.017388,9.8045,1.6799e-5,0,0.20383,-0.0082072,9849.5,5.1653,221.15,181.56,3.8515,0.62858,20070626,0,69.455,0.72243,0.72243,0.40647,0.14459,0.17136,4.0455e-4,0.0017188,2.2071e-4,0,1.2072e-4,1.1264,41743
18.546,6887.1,193.45,16.438,2222.6,-0.017392,9.8045,1.7067e-5,0,0.20392,-0.011528,9849.5,5.1653,221.15,181.56,3.8512,0.62809,20051025,0,69.319,0.72233,0.72233,0.4065,0.14455,0.17128,4.1099e-4,0.0010864,-3.2592e-4,0,1.2103e-4,1.1262,41732
18.556,6888.8,193.29,16.424,2223.3,-0.017396,9.8045,1.7351e-5,0,0.20397,-0.014579,9849.5,5.1653,221.15,181.56,3.8508,0.62759,20031447,0,69.184,0.72224,0.72224,0.40652,0.14451,0.1712,4.1779e-4,0.0019028,4.6023e-4,0,1.2128e-4,1.1259,41722
18.566,6890.6,193.13,16.411,2224.1,-0.0174,9.8045,1.7608e-5,0,0.20405,-0.017292,9849.5,5.1653,221.14,181.56,3.8505,0.6271,20011892,0,69.049,0.72214,0.72214,0.40655,0.14447,0.17112,4.2396e-4,0.0019678,2.4261e-4,0,1.2157e-4,1.1257,41711
18.576,6892.4,192.97,16.397,2224.9,-0.017405,9.8045,1.7831e-5,0,0.20417,-0.019244,9849.5,5.1653,221.14,181.56,3.8502,0.62661,19992360,0,68.915,0.72205,0.72205,0.40658,0.14443,0.17104,4.293e-4,0.0017033,3.0184e-5,0,1.2191e-4,1.1255,41701
18.586,6894.2,192.81,16.384,2225.6,-0.017409,9.8045,1.8037e-5,0,0.20429,-0.020597,9849.5,5.1653,221.14,181.56,3.8499,0.62612,19972850,0,68.781,0.72196,0.72196,0.4066,0.14439,0.17096,4.3423e-4,0.0016871,2.7356e-4,0,1.2225e-4,1.1253,41690
18.596,6895.9,192.65,16.37,2226.4,-0.017413,9.8044,1.8244e-5,0,0.2044,-0.022063,9849.5,5.1653,221.14,181.56,3.8496,0.62563,19953363,0,68.647,0.72186,0.72186,0.40663,0.14435,0.17088,4.392e-4,0.001449,-4.9208e-4,0,1.2258e-4,1.1251,41680
18.606,6897.7,192.49,16.357,2227.2,-0.017417,9.8044,1.8462e-5,0,0.20452,-0.023244,9849.5,5.1653,221.13,181.56,3.8493,0.62514,19933898,0,68.513,0.72177,0.72177,0.40665,0.14431,0.1708,4.4443e-4,0.0011597,-4.2216e-4,0,1.2292e-4,1.1249,41669
18.616,6899.5,192.33,16.343,2227.9,-0.017421,9.8044,1.8682e-5,0,0.20469,-0.023966,9849.5,5.1653,221.13,181.56,3.849,0.62464,19914457,0,68.38,0.72167,0.72167,0.40668,0.14427,0.17072,4.497e-4,0.002091,-2.7024e-4,0,1.2333e-4,1.1247,41659
18.626,6901.2,192.17,16.33,2228.7,-0.017425,9.8044,1.8879e-5,0,0.20498,-0.023943,9849.5,5.1653,221.13,181.56,3.8487,0.62415,19895038,0,68.247,0.72158,0.72158,0.40671,0.14423,0.17064,4.5441e-4,0.0019776,1.0656e-4,0,1.2387e-4,1.1244,41648
18.636,6903,192.01,16.316,2229.5,-0.017429,9.8044,1.9035e-5,0,0.20531,-0.02366,9849.5,5.1653,221.12,181.56,3.8484,0.62367,19875641,0,68.114,0.72149,0.72149,0.40673,0.14419,0.17056,4.5814e-4,0.0016591,4.3002e-4,0,1.2447e-4,1.1242,41638
18.646,6904.7,191.85,16.303,2230.2,-0.017433,9.8044,1.9162e-5,0,0.20562,-0.023503,9849.5,5.1653,221.12,181.56,3.8481,0.62318,19856267,0,67.981,0.7214,0.7214,0.40676,0.14415,0.17049,4.6117e-4,0.00163,-9.4433e-5,0,1.2506e-4,1.124,41627
18.656,6906.5,191.69,16.289,2231,-0.017437,9.8044,1.9258e-5,0,0.20596,-0.023,9849.5,5.1653,221.12,181.56,3.8478,0.62269,19836915,0,67.849,0.7213,0.7213,0.40678,0.14411,0.17041,4.6345e-4,0.0013697,-3.6493e-4,0,1.2567e-4,1.1238,41617
18.666,6908.3,191.53,16.276,2231.7,-0.01744,9.8044,1.9347e-5,0,0.20635,-0.021697,9849.5,5.1653,221.11,181.56,3.8475,0.6222,19817585,0,67.717,0.72121,0.72121,0.40681,0.14407,0.17033,4.6557e-4,0.0015969,7.2788e-5,0,1.2635e-4,1.1236,41606
18.676,6910,191.38,16.263,2232.5,-0.017444,9.8044,1.9392e-5,0,0.20686,-0.019911,9849.5,5.1653,221.11,181.56,3.8472,0.62171,19798278,0,67.586,0.72112,0.72112,0.40683,0.14404,0.17025,4.6662e-4,0.0018055,3.0957e-4,0,1.2718e-4,1.1234,41596
18.686,6911.8,191.22,16.25,2233.3,-0.017448,9.8044,1.9361e-5,0,0.20738,-0.017858,9849.5,5.1653,221.11,181.56,3.8469,0.62122,19778994,0,67.454,0.72103,0.72103,0.40686,0.144,0.17017,4.6585e-4,0.0017394,2.2007e-4,0,1.2803e-4,1.1231,41586
18.696,6913.5,191.06,16.236,2234,-0.017452,9.8044,1.9289e-5,0,0.20785,-0.015666,9849.5,5.1653,221.1,181.56,3.8466,0.62074,1.976e7,0,67.323,0.72093,0.72093,0.40689,0.14396,0.17009,4.641e-4,0.0016678,-2.4131e-4,0,1.2881e-4,1.1229,41575
18.706,6915.3,190.9,16.223,2234.8,-0.017455,9.8044,1.9186e-5,0,0.20831,-0.013177,9849.5,5.1653,221.1,181.56,3.8463,0.62025,1.974e7,0,67.193,0.72084,0.72084,0.40691,0.14392,0.17001,4.6158e-4,0.0015787,-6.095e-5,0,1.2959e-4,1.1227,41565
18.716,6917,190.74,16.21,2235.6,-0.017459,9.8044,1.9071e-5,0,0.20874,-0.010916,9849.5,5.1653,221.1,181.56,3.846,0.61976,19721273,0,67.062,0.72075,0.72075,0.40694,0.14388,0.16993,4.5878e-4,0.0016932,2.825e-4,0,1.3034e-4,1.1225,41554
18.726,6918.8,190.59,16.197,2236.3,-0.017462,9.8044,1.8896e-5,0,0.20917,-0.0085546,9849.5,5.1653,221.09,181.56,3.8457,0.61928,19702077,0,66.932,0.72066,0.72066,0.40696,0.14384,0.16986,4.5455e-4,0.0019097,-2.2974e-4,0,1.3109e-4,1.1223,41544
18.736,6920.5,190.43,16.184,2237.1,-0.017466,9.8044,1.8693e-5,0,0.20953,-0.0059322,9849.5,5.1653,221.09,181.56,3.8454,0.61879,19682903,0,66.802,0.72057,0.72057,0.40699,0.1438,0.16978,4.4965e-4,0.0020854,-4.15e-4,0,1.3176e-4,1.122,41533
18.746,6922.3,190.27,16.171,2237.8,-0.017469,9.8044,1.8493e-5,0,0.20986,-0.0032732,9849.5,5.1653,221.09,181.56,3.8451,0.61831,19663751,0,66.673,0.72048,0.72048,0.40701,0.14376,0.1697,4.4481e-4,0.0012447,1.7655e-4,0,1.3238e-4,1.1218,41523
18.756,6924,190.11,16.158,2238.6,-0.017473,9.8044,1.832e-5,0,0.21013,-6.2898e-4,9849.5,5.1653,221.09,181.56,3.8448,0.61782,19644621,0,66.543,0.72038,0.72038,0.40704,0.14372,0.16962,4.4062e-4,0.0011196,4.3704e-4,0,1.3294e-4,1.1216,41513
18.766,6925.8,189.96,16.145,2239.4,-0.017476,9.8044,1.8156e-5,0,0.2104,0.0019846,9849.5,5.1653,221.08,181.56,3.8445,0.61734,19625513,0,66.414,0.72029,0.72029,0.40706,0.14369,0.16954,4.3666e-4,0.0016425,2.062e-5,0,1.3349e-4,1.1214,41502
18.776,6927.5,189.8,16.132,2240.1,-0.01748,9.8043,1.7968e-5,0,0.21064,0.0045507,9849.5,5.1653,221.08,181.56,3.8442,0.61686,19606427,0,66.286,0.7202,0.7202,0.40709,0.14365,0.16947,4.3211e-4,0.0012774,9.2993e-5,0,1.3402e-4,1.1212,41492
18.786,6929.2,189.64,16.119,2240.9,-0.017484,9.8043,1.7792e-5,0,0.21083,0.0069127,9849.5,5.1653,221.08,181.56,3.8439,0.61637,19587363,0,66.157,0.72011,0.72011,0.40711,0.14361,0.16939,4.2785e-4,0.0013204,4.5897e-5,0,1.3447e-4,1.1209,41482
18.796,6931,189.48,16.106,2241.6,-0.017487,9.8043,1.7612e-5,0,0.21103,0.0093922,9849.5,5.1653,221.07,181.56,3.8436,0.61589,19568321,0,66.029,0.72002,0.72002,0.40714,0.14357,0.16931,4.2349e-4,0.0015211,-3.8498e-5,0,1.3495e-4,1.1207,41471
18.806,6932.7,189.33,16.093,2242.4,-0.017491,9.8043,1.7412e-5,0,0.21117,0.011678,9849.5,5.1653,221.07,181.56,3.8434,0.61541,19549301,0,65.901,0.71993,0.71993,0.40716,0.14353,0.16923,4.1866e-4,0.0016912,-1.3786e-4,0,1.3534e-4,1.1205,41461
18.816,6934.4,189.17,16.08,2243.1,-0.017494,9.8043,1.7233e-5,0,0.2113,0.013797,9849.5,5.1653,221.07,181.56,3.8431,0.61493,1.953e7,0,65.773,0.71984,0.71984,0.40719,0.14349,0.16916,4.1435e-4,0.0011621,3.0345e-5,0,1.3573e-4,1.1203,41451
18.826,6936.2,189.01,16.067,2243.9,-0.017498,9.8043,1.7075e-5,0,0.21143,0.015575,9849.5,5.1653,221.07,181.56,3.8428,0.61444,19511325,0,65.646,0.71975,0.71975,0.40721,0.14346,0.16908,4.1053e-4,0.0012068,-6.556e-5,0,1.3612e-4,1.1201,41440
18.836,6937.9,188.86,16.054,2244.7,-0.017501,9.8043,1.6938e-5,0,0.21154,0.017175,9849.5,5.1653,221.06,181.56,3.8425,0.61396,19492370,0,65.519,0.71966,0.71966,0.40724,0.14342,0.169,4.0719e-4,0.0018312,-4.552e-4,0,1.3648e-4,1.1198,41430
18.846,6939.6,188.7,16.041,2245.4,-0.017505,9.8043,1.6831e-5,0,0.21163,0.01897,9849.5,5.1653,221.06,181.56,3.8422,0.61348,19473436,0,65.392,0.71957,0.71957,0.40726,0.14338,0.16893,4.0461e-4,0.0015493,7.5949e-5,0,1.3681e-4,1.1196,41420
18.856,6941.4,188.55,16.029,2246.2,-0.017509,9.8043,1.6779e-5,0,0.2117,0.020426,9849.5,5.1653,221.06,181.56,3.8419,0.613,19454524,0,65.266,0.71948,0.71948,0.40729,0.14334,0.16885,4.0334e-4,0.0010211,4.3982e-4,0,1.3712e-4,1.1194,41410
18.866,6943.1,188.39,16.016,2246.9,-0.017512,9.8043,1.6795e-5,0,0.21186,0.021033,9849.5,5.1653,221.05,181.56,3.8417,0.61252,19435634,0,65.139,0.71939,0.71939,0.40731,0.1433,0.16877,4.0369e-4,0.001683,-5.5052e-5,0,1.3755e-4,1.1192,41399
18.876,6944.8,188.23,16.003,2247.7,-0.017516,9.8043,1.6852e-5,0,0.21206,0.02129,9849.5,5.1653,221.05,181.56,3.8414,0.61204,19416765,0,65.013,0.7193,0.7193,0.40734,0.14327,0.1687,4.0504e-4,0.0017501,2.6885e-5,0,1.3803e-4,1.1189,41389
18.886,6946.5,188.08,15.99,2248.4,-0.01752,9.8043,1.6921e-5,0,0.21232,0.021372,9849.5,5.1653,221.05,181.56,3.8411,0.61156,19397917,0,64.888,0.71921,0.71921,0.40736,0.14323,0.16862,4.0668e-4,0.0012253,4.5442e-5,0,1.3859e-4,1.1187,41379
18.896,6948.3,187.92,15.978,2249.2,-0.017524,9.8043,1.703e-5,0,0.21255,0.021291,9849.5,5.1653,221.04,181.56,3.8408,0.61108,19379091,0,64.762,0.71912,0.71912,0.40739,0.14319,0.16855,4.0928e-4,0.0017923,4.3334e-4,0,1.3911e-4,1.1185,41369
18.906,6950,187.77,15.965,2250,-0.017528,9.8043,1.7173e-5,0,0.21279,0.021118,9849.5,5.1653,221.04,181.56,3.8405,0.61061,1.936e7,0,64.637,0.71904,0.71904,0.40741,0.14315,0.16847,4.1269e-4,0.0017025,-2.6837e-4,0,1.3966e-4,1.1183,41358
18.916,6951.7,187.61,15.953,2250.7,-0.017532,9.8043,1.7356e-5,0,0.21304,0.021033,9849.5,5.1653,221.04,181.56,3.8403,0.61013,19341504,0,64.512,0.71895,0.71895,0.40744,0.14312,0.16839,4.1707e-4,0.0010643,2.9709e-4,0,1.402e-4,1.1181,41348
18.926,6953.4,187.46,15.94,2251.5,-0.017535,9.8043,1.7584e-5,0,0.21332,0.02059,9849.5,5.1653,221.04,181.56,3.84,0.60965,19322742,0,64.388,0.71886,0.71886,0.40746,0.14308,0.16832,4.2252e-4,0.0011426,-2.832e-4,0,1.408e-4,1.1178,41338
18.936,6955.1,187.3,15.927,2252.2,-0.017539,9.8043,1.785e-5,0,0.21361,0.019945,9849.5,5.1653,221.03,181.56,3.8397,0.60917,19304001,0,64.263,0.71877,0.71877,0.40749,0.14304,0.16824,4.2888e-4,0.001556,2.147e-4,0,1.4142e-4,1.1176,41328
18.946,6956.8,187.15,15.915,2253,-0.017543,9.8043,1.8138e-5,0,0.21395,0.01888,9849.5,5.1653,221.03,181.56,3.8394,0.6087,19285282,0,64.139,0.71868,0.71868,0.40751,0.143,0.16817,4.358e-4,0.0014992,-4.1412e-4,0,1.4209e-4,1.1174,41317
18.956,6958.5,186.99,15.902,2253.7,-0.017547,9.8043,1.8457e-5,0,0.2143,0.017737,9849.5,5.1653,221.03,181.56,3.8391,0.60822,19266584,0,64.015,0.71859,0.71859,0.40754,0.14297,0.16809,4.4341e-4,0.0013724,4.4313e-4,0,1.4279e-4,1.1172,41307
18.966,6960.3,186.84,15.89,2254.5,-0.017552,9.8042,1.8764e-5,0,0.21475,0.015801,9849.5,5.1653,221.02,181.56,3.8389,0.60774,19247907,0,63.892,0.7185,0.7185,0.40756,0.14293,0.16802,4.5079e-4,0.0014338,-1.8844e-4,0,1.4362e-4,1.1169,41297
18.976,6962,186.68,15.877,2255.2,-0.017556,9.8042,1.9063e-5,0,0.21516,0.013508,9849.5,5.1653,221.02,181.56,3.8386,0.60727,19229251,0,63.769,0.71842,0.71842,0.40759,0.14289,0.16794,4.5793e-4,0.0013791,3.5563e-4,0,1.444e-4,1.1167,41287
18.986,6963.7,186.53,15.865,2256,-0.01756,9.8042,1.9361e-5,0,0.21562,0.01073,9849.5,5.1653,221.02,181.56,3.8383,0.60679,19210616,0,63.646,0.71833,0.71833,0.40761,0.14285,0.16787,4.6507e-4,0.0019491,-2.2534e-4,0,1.4525e-4,1.1165,41277
18.996,6965.4,186.37,15.852,2256.8,-0.017564,9.8042,1.9625e-5,0,0.21603,0.0079496,9849.5,5.1653,221.02,181.56,3.838,0.60632,19192002,0,63.523,0.71824,0.71824,0.40763,0.14282,0.16779,4.7137e-4,0.0019564,1.5125e-4,0,1.4604e-4,1.1163,41267
19.006,6967.1,186.22,15.84,2257.5,-0.017568,9.8042,1.9865e-5,0,0.21643,0.0050316,9849.5,5.1653,221.01,181.56,3.8378,0.60584,19173409,0,63.4,0.71815,0.71815,0.40766,0.14278,0.16772,4.7714e-4,0.0013727,2.8819e-4,0,1.4682e-4,1.116,41257
19.016,6968.8,186.07,15.828,2258.3,-0.017572,9.8042,2.0098e-5,0,0.21675,0.002127,9849.5,5.1653,221.01,181.56,3.8375,0.60537,19154838,0,63.278,0.71807,0.71807,0.40768,0.14274,0.16764,4.8271e-4,0.0013317,3.1877e-4,0,1.4749e-4,1.1158,41246
19.026,6970.5,185.91,15.815,2259,-0.017576,9.8042,2.0341e-5,0,0.21701,-5.9356e-4,9849.5,5.1653,221.01,181.56,3.8372,0.6049,19136287,0,63.156,0.71798,0.71798,0.40771,0.14271,0.16757,4.885e-4,0.0021914,1.258e-4,0,1.4808e-4,1.1156,41236
19.036,6972.2,185.76,15.803,2259.8,-0.01758,9.8042,2.0579e-5,0,0.21729,-0.0029141,9849.5,5.1653,221.01,181.56,3.837,0.60442,19117757,0,63.034,0.71789,0.71789,0.40773,0.14267,0.16749,4.942e-4,0.0020292,3.5443e-4,0,1.4871e-4,1.1153,41226
19.046,6973.9,185.61,15.791,2260.5,-0.017585,9.8042,2.0803e-5,0,0.21753,-0.0050161,9849.5,5.1653,221,181.56,3.8367,0.60395,19099248,0,62.913,0.71781,0.71781,0.40776,0.14263,0.16742,4.9956e-4,0.0022075,5.388e-5,0,1.4927e-4,1.1151,41216
