Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s),Position East of launch (m),Position North of launch (m),Gravitational acceleration (m/s),Angle of attack (rad),Roll rate (rpm),Pitch rate (rpm),Yaw rate (rpm),Mass (g),Longitudinal moment of inertia (kgm),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Vertical orientation (zenith) (rad),Air pressure (Pa)
52.916,7300.9,149.24,6.0688,1064.7,0.017543,9.7996,2.5783e-4,-2.3122e-7,-0.055648,-3.5843e-4,9849.5,5.1653,220.55,181.56,3.7927,0.48279,14750902,0,37.353,0.69781,0.69781,0.41333,0.13418,0.1503,0.006119,0.023556,-1.3395e-4,0,-1.5414e-5,-1.4379,39370
52.926,7299.4,149.3,6.0642,1064.7,0.017544,9.7996,2.2649e-4,-2.3122e-7,-0.053395,-4.19e-4,9849.5,5.1653,220.55,181.56,3.793,0.48297,14758797,0,37.39,0.69783,0.69783,0.41332,0.13419,0.15032,0.005375,0.020196,4.7972e-4,0,-1.418e-5,-1.438,39378
52.936,7297.9,149.36,6.0595,1064.8,0.017545,9.7996,1.9331e-4,-2.3123e-7,-0.051462,-4.7454e-4,9849.5,5.1653,220.56,181.56,3.7934,0.48315,14766692,0,37.427,0.69786,0.69786,0.41331,0.1342,0.15035,0.0045874,0.017561,-3.3529e-4,0,-1.3161e-5,-1.4381,39387
52.946,7296.4,149.42,6.0548,1064.8,0.017546,9.7997,1.5864e-4,-2.3122e-7,-0.049837,-5.3376e-4,9849.5,5.1653,220.56,181.56,3.7938,0.48334,14774585,0,37.464,0.69789,0.69789,0.41331,0.13421,0.15037,0.0037645,0.014351,-4.5262e-4,0,-1.2334e-5,-1.4381,39395
52.956,7295,149.48,6.0501,1064.9,0.017548,9.7997,1.2282e-4,-2.3123e-7,-0.04853,-6.2565e-4,9849.5,5.1653,220.57,181.56,3.7942,0.48352,14782477,0,37.502,0.69791,0.69791,0.4133,0.13422,0.15039,0.0029144,0.011468,2.8007e-4,0,-1.1686e-5,-1.4382,39403
52.966,7293.5,149.54,6.0453,1065,0.017549,9.7997,8.6188e-5,-2.3123e-7,-0.047545,-8.2442e-4,9849.5,5.1653,220.57,181.56,3.7947,0.4837,1.479e7,0,37.539,0.69794,0.69794,0.41329,0.13423,0.15042,0.0020451,0.0075975,1.703e-4,0,-1.1207e-5,-1.4382,39412
52.976,7292,149.6,6.0405,1065,0.01755,9.7997,4.9131e-5,-2.3123e-7,-0.046928,-0.0012838,9849.5,5.1653,220.57,181.56,3.7951,0.48388,14798255,0,37.576,0.69797,0.69797,0.41328,0.13424,0.15044,0.0011657,0.0039615,4.4225e-4,0,-1.091e-5,-1.4383,39420
52.986,7290.5,149.66,6.0358,1065.1,0.017551,9.7997,1.2042e-5,-2.3123e-7,-0.046465,-0.0043897,9849.5,5.1653,220.58,181.56,3.7955,0.48406,14806143,0,37.614,0.69799,0.69799,0.41328,0.13426,0.15046,2.8572e-4,0.0013526,-1.1535e-4,0,-1.0687e-5,-1.4383,39429
52.996,7289,149.72,6.031,1065.1,0.017553,9.7997,2.488e-5,-2.3123e-7,0.046682,-0.0016105,9849.5,5.1653,220.58,181.56,3.7954,0.48424,14814028,0,37.651,0.69802,0.69802,0.41327,0.13427,0.15048,5.9034e-4,0.0022335,-1.1158e-4,0,1.0779e-5,-1.4384,39437
53.006,7287.5,149.78,6.0263,1065.2,0.017554,9.7997,6.109e-5,-2.3123e-7,0.047121,-4.5079e-4,9849.5,5.1653,220.57,181.56,3.795,0.48442,14821913,0,37.688,0.69804,0.69804,0.41326,0.13428,0.15051,0.0014496,0.0053527,-3.7043e-4,0,1.0974e-5,-1.4384,39445
53.016,7286,149.84,6.0215,1065.2,0.017555,9.7997,9.6332e-5,-2.3123e-7,0.047839,-1.5462e-4,9849.5,5.1653,220.57,181.56,3.7947,0.4846,1.483e7,0,37.726,0.69807,0.69807,0.41325,0.13429,0.15053,0.002286,0.0086601,3.9855e-4,0,1.1302e-5,-1.4385,39454
53.026,7284.5,149.9,6.0169,1065.3,0.017557,9.7997,1.3027e-4,-2.3123e-7,0.048878,-1.7485e-5,9849.5,5.1653,220.57,181.56,3.7943,0.48478,14837677,0,37.763,0.6981,0.6981,0.41325,0.1343,0.15055,0.0030916,0.011479,3.3262e-4,0,1.1789e-5,-1.4385,39462
53.036,7283,149.96,6.0122,1065.4,0.017558,9.7997,1.626e-4,-2.3124e-7,0.050234,4.3463e-5,9849.5,5.1653,220.56,181.56,3.794,0.48495,14845557,0,37.8,0.69812,0.69812,0.41324,0.13431,0.15057,0.0038591,0.014966,5.3714e-5,0,1.2443e-5,-1.4386,39471
53.046,7281.5,150.02,6.0076,1065.4,0.017559,9.7997,1.9299e-4,-2.3124e-7,0.051896,8.8723e-5,9849.5,5.1653,220.56,181.56,3.7937,0.48513,14853435,0,37.838,0.69815,0.69815,0.41323,0.13432,0.1506,0.0045806,0.01786,-3.4018e-5,0,1.3269e-5,-1.4386,39479
53.056,7280,150.08,6.0031,1065.5,0.017561,9.7997,2.2115e-4,-2.3125e-7,0.053849,1.2698e-4,9849.5,5.1653,220.56,181.56,3.7934,0.48531,14861312,0,37.875,0.69818,0.69818,0.41322,0.13433,0.15062,0.0052493,0.020207,2.1705e-4,0,1.4276e-5,-1.4387,39488
53.066,7278.5,150.14,5.9986,1065.5,0.017562,9.7997,2.4684e-4,-2.3125e-7,0.056012,1.1548e-4,9849.5,5.1653,220.56,181.56,3.7932,0.48549,14869188,0,37.912,0.6982,0.6982,0.41322,0.13434,0.15064,0.0058594,0.022134,-4.2324e-4,0,1.5434e-5,-1.4387,39496
53.076,7277,150.2,5.9943,1065.6,0.017563,9.7997,2.6986e-4,-2.3127e-7,0.058388,1.2135e-4,9849.5,5.1653,220.55,181.56,3.793,0.48567,14877062,0,37.95,0.69823,0.69823,0.41321,0.13436,0.15066,0.0064062,0.024035,-2.6259e-4,0,1.6758e-5,-1.4388,39504
53.086,7275.5,150.26,5.9899,1065.7,0.017565,9.7997,2.9001e-4,-2.3126e-7,0.060991,1.5751e-4,9849.5,5.1653,220.55,181.56,3.7928,0.48585,14884935,0,37.987,0.69826,0.69826,0.4132,0.13437,0.15069,0.0068847,0.025753,-2.1066e-4,0,1.8272e-5,-1.4388,39513
53.096,7274,150.32,5.9857,1065.7,0.017566,9.7997,3.0709e-4,-2.3123e-7,0.063764,1.7866e-4,9849.5,5.1653,220.55,181.56,3.7926,0.48603,14892806,0,38.025,0.69828,0.69828,0.41319,0.13438,0.15071,0.0072906,0.027625,-1.2428e-4,0,1.9955e-5,-1.4389,39521
53.106,7272.5,150.38,5.9816,1065.8,0.017568,9.7997,3.2098e-4,-2.3124e-7,0.066676,2.1643e-4,9849.5,5.1653,220.55,181.56,3.7925,0.48621,14900675,0,38.062,0.69831,0.69831,0.41319,0.13439,0.15073,0.0076205,0.028474,2.8056e-4,0,2.1802e-5,-1.439,39530
53.116,7271,150.44,5.9775,1065.8,0.017569,9.7997,3.3157e-4,-2.3124e-7,0.069689,2.3726e-4,9849.5,5.1653,220.55,181.56,3.7924,0.48639,14908543,0,38.099,0.69833,0.69834,0.41318,0.1344,0.15075,0.0078722,0.0299,4.5383e-4,0,2.38e-5,-1.4391,39538
53.126,7269.5,150.5,5.9735,1065.9,0.01757,9.7997,3.3879e-4,-2.3125e-7,0.072798,2.3691e-4,9849.5,5.1653,220.55,181.56,3.7924,0.48656,14916410,0,38.137,0.69836,0.69836,0.41317,0.13441,0.15078,0.0080439,0.030462,-2.7255e-4,0,2.595e-5,-1.4391,39547
53.136,7268,150.56,5.9696,1066,0.017571,9.7997,3.4258e-4,-2.3124e-7,0.075996,2.5585e-4,9849.5,5.1653,220.55,181.56,3.7923,0.48674,14924275,0,38.174,0.69839,0.69839,0.41317,0.13442,0.1508,0.008134,0.030605,-2.7376e-4,0,2.8258e-5,-1.4392,39555
53.146,7266.5,150.61,5.9658,1066,0.017573,9.7997,3.4291e-4,-2.3126e-7,0.079168,2.7719e-4,9849.5,5.1653,220.55,181.56,3.7924,0.48692,14932139,0,38.212,0.69841,0.69841,0.41316,0.13443,0.15082,0.0081421,0.030433,-2.7232e-4,0,3.0643e-5,-1.4393,39564
53.156,7265,150.67,5.9621,1066.1,0.017574,9.7998,3.3985e-4,-2.3126e-7,0.082343,3.2586e-4,9849.5,5.1653,220.55,181.56,3.7924,0.4871,1.494e7,0,38.249,0.69844,0.69844,0.41315,0.13444,0.15084,0.0080696,0.030668,4.7429e-4,0,3.3124e-5,-1.4394,39572
53.166,7263.5,150.73,5.9585,1066.1,0.017575,9.7998,3.3343e-4,-2.3125e-7,0.085502,3.6123e-4,9849.5,5.1653,220.55,181.56,3.7925,0.48728,14947861,0,38.287,0.69847,0.69847,0.41314,0.13446,0.15087,0.007917,0.030383,1.9268e-4,0,3.5687e-5,-1.4395,39580
53.176,7262,150.79,5.955,1066.2,0.017577,9.7998,3.2371e-4,-2.3125e-7,0.088584,4.0199e-4,9849.5,5.1653,220.55,181.56,3.7927,0.48745,14955720,0,38.324,0.69849,0.69849,0.41314,0.13447,0.15089,0.0076862,0.029392,-1.769e-4,0,3.8277e-5,-1.4395,39589
53.186,7260.4,150.85,5.9516,1066.2,0.017578,9.7998,3.1082e-4,-2.3123e-7,0.091556,4.5854e-4,9849.5,5.1653,220.55,181.56,3.7928,0.48763,14963578,0,38.361,0.69852,0.69852,0.41313,0.13448,0.15091,0.0073803,0.028354,-2.8663e-4,0,4.0857e-5,-1.4396,39597
53.196,7258.9,150.91,5.9482,1066.3,0.017579,9.7998,2.9492e-4,-2.3123e-7,0.094425,4.9299e-4,9849.5,5.1653,220.55,181.56,3.793,0.48781,14971434,0,38.399,0.69854,0.69855,0.41312,0.13449,0.15093,0.0070025,0.026959,2.8118e-4,0,4.3425e-5,-1.4397,39606
53.206,7257.4,150.97,5.9449,1066.4,0.01758,9.7998,2.7616e-4,-2.3122e-7,0.097107,5.1886e-4,9849.5,5.1653,220.56,181.56,3.7933,0.48799,14979289,0,38.436,0.69857,0.69857,0.41311,0.1345,0.15096,0.0065571,0.024796,3.9859e-4,0,4.5892e-5,-1.4398,39614
53.216,7255.9,151.03,5.9417,1066.4,0.017582,9.7998,2.5479e-4,-2.312e-7,0.099594,5.7584e-4,9849.5,5.1653,220.56,181.56,3.7935,0.48816,14987142,0,38.474,0.6986,0.6986,0.41311,0.13451,0.15098,0.0060495,0.022745,-4.9734e-4,0,4.8236e-5,-1.4399,39623
53.226,7254.4,151.09,5.9386,1066.5,0.017583,9.7998,2.3103e-4,-2.3119e-7,0.10187,6.3294e-4,9849.5,5.1653,220.56,181.56,3.7938,0.48834,14994993,0,38.511,0.69862,0.69862,0.4131,0.13452,0.151,0.0054853,0.020981,-3.1386e-4,0,5.0426e-5,-1.44,39631
53.236,7252.9,151.15,5.9355,1066.5,0.017584,9.7998,2.051e-4,-2.3119e-7,0.10395,6.9854e-4,9849.5,5.1653,220.56,181.56,3.7941,0.48852,15002843,0,38.549,0.69865,0.69865,0.41309,0.13453,0.15102,0.0048695,0.017956,2.7213e-4,0,5.2471e-5,-1.4402,39640
53.246,7251.4,151.21,5.9325,1066.6,0.017585,9.7998,1.773e-4,-2.312e-7,0.10574,7.7511e-4,9849.5,5.1653,220.57,181.56,3.7944,0.48869,15010692,0,38.586,0.69868,0.69868,0.41308,0.13454,0.15105,0.0042094,0.015959,-3.7348e-4,0,5.4245e-5,-1.4403,39648
53.256,7249.9,151.26,5.9295,1066.7,0.017586,9.7998,1.4792e-4,-2.312e-7,0.10725,9.1263e-4,9849.5,5.1653,220.57,181.56,3.7948,0.48887,15018539,0,38.624,0.6987,0.6987,0.41308,0.13456,0.15107,0.0035118,0.013065,2.1228e-4,0,5.5771e-5,-1.4404,39657
53.266,7248.4,151.32,5.9265,1066.7,0.017587,9.7998,1.1726e-4,-2.312e-7,0.10849,0.0010606,9849.5,5.1653,220.58,181.56,3.7951,0.48905,15026384,0,38.661,0.69873,0.69873,0.41307,0.13457,0.15109,0.0027839,0.010622,1.3932e-4,0,5.7025e-5,-1.4405,39665
53.276,7246.9,151.38,5.9236,1066.8,0.017588,9.7998,8.5646e-5,-2.312e-7,0.10943,0.0013419,9849.5,5.1653,220.58,181.56,3.7955,0.48922,15034228,0,38.699,0.69875,0.69875,0.41306,0.13458,0.15111,0.0020332,0.0075811,-2.8598e-4,0,5.7964e-5,-1.4406,39674
53.286,7245.3,151.44,5.9207,1066.8,0.017589,9.7998,5.3397e-5,-2.312e-7,0.11005,0.0020351,9849.5,5.1653,220.58,181.56,3.7959,0.4894,15042070,0,38.736,0.69878,0.69878,0.41306,0.13459,0.15114,0.0012676,0.0042963,-2.5781e-4,0,5.8587e-5,-1.4407,39682
53.296,7243.8,151.5,5.9178,1066.9,0.017591,9.7998,2.0849e-5,-2.312e-7,0.11027,0.0048296,9849.5,5.1653,220.59,181.56,3.7963,0.48957,1.505e7,0,38.774,0.69881,0.69881,0.41305,0.1346,0.15116,4.9493e-4,0.0016225,-4.1068e-4,0,5.8775e-5,-1.4408,39691
53.306,7242.3,151.56,5.9149,1066.9,0.017592,9.7998,1.1748e-5,-2.312e-7,-0.11013,0.0078956,9849.5,5.1653,220.59,181.56,3.7964,0.48975,15057750,0,38.811,0.69883,0.69883,0.41304,0.13461,0.15118,2.7887e-4,6.4744e-4,2.5238e-4,0,-5.8582e-5,-1.441,39699
53.316,7240.8,151.62,5.9121,1067,0.017593,9.7998,4.3952e-5,-2.312e-7,-0.11012,0.0019318,9849.5,5.1653,220.58,181.56,3.7961,0.48993,15065588,0,38.849,0.69886,0.69886,0.41303,0.13462,0.1512,0.0010434,0.0038371,-5.2836e-5,0,-5.8524e-5,-1.4411,39708
53.326,7239.3,151.68,5.9092,1067.1,0.017594,9.7998,7.554e-5,-2.3121e-7,-0.10955,0.0010162,9849.5,5.1653,220.58,181.56,3.7958,0.4901,15073424,0,38.887,0.69888,0.69888,0.41303,0.13463,0.15123,0.0017934,0.0064865,-3.7645e-5,0,-5.7874e-5,-1.4412,39716
53.336,7237.8,151.73,5.9062,1067.1,0.017595,9.7998,1.0619e-4,-2.312e-7,-0.1087,6.6464e-4,9849.5,5.1653,220.58,181.56,3.7954,0.49028,15081259,0,38.924,0.69891,0.69891,0.41302,0.13464,0.15125,0.0025213,0.009189,-2.0922e-4,0,-5.6943e-5,-1.4413,39725
53.346,7236.2,151.79,5.9033,1067.2,0.017596,9.7998,1.3564e-4,-2.3121e-7,-0.10756,4.6605e-4,9849.5,5.1653,220.58,181.56,3.7952,0.49045,15089092,0,38.962,0.69894,0.69894,0.41301,0.13465,0.15127,0.0032207,0.012301,-2.1597e-4,0,-5.5713e-5,-1.4414,39733
53.356,7234.7,151.85,5.9003,1067.2,0.017597,9.7998,1.6359e-4,-2.3121e-7,-0.10615,3.4888e-4,9849.5,5.1653,220.57,181.56,3.7949,0.49063,15096924,0,38.999,0.69896,0.69896,0.413,0.13467,0.15129,0.0038845,0.014674,-1.6061e-4,0,-5.4216e-5,-1.4415,39742
53.366,7233.2,151.91,5.8972,1067.3,0.017598,9.7998,1.8975e-4,-2.312e-7,-0.10445,2.5386e-4,9849.5,5.1653,220.57,181.56,3.7946,0.4908,15104754,0,39.037,0.69899,0.69899,0.413,0.13468,0.15132,0.0045059,0.01763,-1.2873e-4,0,-5.245e-5,-1.4416,39750
53.376,7231.7,151.97,5.8941,1067.3,0.017599,9.7999,2.1386e-4,-2.312e-7,-0.10249,1.9366e-4,9849.5,5.1653,220.57,181.56,3.7944,0.49098,15112582,0,39.074,0.69902,0.69902,0.41299,0.13469,0.15134,0.0050787,0.019028,7.1285e-5,0,-5.047e-5,-1.4417,39759
53.386,7230.2,152.03,5.891,1067.4,0.0176,9.7999,2.357e-4,-2.3118e-7,-0.10032,1.4524e-4,9849.5,5.1653,220.57,181.56,3.7942,0.49115,1.512e7,0,39.112,0.69904,0.69904,0.41298,0.1347,0.15136,0.0055976,0.02151,2.1081e-4,0,-4.8319e-5,-1.4418,39767
53.396,7228.7,152.09,5.8877,1067.5,0.017601,9.7999,2.5507e-4,-2.3118e-7,-0.097966,1.2126e-4,9849.5,5.1653,220.56,181.56,3.794,0.49133,15128234,0,39.15,0.69907,0.69907,0.41298,0.13471,0.15138,0.0060579,0.023282,4.9004e-4,0,-4.604e-5,-1.442,39776
53.406,7227.1,152.14,5.8844,1067.5,0.017602,9.7999,2.718e-4,-2.3118e-7,-0.095436,9.1646e-5,9849.5,5.1653,220.56,181.56,3.7938,0.4915,15136058,0,39.187,0.69909,0.69909,0.41297,0.13472,0.1514,0.0064556,0.025021,-3.1256e-4,0,-4.366e-5,-1.4421,39785
53.416,7225.6,152.2,5.881,1067.6,0.017603,9.7999,2.8576e-4,-2.3118e-7,-0.09275,5.7814e-5,9849.5,5.1653,220.56,181.56,3.7937,0.49168,15143880,0,39.225,0.69912,0.69912,0.41296,0.13473,0.15143,0.0067873,0.025761,-3.8669e-4,0,-4.1207e-5,-1.4421,39793
53.426,7224.1,152.26,5.8776,1067.6,0.017604,9.7999,2.9681e-4,-2.3118e-7,-0.089938,1.7912e-5,9849.5,5.1653,220.56,181.56,3.7936,0.49185,15151701,0,39.263,0.69915,0.69915,0.41295,0.13474,0.15145,0.00705,0.026858,1.217e-4,0,-3.8717e-5,-1.4422,39802
53.436,7222.6,152.32,5.874,1067.7,0.017605,9.7999,3.0488e-4,-2.3118e-7,-0.087045,1.1083e-5,9849.5,5.1653,220.56,181.56,3.7936,0.49203,1.516e7,0,39.3,0.69917,0.69917,0.41295,0.13475,0.15147,0.0072418,0.027374,1.8426e-4,0,-3.6239e-5,-1.4423,39810
53.446,7221.1,152.38,5.8704,1067.7,0.017606,9.7999,3.099e-4,-2.3118e-7,-0.084094,-2.8442e-5,9849.5,5.1653,220.56,181.56,3.7935,0.4922,15167337,0,39.338,0.6992,0.6992,0.41294,0.13476,0.15149,0.0073614,0.027482,-2.1986e-4,0,-3.3799e-5,-1.4424,39819
53.456,7219.5,152.43,5.8666,1067.8,0.017607,9.7999,3.1187e-4,-2.3117e-7,-0.0811,-1.9638e-5,9849.5,5.1653,220.56,181.56,3.7935,0.49237,15175153,0,39.375,0.69922,0.69922,0.41293,0.13478,0.15152,0.0074083,0.027741,-3.9427e-4,0,-3.1411e-5,-1.4425,39827
53.466,7218,152.49,5.8628,1067.9,0.017608,9.7999,3.1078e-4,-2.3119e-7,-0.078106,-2.2263e-5,9849.5,5.1653,220.56,181.56,3.7936,0.49255,15182967,0,39.413,0.69925,0.69925,0.41292,0.13479,0.15154,0.0073825,0.028335,-1.4175e-4,0,-2.9113e-5,-1.4426,39836
53.476,7216.5,152.55,5.8589,1067.9,0.017609,9.7999,3.0665e-4,-2.312e-7,-0.075117,-5.5027e-5,9849.5,5.1653,220.56,181.56,3.7937,0.49272,15190780,0,39.451,0.69928,0.69928,0.41292,0.1348,0.15156,0.0072845,0.027624,-4.0304e-4,0,-2.6907e-5,-1.4427,39844
53.486,7215,152.61,5.8549,1068,0.01761,9.7999,2.9956e-4,-2.312e-7,-0.072187,-7.4316e-5,9849.5,5.1653,220.56,181.56,3.7938,0.49289,15198591,0,39.488,0.6993,0.6993,0.41291,0.13481,0.15158,0.007116,0.026613,4.3605e-4,0,-2.4831e-5,-1.4428,39853
53.496,7213.4,152.67,5.8508,1068,0.017611,9.7999,2.8959e-4,-2.312e-7,-0.069343,-5.8558e-5,9849.5,5.1653,220.56,181.56,3.7939,0.49307,15206401,0,39.526,0.69933,0.69933,0.4129,0.13482,0.15161,0.0068792,0.026172,-4.2698e-4,0,-2.2896e-5,-1.4428,39862
53.506,7211.9,152.73,5.8466,1068.1,0.017612,9.7999,2.7686e-4,-2.312e-7,-0.066587,-4.0898e-5,9849.5,5.1653,220.56,181.56,3.7941,0.49324,15214209,0,39.564,0.69935,0.69935,0.4129,0.13483,0.15163,0.0065769,0.025116,4.0641e-4,0,-2.1096e-5,-1.4429,39870
53.516,7210.4,152.78,5.8424,1068.1,0.017613,9.7999,2.6153e-4,-2.3118e-7,-0.063979,-6.133e-5,9849.5,5.1653,220.57,181.56,3.7943,0.49341,15222015,0,39.601,0.69938,0.69938,0.41289,0.13484,0.15165,0.0062127,0.023491,2.4694e-4,0,-1.9462e-5,-1.443,39879
53.526,7208.9,152.84,5.8381,1068.2,0.017614,9.7999,2.4378e-4,-2.312e-7,-0.061533,-8.2993e-5,9849.5,5.1653,220.57,181.56,3.7945,0.49359,1.523e7,0,39.639,0.6994,0.69941,0.41288,0.13485,0.15167,0.0057908,0.021657,-1.2415e-4,0,-1.7989e-5,-1.443,39887
53.536,7207.3,152.9,5.8337,1068.3,0.017615,9.7999,2.238e-4,-2.312e-7,-0.059269,-8.7236e-5,9849.5,5.1653,220.57,181.56,3.7947,0.49376,15237623,0,39.677,0.69943,0.69943,0.41287,0.13486,0.15169,0.0053163,0.020026,-4.5636e-5,0,-1.6677e-5,-1.4431,39896
53.546,7205.8,152.96,5.8293,1068.3,0.017616,9.7999,2.0181e-4,-2.3119e-7,-0.057185,-9.8744e-5,9849.5,5.1653,220.57,181.56,3.795,0.49393,15245425,0,39.714,0.69946,0.69946,0.41287,0.13487,0.15172,0.0047937,0.018537,-4.618e-4,0,-1.5514e-5,-1.4432,39904
53.556,7204.3,153.01,5.8248,1068.4,0.017617,9.7999,1.7803e-4,-2.3119e-7,-0.055326,-1.2567e-4,9849.5,5.1653,220.58,181.56,3.7953,0.49411,15253225,0,39.752,0.69948,0.69948,0.41286,0.13488,0.15174,0.0042288,0.016243,2.0103e-4,0,-1.451e-5,-1.4432,39913
53.566,7202.7,153.07,5.8202,1068.4,0.017618,9.7999,1.5271e-4,-2.3119e-7,-0.05369,-1.5461e-4,9849.5,5.1653,220.58,181.56,3.7956,0.49428,15261023,0,39.79,0.69951,0.69951,0.41285,0.1349,0.15176,0.0036273,0.013572,-4.7922e-4,0,-1.3655e-5,-1.4433,39922
53.576,7201.2,153.13,5.8157,1068.5,0.017619,9.7999,1.2613e-4,-2.3119e-7,-0.052332,-1.9152e-4,9849.5,5.1653,220.58,181.56,3.7959,0.49445,15268820,0,39.828,0.69953,0.69953,0.41285,0.13491,0.15178,0.0029959,0.011144,-6.7248e-5,0,-1.2963e-5,-1.4433,39930
53.586,7199.7,153.19,5.8111,1068.5,0.01762,9.8,9.8568e-5,-2.3119e-7,-0.051214,-2.5147e-4,9849.5,5.1653,220.59,181.56,3.7962,0.49462,15276615,0,39.865,0.69956,0.69956,0.41284,0.13492,0.1518,0.0023412,0.0092116,2.0329e-4,0,-1.2406e-5,-1.4434,39939
53.596,7198.1,153.25,5.8065,1068.6,0.017621,9.8,7.0289e-5,-2.3119e-7,-0.050361,-3.0962e-4,9849.5,5.1653,220.59,181.56,3.7965,0.4948,15284409,0,39.903,0.69959,0.69959,0.41283,0.13493,0.15183,0.0016694,0.0060947,2.8169e-5,0,-1.1987e-5,-1.4434,39947
53.606,7196.6,153.3,5.8018,1068.7,0.017622,9.8,4.1602e-5,-2.3119e-7,-0.049793,-4.301e-4,9849.5,5.1653,220.59,181.56,3.7969,0.49497,15292201,0,39.941,0.69961,0.69961,0.41282,0.13494,0.15185,9.8806e-4,0.0041995,-4.9067e-4,0,-1.171e-5,-1.4435,39956
53.616,7195.1,153.36,5.7972,1068.7,0.017623,9.8,1.2796e-5,-2.3119e-7,-0.049502,-0.0011495,9849.5,5.1653,220.6,181.56,3.7972,0.49514,1.53e7,0,39.978,0.69964,0.69964,0.41282,0.13495,0.15187,3.039e-4,0.0014602,-4.8591e-4,0,-1.1565e-5,-1.4435,39965
53.626,7193.5,153.42,5.7926,1068.8,0.017624,9.8,1.5837e-5,-2.3119e-7,0.049512,-6.7469e-4,9849.5,5.1653,220.6,181.56,3.7972,0.49531,15307780,0,40.016,0.69966,0.69966,0.41281,0.13496,0.15189,3.7615e-4,0.0011494,1.706e-4,0,1.1561e-5,-1.4436,39973
53.636,7192,153.48,5.7879,1068.8,0.017625,9.8,4.3976e-5,-2.3119e-7,0.049817,-1.2942e-4,9849.5,5.1653,220.59,181.56,3.7969,0.49548,15315567,0,40.054,0.69969,0.69969,0.4128,0.13497,0.15192,0.0010445,0.0034732,3.5027e-6,0,1.1696e-5,-1.4436,39982
53.646,7190.5,153.53,5.7833,1068.9,0.017626,9.8,7.1361e-5,-2.3119e-7,0.050352,2.3697e-5,9849.5,5.1653,220.59,181.56,3.7967,0.49566,15323352,0,40.092,0.69972,0.69972,0.41279,0.13498,0.15194,0.001695,0.0065266,4.6374e-4,0,1.194e-5,-1.4437,39990
53.656,7188.9,153.59,5.7788,1068.9,0.017628,9.8,9.7709e-5,-2.312e-7,0.051195,6.341e-5,9849.5,5.1653,220.59,181.56,3.7964,0.49583,15331136,0,40.129,0.69974,0.69974,0.41279,0.13499,0.15196,0.002321,0.00906,-1.4372e-4,0,1.2333e-5,-1.4438,39999
53.666,7187.4,153.65,5.7743,1069,0.017629,9.8,1.2273e-4,-2.3119e-7,0.052295,7.9998e-5,9849.5,5.1653,220.59,181.56,3.7962,0.496,15338918,0,40.167,0.69977,0.69977,0.41278,0.135,0.15198,0.0029156,0.011216,-8.0136e-5,0,1.286e-5,-1.4438,40008
53.676,7185.9,153.7,5.7698,1069,0.01763,9.8,1.4619e-4,-2.312e-7,0.053629,1.0887e-4,9849.5,5.1653,220.58,181.56,3.7959,0.49617,15346699,0,40.205,0.69979,0.69979,0.41277,0.13502,0.152,0.0034729,0.013363,-4.3751e-4,0,1.3514e-5,-1.4439,40016
53.686,7184.3,153.76,5.7653,1069.1,0.017631,9.8,1.6785e-4,-2.312e-7,0.055183,1.5188e-4,9849.5,5.1653,220.58,181.56,3.7957,0.49634,15354477,0,40.243,0.69982,0.69982,0.41277,0.13503,0.15203,0.0039879,0.015294,-4.9332e-4,0,1.4299e-5,-1.4439,40025
53.696,7182.8,153.82,5.761,1069.2,0.017632,9.8,1.8753e-4,-2.3119e-7,0.056948,1.8936e-4,9849.5,5.1653,220.58,181.56,3.7955,0.49651,15362255,0,40.281,0.69984,0.69984,0.41276,0.13504,0.15205,0.0044554,0.016628,-1.5163e-4,0,1.5217e-5,-1.444,40034
53.706,7181.3,153.88,5.7567,1069.2,0.017633,9.8,2.0503e-4,-2.312e-7,0.058853,1.8223e-4,9849.5,5.1653,220.58,181.56,3.7954,0.49668,1.537e7,0,40.318,0.69987,0.69987,0.41275,0.13505,0.15207,0.0048716,0.018537,-2.1668e-4,0,1.624e-5,-1.444,40042
53.716,7179.7,153.93,5.7524,1069.3,0.017634,9.8,2.2023e-4,-2.312e-7,0.060929,1.8487e-4,9849.5,5.1653,220.58,181.56,3.7952,0.49685,15377804,0,40.356,0.6999,0.6999,0.41274,0.13506,0.15209,0.0052329,0.020111,4.9972e-6,0,1.7393e-5,-1.4441,40051
53.726,7178.2,153.99,5.7482,1069.3,0.017635,9.8,2.3295e-4,-2.312e-7,0.063196,2.0177e-4,9849.5,5.1653,220.58,181.56,3.7951,0.49702,15385576,0,40.394,0.69992,0.69992,0.41274,0.13507,0.15211,0.0055354,0.020993,-4.7219e-4,0,1.8698e-5,-1.4442,40060
53.736,7176.6,154.05,5.7441,1069.4,0.017636,9.8,2.4307e-4,-2.3121e-7,0.06556,2.3529e-4,9849.5,5.1653,220.57,181.56,3.7951,0.49719,15393347,0,40.432,0.69995,0.69995,0.41273,0.13508,0.15214,0.0057759,0.022109,-6.0416e-5,0,2.0109e-5,-1.4442,40068
