Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s),Position East of launch (m),Position North of launch (m),Gravitational acceleration (m/s),Angle of attack (rad),Roll rate (rpm),Pitch rate (rpm),Yaw rate (rpm),Mass (g),Longitudinal moment of inertia (kgm),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Vertical orientation (zenith) (rad),Air pressure (Pa)
14.526,6180,277.73,25.983,1430.2,-0.005718,9.8031,5.5658e-6,0,0.088541,0.0062001,9849.5,5.1653,223.42,181.56,4.0721,0.87875,30214164,0,161.54,0.78012,0.78012,0.39051,0.16922,0.22039,1.3921e-4,0.0010139,-2.4242e-4,0,1.1451e-5,1.3029,46048
14.536,6182.7,277.47,25.944,1431,-0.0057217,9.8031,5.8551e-6,0,0.088831,0.0061428,9849.5,5.1653,223.41,181.56,4.0713,0.87796,30178763,0,161.15,0.77991,0.77991,0.39057,0.16913,0.22021,1.4643e-4,7.6586e-4,1.9124e-4,0,1.1548e-5,1.3028,46031
14.546,6185.4,277.21,25.904,1431.7,-0.0057254,9.8031,5.9878e-6,0,0.089129,0.0051283,9849.5,5.1653,223.41,181.56,4.0704,0.87718,30143423,0,160.76,0.7797,0.7797,0.39063,0.16904,0.22003,1.4972e-4,4.0318e-4,-2.1131e-4,0,1.1647e-5,1.3027,46015
14.556,6188,276.95,25.865,1432.4,-0.0057291,9.8031,6.0187e-6,0,0.089386,0.0042799,9849.5,5.1653,223.4,181.56,4.0696,0.87639,30108145,0,160.37,0.77948,0.77948,0.39069,0.16895,0.21985,1.5048e-4,8.9199e-4,1.8023e-4,0,1.1736e-5,1.3026,45998
14.566,6190.7,276.69,25.825,1433.2,-0.0057329,9.8031,5.9095e-6,0,0.089707,0.003277,9849.5,5.1653,223.39,181.56,4.0688,0.87561,30072929,0,159.98,0.77927,0.77927,0.39075,0.16886,0.21967,1.4772e-4,0.0010751,1.3458e-4,0,1.1843e-5,1.3025,45981
14.576,6193.4,276.44,25.786,1433.9,-0.0057366,9.803,5.6149e-6,0,0.090078,0.0012063,9849.5,5.1653,223.38,181.56,4.068,0.87482,30037774,0,159.59,0.77906,0.77906,0.3908,0.16877,0.21949,1.4034e-4,4.3681e-4,-4.7348e-4,0,1.1963e-5,1.3024,45964
14.586,6196,276.18,25.747,1434.6,-0.0057404,9.803,5.155e-6,0,0.090369,-1.0972e-4,9849.5,5.1653,223.37,181.56,4.0672,0.87404,30002680,0,159.2,0.77885,0.77885,0.39086,0.16868,0.21931,1.2883e-4,6.2179e-4,-1.196e-4,0,1.2063e-5,1.3023,45947
14.596,6198.7,275.93,25.708,1435.4,-0.0057441,9.803,4.5455e-6,0,0.090565,-5.472e-4,9849.5,5.1653,223.36,181.56,4.0664,0.87326,29967648,0,158.82,0.77864,0.77864,0.39092,0.16859,0.21914,1.1358e-4,6.8243e-4,2.5926e-4,0,1.2138e-5,1.3022,45931
14.606,6201.4,275.67,25.669,1436.1,-0.0057479,9.803,3.8387e-6,0,0.090777,-0.0015826,9849.5,5.1653,223.36,181.56,4.0656,0.87248,29932676,0,158.44,0.77843,0.77843,0.39098,0.1685,0.21896,9.5904e-5,3.1959e-4,-4.8101e-4,0,1.2217e-5,1.3021,45914
14.616,6204,275.41,25.63,1436.8,-0.0057516,9.803,3.1247e-6,0,0,0,9849.5,5.1653,223.35,181.56,4.0648,0.8717,29897765,0,158.05,0.77822,0.77822,0.39103,0.16841,0.21878,7.8054e-5,6.0159e-4,1.9698e-4,0,0,1.302,45897
14.626,6206.7,275.16,25.592,1437.6,-0.0057553,9.803,2.4876e-6,0,0,0,9849.5,5.1653,223.34,181.56,4.064,0.87092,29862915,0,157.67,0.77802,0.77802,0.39109,0.16832,0.21861,6.2131e-5,-1.7455e-4,-4.4496e-4,0,0,1.3019,45881
14.636,6209.3,274.91,25.553,1438.3,-0.0057591,9.803,1.9055e-6,0,0,0,9849.5,5.1653,223.33,181.56,4.0632,0.87015,29828125,0,157.29,0.77781,0.77781,0.39115,0.16823,0.21843,4.7584e-5,6.9172e-4,-4.5418e-4,0,0,1.3018,45864
14.646,6212,274.65,25.515,1439,-0.0057628,9.803,1.3067e-6,0,0,0,9849.5,5.1653,223.32,181.56,4.0624,0.86937,29793395,0,156.92,0.7776,0.7776,0.39121,0.16814,0.21825,3.2627e-5,-1.9242e-4,-2.775e-4,0,0,1.3017,45847
14.656,6214.6,274.4,25.477,1439.8,-0.0057665,9.803,8.255e-7,0,0,0,9849.5,5.1653,223.31,181.56,4.0616,0.8686,29758725,0,156.54,0.77739,0.77739,0.39126,0.16805,0.21808,2.0609e-5,1.9442e-4,3.6114e-4,0,0,1.3016,45831
14.666,6217.3,274.14,25.438,1440.5,-0.0057703,9.803,5.062e-7,0,0,0,9849.5,5.1653,223.31,181.56,4.0608,0.86782,29724115,0,156.16,0.77719,0.77719,0.39132,0.16796,0.21791,1.2635e-5,3.8875e-4,3.153e-4,0,0,1.3015,45814
14.676,6219.9,273.89,25.4,1441.2,-0.005774,9.803,4.6909e-7,0,0,0,9849.5,5.1653,223.3,181.56,4.0601,0.86705,2.969e7,0,155.79,0.77698,0.77698,0.39138,0.16787,0.21773,1.1707e-5,2.3965e-4,3.7238e-4,0,0,1.3014,45797
14.686,6222.5,273.64,25.363,1441.9,-0.0057778,9.803,5.775e-7,0,0,0,9849.5,5.1653,223.29,181.56,4.0593,0.86628,29655073,0,155.41,0.77678,0.77678,0.39143,0.16779,0.21756,1.4411e-5,5.4361e-4,1.3134e-4,0,0,1.3013,45781
14.696,6225.2,273.39,25.325,1442.7,-0.0057816,9.8029,5.8172e-7,0,0,0,9849.5,5.1653,223.28,181.56,4.0585,0.86551,29620641,0,155.04,0.77657,0.77657,0.39149,0.1677,0.21738,1.4514e-5,1.0411e-4,-3.2883e-4,0,0,1.3012,45764
14.706,6227.8,273.14,25.287,1443.4,-0.0057854,9.8029,4.9038e-7,0,0,0,9849.5,5.1653,223.27,181.56,4.0577,0.86474,29586268,0,154.67,0.77637,0.77637,0.39155,0.16761,0.21721,1.2234e-5,-7.133e-5,-4.702e-4,0,0,1.3011,45748
14.716,6230.4,272.88,25.249,1444.1,-0.0057892,9.8029,3.4466e-7,0,0,0,9849.5,5.1653,223.27,181.56,4.0569,0.86398,29551954,0,154.3,0.77616,0.77616,0.3916,0.16752,0.21704,8.5972e-6,4.6825e-4,-2.3718e-4,0,0,1.301,45731
14.726,6233.1,272.63,25.212,1444.8,-0.0057931,9.8029,1.6859e-7,0,0,0,9849.5,5.1653,223.26,181.56,4.0561,0.86321,29517699,0,153.93,0.77596,0.77596,0.39166,0.16744,0.21687,4.2046e-6,2.1571e-4,1.0171e-4,0,0,1.301,45714
14.736,6235.7,272.38,25.175,1445.6,-0.0057969,9.8029,2.1335e-7,0,0,0,9849.5,5.1653,223.25,181.56,4.0553,0.86244,29483503,0,153.56,0.77576,0.77576,0.39171,0.16735,0.2167,5.3203e-6,1.6328e-4,4.8096e-4,0,0,1.3009,45698
14.746,6238.3,272.13,25.138,1446.3,-0.0058007,9.8029,5.3603e-7,0,0,0,9849.5,5.1653,223.24,181.56,4.0545,0.86168,29449364,0,153.19,0.77556,0.77556,0.39177,0.16726,0.21652,1.3365e-5,-2.3945e-4,4.5373e-4,0,0,1.3008,45681
14.756,6241,271.88,25.1,1447,-0.0058046,9.8029,9.0001e-7,0,0,0,9849.5,5.1653,223.23,181.56,4.0538,0.86092,29415285,0,152.83,0.77535,0.77535,0.39183,0.16718,0.21635,2.2437e-5,4.609e-4,2.6553e-4,0,0,1.3007,45665
14.766,6243.6,271.63,25.063,1447.8,-0.0058084,9.8029,1.3117e-6,0,0,0,9849.5,5.1653,223.23,181.56,4.053,0.86016,29381263,0,152.46,0.77515,0.77515,0.39188,0.16709,0.21618,3.2697e-5,1.265e-4,-3.9464e-4,0,0,1.3006,45648
14.776,6246.2,271.38,25.027,1448.5,-0.0058122,9.8029,1.7526e-6,0,0,0,9849.5,5.1653,223.22,181.56,4.0522,0.85939,29347298,0,152.1,0.77495,0.77495,0.39194,0.167,0.21601,4.3679e-5,6.3453e-4,3.0409e-4,0,0,1.3005,45632
14.786,6248.8,271.14,24.99,1449.2,-0.005816,9.8029,2.1929e-6,0,0,0,9849.5,5.1653,223.21,181.56,4.0514,0.85863,29313392,0,151.74,0.77475,0.77475,0.39199,0.16692,0.21584,5.4645e-5,5.3265e-4,4.9929e-4,0,0,1.3004,45615
14.796,6251.4,270.89,24.953,1449.9,-0.0058198,9.8029,2.6522e-6,0,0,0,9849.5,5.1653,223.2,181.56,4.0506,0.85788,2.928e7,0,151.38,0.77455,0.77455,0.39205,0.16683,0.21567,6.6083e-5,7.083e-4,3.6323e-5,0,0,1.3003,45599
14.806,6254,270.64,24.917,1450.7,-0.0058235,9.8029,3.1026e-6,0,0,0,9849.5,5.1653,223.19,181.56,4.0498,0.85712,29245752,0,151.02,0.77435,0.77435,0.3921,0.16675,0.2155,7.7293e-5,2.8948e-4,1.2508e-4,0,0,1.3002,45583
14.816,6256.6,270.39,24.88,1451.4,-0.0058272,9.8029,3.546e-6,0,0,0,9849.5,5.1653,223.19,181.56,4.0491,0.85636,29212017,0,150.66,0.77415,0.77415,0.39216,0.16666,0.21534,8.8329e-5,2.9881e-4,-4.7811e-4,0,0,1.3001,45566
14.826,6259.2,270.14,24.844,1452.1,-0.0058309,9.8028,3.9845e-6,0,0.089704,-0.021541,9849.5,5.1653,223.18,181.56,4.0483,0.85561,29178340,0,150.3,0.77395,0.77395,0.39221,0.16657,0.21517,9.9238e-5,7.5822e-4,-2.4309e-4,0,1.2423e-5,1.3,45550
14.836,6261.8,269.9,24.808,1452.8,-0.0058346,9.8028,4.3667e-6,0,0.089577,-0.022695,9849.5,5.1653,223.17,181.56,4.0475,0.85485,29144720,0,149.94,0.77376,0.77376,0.39227,0.16649,0.215,1.0874e-4,3.1569e-4,1.7232e-4,0,1.2411e-5,1.2999,45533
14.846,6264.4,269.65,24.772,1453.5,-0.0058382,9.8028,4.7164e-6,0,0.089827,-0.022254,9849.5,5.1653,223.16,181.56,4.0467,0.8541,29111156,0,149.59,0.77356,0.77356,0.39232,0.1664,0.21483,1.1743e-4,4.6635e-4,-1.9904e-4,0,1.2503e-5,1.2998,45517
14.856,6267,269.4,24.736,1454.3,-0.0058417,9.8028,4.9791e-6,0,0.090313,-0.021197,9849.5,5.1653,223.15,181.56,4.046,0.85335,29077649,0,149.23,0.77336,0.77336,0.39237,0.16632,0.21467,1.2396e-4,5.8747e-5,3.4212e-4,0,1.2662e-5,1.2997,45501
14.866,6269.6,269.16,24.7,1455,-0.0058452,9.8028,5.1319e-6,0,0.090727,-0.02059,9849.5,5.1653,223.15,181.56,4.0452,0.8526,29044198,0,148.88,0.77316,0.77316,0.39243,0.16624,0.2145,1.2774e-4,6.9199e-4,-2.3708e-4,0,1.2801e-5,1.2996,45484
14.876,6272.2,268.91,24.664,1455.7,-0.0058486,9.8028,5.1009e-6,0,0.091268,-0.019049,9849.5,5.1653,223.14,181.56,4.0444,0.85185,29010803,0,148.53,0.77297,0.77297,0.39248,0.16615,0.21433,1.2696e-4,2.1421e-5,2.9149e-4,0,1.2978e-5,1.2995,45468
14.886,6274.8,268.67,24.629,1456.4,-0.005852,9.8028,5.0926e-6,0,0.091661,-0.017329,9849.5,5.1653,223.13,181.56,4.0437,0.8511,28977465,0,148.18,0.77277,0.77277,0.39254,0.16607,0.21417,1.2673e-4,2.5986e-4,-1.7747e-4,0,1.3114e-5,1.2994,45452
14.896,6277.4,268.42,24.593,1457.1,-0.0058553,9.8028,5.0488e-6,0,0.092336,-0.015089,9849.5,5.1653,223.12,181.56,4.0429,0.85035,28944182,0,147.83,0.77258,0.77258,0.39259,0.16598,0.214,1.2563e-4,2.3207e-4,3.8313e-6,0,1.3332e-5,1.2993,45436
14.906,6280,268.18,24.558,1457.9,-0.0058586,9.8028,4.928e-6,0,0.092889,-0.011818,9849.5,5.1653,223.11,181.56,4.0422,0.8496,28910955,0,147.48,0.77238,0.77238,0.39264,0.1659,0.21384,1.226e-4,8.9325e-4,-4.7597e-4,0,1.3517e-5,1.2992,45419
14.916,6282.6,267.94,24.522,1458.6,-0.0058618,9.8028,4.7756e-6,0,0.093504,-0.0073051,9849.5,5.1653,223.11,181.56,4.0414,0.84886,28877783,0,147.13,0.77219,0.77219,0.3927,0.16582,0.21367,1.188e-4,1.9399e-4,3.7091e-4,0,1.3722e-5,1.2991,45403
14.926,6285.1,267.69,24.487,1459.3,-0.005865,9.8028,4.5866e-6,0,0.094026,-0.0026447,9849.5,5.1653,223.1,181.56,4.0407,0.84811,28844667,0,146.78,0.77199,0.77199,0.39275,0.16573,0.21351,1.1408e-4,5.3172e-4,7.9653e-5,0,1.39e-5,1.299,45387
14.936,6287.7,267.45,24.452,1460,-0.0058683,9.8028,4.2633e-6,0,0.09422,0.0016558,9849.5,5.1653,223.09,181.56,4.0399,0.84737,28811606,0,146.44,0.7718,0.7718,0.3928,0.16565,0.21334,1.0602e-4,3.0642e-4,2.406e-4,0,1.3983e-5,1.2989,45371
14.946,6290.3,267.21,24.417,1460.7,-0.0058715,9.8027,3.9511e-6,0,0.09415,0.0063708,9849.5,5.1653,223.08,181.56,4.0392,0.84663,28778600,0,146.09,0.77161,0.77161,0.39286,0.16557,0.21318,9.8246e-5,3.4764e-4,-2.138e-4,0,1.3988e-5,1.2988,45354
14.956,6292.9,266.96,24.382,1461.5,-0.0058747,9.8027,3.6737e-6,0,0,0,9849.5,5.1653,223.08,181.56,4.0384,0.84589,28745649,0,145.75,0.77141,0.77141,0.39291,0.16548,0.21302,9.1338e-5,1.0677e-4,-1.7297e-4,0,0,1.2987,45338
14.966,6295.4,266.72,24.348,1462.2,-0.005878,9.8027,3.4203e-6,0,0,0,9849.5,5.1653,223.07,181.56,4.0377,0.84515,28712753,0,145.41,0.77122,0.77122,0.39296,0.1654,0.21286,8.5027e-5,-1.152e-4,5.4925e-5,0,0,1.2986,45322
14.976,6298,266.48,24.313,1462.9,-0.0058813,9.8027,3.1756e-6,0,0,0,9849.5,5.1653,223.06,181.56,4.0369,0.84441,2.868e7,0,145.07,0.77103,0.77103,0.39302,0.16532,0.21269,7.8932e-5,7.4219e-4,-1.4901e-5,0,0,1.2985,45306
14.986,6300.6,266.24,24.278,1463.6,-0.0058846,9.8027,2.8575e-6,0,0,0,9849.5,5.1653,223.05,181.56,4.0362,0.84367,28647124,0,144.72,0.77084,0.77084,0.39307,0.16524,0.21253,7.1016e-5,5.4613e-4,-4.4541e-4,0,0,1.2984,45290
14.996,6303.1,266,24.244,1464.3,-0.0058879,9.8027,2.4815e-6,0,0,0,9849.5,5.1653,223.05,181.56,4.0354,0.84293,28614392,0,144.39,0.77065,0.77065,0.39312,0.16516,0.21237,6.1665e-5,3.8509e-4,-1.5216e-4,0,0,1.2983,45274
15.006,6305.7,265.76,24.21,1465,-0.0058913,9.8027,2.1815e-6,0,0,0,9849.5,5.1653,223.04,181.56,4.0347,0.8422,28581713,0,144.05,0.77046,0.77046,0.39317,0.16507,0.21221,5.4203e-5,4.6806e-4,-3.1509e-5,0,0,1.2982,45257
15.016,6308.2,265.51,24.175,1465.8,-0.0058947,9.8027,1.9397e-6,0,0,0,9849.5,5.1653,223.03,181.56,4.034,0.84146,28549088,0,143.71,0.77027,0.77027,0.39323,0.16499,0.21205,4.8187e-5,-4.147e-6,3.2704e-4,0,0,1.2981,45241
15.026,6310.8,265.27,24.141,1466.5,-0.0058982,9.8027,1.753e-6,0,0,0,9849.5,5.1653,223.02,181.56,4.0332,0.84073,28516517,0,143.37,0.77008,0.77008,0.39328,0.16491,0.21189,4.3543e-5,-1.8414e-4,-1.3615e-4,0,0,1.298,45225
15.036,6313.4,265.03,24.107,1467.2,-0.0059017,9.8027,1.6569e-6,0,0,0,9849.5,5.1653,223.02,181.56,4.0325,0.83999,28484000,0,143.04,0.76989,0.76989,0.39333,0.16483,0.21173,4.1152e-5,-2.098e-4,-2.2911e-5,0,0,1.2979,45209
15.046,6315.9,264.8,24.073,1467.9,-0.0059053,9.8027,1.5966e-6,0,0,0,9849.5,5.1653,223.01,181.56,4.0317,0.83926,28451536,0,142.7,0.7697,0.7697,0.39338,0.16475,0.21157,3.9649e-5,1.1473e-4,1.75e-4,0,0,1.2978,45193
15.056,6318.5,264.56,24.04,1468.6,-0.0059089,9.8027,1.4798e-6,0,0,0,9849.5,5.1653,223,181.56,4.031,0.83853,28419125,0,142.37,0.76951,0.76951,0.39344,0.16467,0.21141,3.6744e-5,1.1081e-4,-2.7775e-4,0,0,1.2977,45177
15.066,6321,264.32,24.006,1469.3,-0.0059126,9.8027,1.3386e-6,0,0,0,9849.5,5.1653,222.99,181.56,4.0303,0.8378,28386768,0,142.04,0.76932,0.76932,0.39349,0.16459,0.21125,3.3234e-5,2.2047e-4,-2.0031e-4,0,0,1.2976,45161
15.076,6323.5,264.08,23.972,1470,-0.0059164,9.8026,1.1513e-6,0,0,0,9849.5,5.1653,222.99,181.56,4.0295,0.83707,28354464,0,141.71,0.76914,0.76914,0.39354,0.16451,0.21109,2.8581e-5,1.486e-4,-5.2878e-5,0,0,1.2975,45145
15.086,6326.1,263.84,23.939,1470.8,-0.0059202,9.8026,9.4467e-7,0,0,0,9849.5,5.1653,222.98,181.56,4.0288,0.83634,28322213,0,141.38,0.76895,0.76895,0.39359,0.16443,0.21093,2.3447e-5,4.5246e-4,-1.9129e-4,0,0,1.2974,45129
15.096,6328.6,263.6,23.905,1471.5,-0.005924,9.8026,6.975e-7,0,0,0,9849.5,5.1653,222.97,181.56,4.0281,0.83561,2.829e7,0,141.05,0.76876,0.76876,0.39364,0.16435,0.21077,1.731e-5,1.8834e-5,4.5037e-4,0,0,1.2973,45113
15.106,6331.2,263.37,23.872,1472.2,-0.0059278,9.8026,5.9493e-7,0,0,0,9849.5,5.1653,222.96,181.56,4.0274,0.83489,28257868,0,140.72,0.76858,0.76858,0.39369,0.16427,0.21062,1.4763e-5,2.2205e-4,-2.3117e-4,0,0,1.2972,45097
15.116,6333.7,263.13,23.839,1472.9,-0.0059317,9.8026,7.8906e-7,0,0,0,9849.5,5.1653,222.96,181.56,4.0266,0.83416,28225774,0,140.39,0.76839,0.76839,0.39374,0.16419,0.21046,1.9578e-5,-3.3324e-4,-2.3817e-4,0,0,1.2971,45081
15.126,6336.2,262.89,23.806,1473.6,-0.0059355,9.8026,1.1734e-6,0,0,0,9849.5,5.1653,222.95,181.56,4.0259,0.83344,28193733,0,140.06,0.76821,0.76821,0.3938,0.16411,0.2103,2.911e-5,-1.9554e-4,-3.2104e-4,0,0,1.297,45065
15.136,6338.8,262.66,23.773,1474.3,-0.0059393,9.8026,1.6152e-6,0,0,0,9849.5,5.1653,222.94,181.56,4.0252,0.83272,28161744,0,139.74,0.76802,0.76802,0.39385,0.16403,0.21014,4.0065e-5,-4.3488e-5,3.2279e-4,0,0,1.2969,45049
15.146,6341.3,262.42,23.74,1475,-0.005943,9.8026,2.0209e-6,0,0,0,9849.5,5.1653,222.93,181.56,4.0245,0.83199,2.813e7,0,139.41,0.76784,0.76784,0.3939,0.16395,0.20999,5.0122e-5,4.1933e-4,1.9631e-5,0,0,1.2968,45033
15.156,6343.8,262.18,23.707,1475.7,-0.0059467,9.8026,2.4146e-6,0,0,0,9849.5,5.1653,222.93,181.56,4.0237,0.83127,28097922,0,139.09,0.76765,0.76765,0.39395,0.16387,0.20983,5.988e-5,6.5808e-4,2.9641e-5,0,0,1.2967,45018
15.166,6346.3,261.95,23.674,1476.4,-0.0059504,9.8026,2.8387e-6,0,0,0,9849.5,5.1653,222.92,181.56,4.023,0.83055,28066089,0,138.77,0.76747,0.76747,0.394,0.16379,0.20968,7.0388e-5,-1.918e-4,4.1572e-4,0,0,1.2966,45002
15.176,6348.9,261.71,23.642,1477.1,-0.0059539,9.8026,3.3156e-6,0,0,0,9849.5,5.1653,222.91,181.56,4.0223,0.82983,28034307,0,138.45,0.76729,0.76729,0.39405,0.16372,0.20952,8.2203e-5,-3.2961e-6,-3.5928e-4,0,0,1.2965,44986
15.186,6351.4,261.48,23.609,1477.9,-0.0059574,9.8026,3.7673e-6,0,0,0,9849.5,5.1653,222.9,181.56,4.0216,0.82911,28002576,0,138.12,0.7671,0.7671,0.3941,0.16364,0.20937,9.3389e-5,2.1143e-4,4.1253e-4,0,0,1.2964,44970
15.196,6353.9,261.24,23.577,1478.6,-0.0059609,9.8026,4.1884e-6,0,0.090002,-0.03495,9849.5,5.1653,222.9,181.56,4.0208,0.8284,27970897,0,137.81,0.76692,0.76692,0.39415,0.16356,0.20921,1.0382e-4,7.2253e-4,-4.5145e-4,0,1.3373e-5,1.2963,44954
15.206,6356.4,261.01,23.544,1479.3,-0.0059642,9.8025,4.6177e-6,0,0.093002,-0.026321,9849.5,5.1653,222.89,181.56,4.0201,0.82768,27939269,0,137.49,0.76674,0.76674,0.3942,0.16348,0.20906,1.1444e-4,3.2835e-4,-1.338e-4,0,1.4304e-5,1.2962,44938
15.216,6358.9,260.78,23.512,1480,-0.0059675,9.8025,5.0172e-6,0,0.095125,-0.018302,9849.5,5.1653,222.88,181.56,4.0194,0.82697,27907692,0,137.17,0.76656,0.76656,0.39425,0.1634,0.2089,1.2433e-4,7.2933e-4,4.0372e-4,0,1.4992e-5,1.2961,44923
15.226,6361.4,260.54,23.48,1480.7,-0.0059708,9.8025,5.3297e-6,0,0.096466,-0.011177,9849.5,5.1653,222.87,181.56,4.0187,0.82625,27876166,0,136.85,0.76638,0.76638,0.3943,0.16333,0.20875,1.3206e-4,5.2216e-5,4.4081e-4,0,1.5445e-5,1.296,44907
15.236,6363.9,260.31,23.448,1481.4,-0.005974,9.8025,5.5848e-6,0,0.097171,-0.0054609,9849.5,5.1653,222.87,181.56,4.018,0.82554,27844690,0,136.54,0.7662,0.7662,0.39435,0.16325,0.2086,1.3836e-4,3.1025e-4,1.291e-4,0,1.57e-5,1.2959,44891
15.246,6366.4,260.08,23.416,1482.1,-0.0059772,9.8025,5.775e-6,0,0.097473,-7.4445e-4,9849.5,5.1653,222.86,181.56,4.0173,0.82483,27813265,0,136.22,0.76601,0.76601,0.3944,0.16317,0.20844,1.4306e-4,8.4267e-5,-2.6535e-4,0,1.5826e-5,1.2958,44875
15.256,6368.9,259.84,23.384,1482.8,-0.0059804,9.8025,5.9325e-6,0,0.097608,0.0039461,9849.5,5.1653,222.85,181.56,4.0166,0.82411,27781891,0,135.91,0.76583,0.76583,0.39445,0.16309,0.20829,1.4694e-4,9.4393e-4,-2.3508e-4,0,1.5898e-5,1.2957,44860
15.266,6371.4,259.61,23.352,1483.5,-0.0059836,9.8025,5.9562e-6,0,0.097513,0.0089101,9849.5,5.1653,222.84,181.56,4.0159,0.8234,27750567,0,135.59,0.76566,0.76566,0.3945,0.16302,0.20814,1.4751e-4,3.0254e-4,-5.001e-4,0,1.5896e-5,1.2956,44844
15.276,6373.9,259.38,23.321,1484.2,-0.0059868,9.8025,5.8995e-6,0,0.097145,0.01399,9849.5,5.1653,222.84,181.56,4.0152,0.82269,27719293,0,135.28,0.76548,0.76548,0.39455,0.16294,0.20799,1.4609e-4,7.64e-4,-3.0305e-4,0,1.5804e-5,1.2955,44828
15.286,6376.4,259.15,23.289,1484.9,-0.0059901,9.8025,5.755e-6,0,0.096542,0.018672,9849.5,5.1653,222.83,181.56,4.0145,0.82198,27688069,0,134.97,0.7653,0.7653,0.3946,0.16286,0.20784,1.4249e-4,1.047e-4,4.8875e-4,0,1.5636e-5,1.2954,44812
15.296,6378.9,258.92,23.258,1485.6,-0.0059934,9.8025,5.6338e-6,0,0.095852,0.022395,9849.5,5.1653,222.82,181.56,4.0138,0.82128,27656895,0,134.66,0.76512,0.76512,0.39465,0.16279,0.20768,1.3947e-4,4.6786e-4,-2.5615e-4,0,1.5441e-5,1.2953,44797
15.306,6381.4,258.69,23.226,1486.3,-0.0059968,9.8025,5.5026e-6,0,0.09515,0.0257,9849.5,5.1653,222.82,181.56,4.0131,0.82057,27625770,0,134.35,0.76494,0.76494,0.3947,0.16271,0.20753,1.3621e-4,4.2535e-4,4.0954e-4,0,1.5243e-5,1.2952,44781
15.316,6383.9,258.46,23.195,1487,-0.0060002,9.8025,5.3612e-6,0,0.094702,0.027771,9849.5,5.1653,222.81,181.56,4.0124,0.81986,27594695,0,134.04,0.76476,0.76476,0.39475,0.16263,0.20738,1.3269e-4,9.8296e-4,-3.9339e-4,0,1.5127e-5,1.2951,44765
15.326,6386.4,258.23,23.164,1487.7,-0.0060037,9.8025,5.1689e-6,0,0.094621,0.028553,9849.5,5.1653,222.8,181.56,4.0117,0.81916,27563670,0,133.73,0.76459,0.76459,0.39479,0.16256,0.20723,1.2792e-4,6.9878e-4,4.9519e-4,0,1.5128e-5,1.295,44750
15.336,6388.9,258,23.133,1488.4,-0.0060072,9.8024,4.9184e-6,0,0.095257,0.026982,9849.5,5.1653,222.79,181.56,4.011,0.81846,27532694,0,133.43,0.76441,0.76441,0.39484,0.16248,0.20708,1.217e-4,4.4241e-4,1.8164e-4,0,1.5359e-5,1.2949,44734
15.346,6391.4,257.77,23.102,1489.1,-0.0060108,9.8024,4.6171e-6,0,0.09628,0.023585,9849.5,5.1653,222.79,181.56,4.0103,0.81775,27501767,0,133.12,0.76423,0.76423,0.39489,0.16241,0.20693,1.1423e-4,5.0989e-4,1.8549e-4,0,1.5719e-5,1.2948,44718
15.356,6393.8,257.54,23.071,1489.8,-0.0060145,9.8024,4.3136e-6,0,0.097428,0.019132,9849.5,5.1653,222.78,181.56,4.0096,0.81705,27470890,0,132.82,0.76406,0.76406,0.39494,0.16233,0.20678,1.0671e-4,9.5376e-5,2.3657e-4,0,1.6125e-5,1.2947,44703
15.366,6396.3,257.31,23.04,1490.5,-0.0060182,9.8024,4.0303e-6,0,0.098543,0.012871,9849.5,5.1653,222.77,181.56,4.0089,0.81635,2.744e7,0,132.51,0.76388,0.76388,0.39499,0.16226,0.20664,9.9693e-5,3.4496e-4,4.2166e-4,0,1.6525e-5,1.2946,44687
15.376,6398.8,257.08,23.009,1491.2,-0.0060219,9.8024,3.746e-6,0,0,0,9849.5,5.1653,222.77,181.56,4.0082,0.81565,27409281,0,132.21,0.76371,0.76371,0.39504,0.16218,0.20649,9.265e-5,5.1172e-4,-5.0212e-5,0,0,1.2945,44672
15.386,6401.3,256.85,22.978,1491.9,-0.0060256,9.8024,3.474e-6,0,0,0,9849.5,5.1653,222.76,181.56,4.0075,0.81495,27378550,0,131.91,0.76353,0.76353,0.39509,0.16211,0.20634,8.5912e-5,-1.4626e-4,5.5988e-5,0,0,1.2944,44656
15.396,6403.7,256.62,22.948,1492.6,-0.0060292,9.8024,3.2813e-6,0,0,0,9849.5,5.1653,222.75,181.56,4.0069,0.81425,27347867,0,131.6,0.76336,0.76336,0.39513,0.16203,0.20619,8.1137e-5,4.9997e-4,-1.8604e-4,0,0,1.2943,44641
15.406,6406.2,256.4,22.917,1493.3,-0.0060329,9.8024,3.1018e-6,0,0,0,9849.5,5.1653,222.74,181.56,4.0062,0.81355,27317232,0,131.3,0.76318,0.76318,0.39518,0.16196,0.20604,7.6688e-5,1.729e-4,-1.2526e-4,0,0,1.2942,44625
