Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s),Position East of launch (m),Position North of launch (m),Gravitational acceleration (m/s),Angle of attack (rad),Roll rate (rpm),Pitch rate (rpm),Yaw rate (rpm),Mass (g),Longitudinal moment of inertia (kgm),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Vertical orientation (zenith) (rad),Air pressure (Pa)
38.02,8481.2,46.8,9.4826,1733.3,0.011139,9.796,0.019533,7.2506e-8,0.68474,-3.1539e-7,9849.5,5.1653,218.09,181.56,3.5535,0.13579,3647917,0,2.6028,0.72465,0.72735,0.48171,0.12054,0.1224,0.46794,1.6322,2.0915e-4,0,0.030402,-0.92935,33193
38.03,8480.8,46.868,9.4781,1733.6,0.011141,9.796,0.020137,7.2508e-8,0.69603,-4.6482e-6,9849.5,5.1653,218.03,181.56,3.5473,0.13604,3654779,0,2.6126,0.7245,0.72737,0.48155,0.12054,0.12241,0.48282,1.6812,2.2346e-4,0,0.031297,-0.93008,33195
38.04,8480.5,46.937,9.4738,1733.9,0.011142,9.796,0.020722,7.2506e-8,0.70769,-7.3524e-6,9849.5,5.1653,217.97,181.56,3.5412,0.13629,3661648,0,2.6224,0.72435,0.72738,0.48139,0.12055,0.12241,0.49727,1.7287,4.9207e-4,0,0.032235,-0.93081,33197
38.05,8480.2,47.006,9.4695,1734.3,0.011144,9.796,0.021288,7.2509e-8,0.71972,-1.0058e-5,9849.5,5.1653,217.91,181.56,3.5354,0.13654,3668523,0,2.6322,0.7242,0.7274,0.48122,0.12055,0.12242,0.51128,1.7745,1.0019e-4,0,0.033217,-0.93156,33198
38.06,8479.8,47.074,9.4653,1734.6,0.011146,9.796,0.021835,7.2508e-8,0.7321,-1.3147e-5,9849.5,5.1653,217.85,181.56,3.5298,0.13679,3675404,0,2.6421,0.72405,0.72741,0.48106,0.12056,0.12243,0.52484,1.8184,-1.8644e-4,0,0.034243,-0.93232,33200
38.07,8479.5,47.143,9.4611,1734.9,0.011148,9.796,0.022363,7.2512e-8,0.74482,-1.4689e-5,9849.5,5.1653,217.79,181.56,3.5243,0.13704,3682291,0,2.652,0.7239,0.72742,0.4809,0.12056,0.12244,0.53794,1.8605,-1.4961e-4,0,0.035314,-0.93309,33202
38.08,8479.1,47.212,9.4571,1735.2,0.01115,9.796,0.022872,7.2512e-8,0.75787,-1.5852e-5,9849.5,5.1653,217.74,181.56,3.5191,0.13729,3689185,0,2.6619,0.72376,0.72743,0.48074,0.12057,0.12245,0.55057,1.9007,-4.4426e-4,0,0.036429,-0.93388,33203
38.09,8478.8,47.281,9.4532,1735.5,0.011152,9.796,0.02336,7.2504e-8,0.77125,-1.7571e-5,9849.5,5.1653,217.69,181.56,3.5141,0.13755,3696084,0,2.6718,0.72361,0.72743,0.48058,0.12057,0.12246,0.56273,1.9397,-2.3659e-4,0,0.037589,-0.93468,33205
38.1,8478.4,47.351,9.4493,1735.9,0.011154,9.796,0.023828,7.2506e-8,0.78495,-2.0055e-5,9849.5,5.1653,217.64,181.56,3.5093,0.1378,3702990,0,2.6817,0.72346,0.72744,0.48042,0.12058,0.12247,0.57439,1.9769,-1.1933e-4,0,0.038793,-0.93549,33207
38.11,8478.1,47.42,9.4456,1736.2,0.011156,9.796,0.024276,7.2511e-8,0.79895,-2.1202e-5,9849.5,5.1653,217.59,181.56,3.5048,0.13805,3709902,0,2.6916,0.72331,0.72743,0.48026,0.12058,0.12248,0.58557,2.0126,-1.931e-5,0,0.040043,-0.93632,33209
38.12,8477.7,47.489,9.4419,1736.5,0.011158,9.796,0.024703,7.2509e-8,0.81325,-2.2831e-5,9849.5,5.1653,217.55,181.56,3.5004,0.1383,3716820,0,2.7016,0.72317,0.72743,0.4801,0.12058,0.12249,0.59624,2.0453,4.3817e-4,0,0.041337,-0.93717,33210
38.13,8477.4,47.558,9.4383,1736.8,0.011159,9.796,0.02511,7.2503e-8,0.82783,-2.5409e-5,9849.5,5.1653,217.5,181.56,3.4963,0.13855,3723744,0,2.7116,0.72302,0.72742,0.47994,0.12059,0.1225,0.6064,2.0772,-1.0695e-4,0,0.042677,-0.93803,33212
38.14,8477.1,47.628,9.4349,1737.2,0.011161,9.796,0.025495,7.2502e-8,0.84268,-2.9162e-5,9849.5,5.1653,217.46,181.56,3.4924,0.13881,3730673,0,2.7215,0.72287,0.7274,0.47978,0.12059,0.1225,0.61604,2.1075,-4.2245e-4,0,0.044061,-0.9389,33214
38.15,8476.7,47.698,9.4315,1737.5,0.011163,9.796,0.025858,7.2501e-8,0.8578,-3.0884e-5,9849.5,5.1653,217.42,181.56,3.4887,0.13906,3737609,0,2.7315,0.72273,0.72738,0.47962,0.1206,0.12251,0.62516,2.1352,2.9183e-4,0,0.045489,-0.93979,33216
38.16,8476.3,47.767,9.4283,1737.8,0.011165,9.796,0.026201,7.25e-8,0.87316,-3.2322e-5,9849.5,5.1653,217.39,181.56,3.4852,0.13931,3744551,0,2.7415,0.72258,0.72735,0.47946,0.1206,0.12252,0.63374,2.1622,-4.3685e-4,0,0.046962,-0.9407,33217
38.17,8476,47.837,9.4252,1738.1,0.011167,9.796,0.026521,7.2499e-8,0.88877,-3.3653e-5,9849.5,5.1653,217.36,181.56,3.482,0.13956,3751498,0,2.7514,0.72244,0.72732,0.4793,0.12061,0.12253,0.64179,2.1866,-2.2604e-4,0,0.048479,-0.94162,33219
38.18,8475.6,47.907,9.4222,1738.4,0.011169,9.796,0.026819,7.2497e-8,0.90459,-3.655e-5,9849.5,5.1653,217.32,181.56,3.4789,0.13982,3758452,0,2.7614,0.72229,0.72728,0.47914,0.12061,0.12254,0.64929,2.2087,2.939e-4,0,0.050039,-0.94256,33221
38.19,8475.3,47.977,9.4193,1738.8,0.011171,9.796,0.027096,7.2498e-8,0.92064,-3.7227e-5,9849.5,5.1653,217.3,181.56,3.4761,0.14007,3765411,0,2.7714,0.72215,0.72724,0.47898,0.12062,0.12255,0.65625,2.2292,-9.9079e-5,0,0.051642,-0.94352,33223
38.2,8474.9,48.047,9.4165,1739.1,0.011172,9.796,0.02735,7.2491e-8,0.93689,-3.9101e-5,9849.5,5.1653,217.27,181.56,3.4736,0.14032,3772376,0,2.7814,0.722,0.72718,0.47882,0.12062,0.12256,0.66264,2.248,2.673e-5,0,0.053288,-0.94449,33224
38.21,8474.6,48.117,9.4139,1739.4,0.011174,9.796,0.027582,7.2492e-8,0.95332,-4.1859e-5,9849.5,5.1653,217.25,181.56,3.4712,0.14058,3779346,0,2.7914,0.72186,0.72712,0.47866,0.12062,0.12257,0.66848,2.2657,-3.8838e-4,0,0.054975,-0.94548,33226
38.22,8474.2,48.187,9.4113,1739.7,0.011176,9.796,0.027791,7.2493e-8,0.96994,-4.4233e-5,9849.5,5.1653,217.22,181.56,3.4691,0.14083,3786323,0,2.8013,0.72171,0.72706,0.47851,0.12063,0.12258,0.67376,2.2805,-3.961e-4,0,0.056703,-0.94649,33228
38.23,8473.9,48.257,9.4089,1740.1,0.011178,9.796,0.027978,7.2495e-8,0.98672,-4.4214e-5,9849.5,5.1653,217.2,181.56,3.4673,0.14108,3793305,0,2.8113,0.72157,0.72698,0.47835,0.12063,0.12259,0.67847,2.2936,3.8914e-4,0,0.05847,-0.94751,33230
38.24,8473.5,48.327,9.4066,1740.4,0.01118,9.796,0.028142,7.2493e-8,1.0037,-4.694e-5,9849.5,5.1653,217.19,181.56,3.4656,0.14134,3800292,0,2.8213,0.72142,0.7269,0.47819,0.12064,0.1226,0.68261,2.3051,-3.1578e-4,0,0.060276,-0.94855,33232
38.25,8473.1,48.398,9.4045,1740.7,0.011182,9.796,0.028283,7.2492e-8,1.0207,-5.0805e-5,9849.5,5.1653,217.17,181.56,3.4642,0.14159,3807286,0,2.8312,0.72128,0.7268,0.47803,0.12064,0.12261,0.68617,2.3154,-3.185e-4,0,0.06212,-0.94961,33233
38.26,8472.8,48.468,9.4025,1741,0.011184,9.796,0.028401,7.2486e-8,1.0379,-5.2802e-5,9849.5,5.1653,217.16,181.56,3.463,0.14185,3814285,0,2.8412,0.72114,0.72671,0.47788,0.12065,0.12262,0.68916,2.3224,4.7819e-4,0,0.064,-0.95069,33235
38.27,8472.4,48.539,9.4006,1741.4,0.011186,9.796,0.028497,7.249e-8,1.0552,-5.6508e-5,9849.5,5.1653,217.15,181.56,3.4621,0.1421,3821289,0,2.8511,0.72099,0.7266,0.47772,0.12065,0.12263,0.69158,2.328,7.6136e-5,0,0.065916,-0.95179,33237
38.28,8472.1,48.609,9.3988,1741.7,0.011187,9.796,0.028569,7.2495e-8,1.0727,-5.8402e-5,9849.5,5.1653,217.14,181.56,3.4614,0.14236,3828300,0,2.861,0.72085,0.72648,0.47756,0.12066,0.12263,0.69341,2.3319,4.8705e-4,0,0.067865,-0.9529,33239
38.29,8471.7,48.68,9.3972,1742,0.011189,9.796,0.028618,7.2486e-8,1.0901,-6.1125e-5,9849.5,5.1653,217.14,181.56,3.4609,0.14261,3835316,0,2.871,0.72071,0.72636,0.47741,0.12066,0.12264,0.69466,2.3346,-2.715e-4,0,0.069846,-0.95403,33241
38.3,8471.3,48.751,9.3957,1742.3,0.011191,9.796,0.028645,7.2486e-8,1.1077,-6.2287e-5,9849.5,5.1653,217.14,181.56,3.4606,0.14287,3842337,0,2.8809,0.72057,0.72622,0.47725,0.12067,0.12265,0.69534,2.3342,-2.5427e-4,0,0.071857,-0.95518,33242
38.31,8471,48.822,9.3944,1742.6,0.011193,9.796,0.028648,7.2491e-8,1.1253,-6.5166e-5,9849.5,5.1653,217.14,181.56,3.4606,0.14312,3849364,0,2.8908,0.72043,0.72608,0.47709,0.12067,0.12266,0.69543,2.3328,-4.5558e-4,0,0.073897,-0.95635,33244
38.32,8470.6,48.892,9.3932,1743,0.011195,9.796,0.028629,7.2494e-8,1.143,-6.5938e-5,9849.5,5.1653,217.14,181.56,3.4608,0.14338,3856396,0,2.9006,0.72028,0.72593,0.47694,0.12067,0.12267,0.69494,2.3287,6.9695e-5,0,0.075964,-0.95754,33246
38.33,8470.2,48.963,9.3921,1743.3,0.011197,9.796,0.028587,7.2497e-8,1.1607,-7.0476e-5,9849.5,5.1653,217.14,181.56,3.4612,0.14363,3863434,0,2.9105,0.72014,0.72577,0.47678,0.12068,0.12268,0.69388,2.3233,-3.8362e-4,0,0.078055,-0.95875,33248
38.34,8469.9,49.034,9.3911,1743.6,0.011199,9.796,0.028521,7.2503e-8,1.1784,-7.359e-5,9849.5,5.1653,217.15,181.56,3.4619,0.14389,3870478,0,2.9204,0.72,0.72561,0.47663,0.12068,0.12269,0.69223,2.3167,-1.9427e-4,0,0.08017,-0.95997,33250
38.35,8469.5,49.106,9.3903,1743.9,0.011201,9.7961,0.028433,7.2505e-8,1.1961,-7.4165e-5,9849.5,5.1653,217.16,181.56,3.4628,0.14414,3877527,0,2.9302,0.71986,0.72543,0.47647,0.12069,0.1227,0.69001,2.3075,4.1381e-4,0,0.082304,-0.96121,33252
38.36,8469.1,49.177,9.3897,1744.3,0.011202,9.7961,0.028323,7.2504e-8,1.2138,-7.8642e-5,9849.5,5.1653,217.17,181.56,3.4639,0.1444,3884581,0,2.9401,0.71972,0.72525,0.47632,0.12069,0.12271,0.68722,2.2964,-4.134e-4,0,0.084457,-0.96248,33253
38.37,8468.7,49.248,9.3891,1744.6,0.011204,9.7961,0.028189,7.2498e-8,1.2315,-8.1754e-5,9849.5,5.1653,217.18,181.56,3.4653,0.14466,3891641,0,2.9499,0.71958,0.72505,0.47616,0.1207,0.12272,0.68386,2.2831,2.2713e-4,0,0.086626,-0.96376,33255
38.38,8468.4,49.319,9.3887,1744.9,0.011206,9.7961,0.028033,7.2486e-8,1.2491,-8.4141e-5,9849.5,5.1653,217.2,181.56,3.4669,0.14491,3898706,0,2.9597,0.71944,0.72485,0.47601,0.1207,0.12273,0.67993,2.2685,-4.104e-4,0,0.088807,-0.96506,33257
38.39,8468,49.391,9.3885,1745.2,0.011208,9.7961,0.027855,7.2493e-8,1.2667,-8.5134e-5,9849.5,5.1653,217.22,181.56,3.4687,0.14517,3905777,0,2.9695,0.7193,0.72465,0.47585,0.12071,0.12274,0.67544,2.2523,3.6583e-4,0,0.091,-0.96637,33259
38.4,8467.6,49.462,9.3884,1745.6,0.01121,9.7961,0.027654,7.2502e-8,1.2842,-8.878e-5,9849.5,5.1653,217.24,181.56,3.4708,0.14543,3912853,0,2.9793,0.71916,0.72443,0.4757,0.12071,0.12275,0.67038,2.2337,-2.0092e-4,0,0.0932,-0.96771,33261
38.41,8467.3,49.534,9.3884,1745.9,0.011212,9.7961,0.027431,7.2499e-8,1.3016,-9.2655e-5,9849.5,5.1653,217.26,181.56,3.473,0.14568,3919935,0,2.9891,0.71902,0.72421,0.47554,0.12072,0.12276,0.66478,2.213,-3.896e-4,0,0.095407,-0.96906,33263
38.42,8466.9,49.605,9.3885,1746.2,0.011214,9.7961,0.027187,7.2509e-8,1.3189,-9.4005e-5,9849.5,5.1653,217.29,181.56,3.4755,0.14594,3927021,0,2.9989,0.71888,0.72398,0.47539,0.12072,0.12277,0.65862,2.1912,-2.272e-4,0,0.097615,-0.97043,33265
38.43,8466.5,49.677,9.3888,1746.5,0.011216,9.7961,0.02692,7.2514e-8,1.3361,-9.8148e-5,9849.5,5.1653,217.32,181.56,3.4782,0.1462,3934114,0,3.0087,0.71874,0.72375,0.47524,0.12073,0.12278,0.65193,2.1678,4.1815e-4,0,0.099823,-0.97182,33267
38.44,8466.1,49.749,9.3892,1746.8,0.011217,9.7961,0.026632,7.2518e-8,1.3532,-1.0034e-4,9849.5,5.1653,217.35,181.56,3.4812,0.14646,3941211,0,3.0184,0.7186,0.7235,0.47508,0.12073,0.12279,0.64469,2.1424,4.1224e-4,0,0.10203,-0.97323,33268
38.45,8465.7,49.82,9.3898,1747.2,0.011219,9.7961,0.026323,7.2521e-8,1.3701,-1.027e-4,9849.5,5.1653,217.38,181.56,3.4843,0.14671,3948314,0,3.0282,0.71847,0.72325,0.47493,0.12074,0.1228,0.63693,2.1149,3.8295e-4,0,0.10422,-0.97466,33270
38.46,8465.4,49.892,9.3905,1747.5,0.011221,9.7961,0.025993,7.2525e-8,1.3868,-1.0728e-4,9849.5,5.1653,217.41,181.56,3.4877,0.14697,3955423,0,3.0379,0.71833,0.723,0.47478,0.12074,0.12281,0.62864,2.0865,2.368e-4,0,0.10641,-0.9761,33272
38.47,8465,49.964,9.3913,1747.8,0.011223,9.7961,0.025641,7.2519e-8,1.4034,-1.1062e-4,9849.5,5.1653,217.45,181.56,3.4913,0.14723,3962536,0,3.0477,0.71819,0.72274,0.47463,0.12074,0.12282,0.61984,2.055,4.4894e-4,0,0.10859,-0.97756,33274
38.48,8464.6,50.036,9.3922,1748.1,0.011225,9.7961,0.02527,7.2519e-8,1.4198,-1.1298e-4,9849.5,5.1653,217.49,181.56,3.4951,0.14749,3969655,0,3.0574,0.71805,0.72247,0.47447,0.12075,0.12283,0.61053,2.0229,-3.3811e-4,0,0.11075,-0.97904,33276
38.49,8464.2,50.108,9.3933,1748.5,0.011227,9.7961,0.024877,7.2529e-8,1.4359,-1.1638e-4,9849.5,5.1653,217.53,181.56,3.4991,0.14775,3976779,0,3.0672,0.71791,0.7222,0.47432,0.12075,0.12284,0.60072,1.9895,3.7802e-4,0,0.11289,-0.98054,33278
38.5,8463.8,50.18,9.3945,1748.8,0.011229,9.7961,0.024465,7.2529e-8,1.4519,-1.2212e-4,9849.5,5.1653,217.58,181.56,3.5033,0.148,3983909,0,3.0769,0.71778,0.72193,0.47417,0.12076,0.12285,0.59043,1.9532,-2.1902e-4,0,0.115,-0.98205,33280
38.51,8463.5,50.252,9.3958,1749.1,0.011231,9.7961,0.024033,7.2522e-8,1.4676,-1.2532e-4,9849.5,5.1653,217.62,181.56,3.5077,0.14826,3991044,0,3.0866,0.71764,0.72165,0.47402,0.12076,0.12286,0.57965,1.916,-2.8643e-5,0,0.11709,-0.98358,33282
38.52,8463.1,50.325,9.3972,1749.4,0.011233,9.7961,0.023582,7.2529e-8,1.483,-1.2815e-4,9849.5,5.1653,217.67,181.56,3.5124,0.14852,3998184,0,3.0964,0.7175,0.72137,0.47387,0.12077,0.12287,0.5684,1.8775,1.5148e-4,0,0.11915,-0.98512,33284
38.53,8462.7,50.397,9.3988,1749.8,0.011234,9.7961,0.023112,7.2525e-8,1.4982,-1.3443e-4,9849.5,5.1653,217.72,181.56,3.5172,0.14878,4005329,0,3.1061,0.71737,0.72108,0.47372,0.12077,0.12288,0.55669,1.8368,-4.5525e-4,0,0.12118,-0.98668,33286
38.54,8462.3,50.469,9.4005,1750.1,0.011236,9.7961,0.022623,7.2518e-8,1.5131,-1.3738e-4,9849.5,5.1653,217.77,181.56,3.5223,0.14904,4012479,0,3.1159,0.71723,0.72079,0.47357,0.12078,0.12289,0.54454,1.7945,8.4564e-5,0,0.12317,-0.98826,33288
38.55,8461.9,50.542,9.4022,1750.4,0.011238,9.7961,0.022115,7.2509e-8,1.5277,-1.4182e-4,9849.5,5.1653,217.82,181.56,3.5275,0.1493,4019635,0,3.1257,0.7171,0.7205,0.47341,0.12078,0.1229,0.53194,1.751,1.5791e-4,0,0.12512,-0.98985,33290
38.56,8461.5,50.614,9.4041,1750.7,0.01124,9.7961,0.02159,7.2506e-8,1.542,-1.4895e-4,9849.5,5.1653,217.88,181.56,3.5329,0.14956,4026796,0,3.1354,0.71696,0.72021,0.47326,0.12079,0.12291,0.51892,1.7061,-6.1051e-5,0,0.12703,-0.99146,33292
38.57,8461.1,50.687,9.4061,1751,0.011242,9.7961,0.021047,7.2502e-8,1.5559,-1.5307e-4,9849.5,5.1653,217.94,181.56,3.5385,0.14982,4033962,0,3.1452,0.71682,0.71992,0.47311,0.12079,0.12292,0.50548,1.6598,9.7625e-5,0,0.12889,-0.99308,33293
38.58,8460.7,50.759,9.4082,1751.4,0.011244,9.7961,0.020487,7.2505e-8,1.5695,-1.5868e-4,9849.5,5.1653,218,181.56,3.5443,0.15008,4041133,0,3.155,0.71669,0.71962,0.47296,0.1208,0.12293,0.49164,1.6122,-8.1515e-5,0,0.1307,-0.99472,33295
38.59,8460.3,50.832,9.4105,1751.7,0.011246,9.7961,0.01991,7.2509e-8,1.5828,-1.652e-4,9849.5,5.1653,218.06,181.56,3.5503,0.15034,4048309,0,3.1649,0.71655,0.71933,0.47281,0.1208,0.12294,0.4774,1.5624,1.1488e-4,0,0.13245,-0.99637,33297
38.6,8459.9,50.905,9.4128,1752,0.011248,9.7961,0.019317,7.2514e-8,1.5957,-1.7286e-4,9849.5,5.1653,218.12,181.56,3.5565,0.1506,4055491,0,3.1747,0.71642,0.71903,0.47266,0.12081,0.12295,0.46279,1.5116,-1.2628e-4,0,0.13415,-0.99803,33299
38.61,8459.6,50.978,9.4152,1752.3,0.01125,9.7961,0.018709,7.2515e-8,1.6082,-1.799e-4,9849.5,5.1653,218.19,181.56,3.5628,0.15086,4062677,0,3.1846,0.71629,0.71874,0.47251,0.12081,0.12296,0.44782,1.4597,-8.415e-5,0,0.13579,-0.99971,33301
38.62,8459.2,51.05,9.4177,1752.7,0.011252,9.7961,0.018084,7.2515e-8,1.6202,-1.8694e-4,9849.5,5.1653,218.25,181.56,3.5693,0.15112,4069869,0,3.1944,0.71615,0.71845,0.47237,0.12082,0.12297,0.43249,1.4065,-3.9265e-4,0,0.13736,-1.0014,33303
38.63,8458.8,51.123,9.4203,1753,0.011253,9.7961,0.017445,7.2509e-8,1.6319,-1.9571e-4,9849.5,5.1653,218.32,181.56,3.576,0.15138,4077066,0,3.2044,0.71602,0.71816,0.47222,0.12082,0.12298,0.41682,1.3521,4.0677e-4,0,0.13887,-1.0031,33305
38.64,8458.4,51.196,9.4229,1753.3,0.011255,9.7961,0.016792,7.2507e-8,1.6432,-2.0577e-4,9849.5,5.1653,218.39,181.56,3.5828,0.15164,4084267,0,3.2143,0.71588,0.71787,0.47207,0.12083,0.12299,0.40083,1.2959,1.8356e-4,0,0.14031,-1.0048,33307
38.65,8458,51.269,9.4257,1753.6,0.011257,9.7961,0.016125,7.251e-8,1.654,-2.1797e-4,9849.5,5.1653,218.46,181.56,3.5898,0.1519,4091474,0,3.2243,0.71575,0.71759,0.47192,0.12083,0.123,0.38454,1.2391,1.9279e-4,0,0.14167,-1.0065,33309
38.66,8457.6,51.342,9.4285,1754,0.011259,9.7961,0.015444,7.2508e-8,1.6643,-2.3035e-4,9849.5,5.1653,218.54,181.56,3.597,0.15216,4098686,0,3.2343,0.71562,0.7173,0.47177,0.12084,0.12301,0.36794,1.1803,-2.5868e-4,0,0.14295,-1.0083,33311
38.67,8457.2,51.415,9.4315,1754.3,0.011261,9.7961,0.01475,7.251e-8,1.6742,-2.4161e-4,9849.5,5.1653,218.61,181.56,3.6043,0.15242,4105903,0,3.2443,0.71549,0.71702,0.47162,0.12084,0.12302,0.35107,1.1213,-1.6934e-4,0,0.14416,-1.01,33313
38.68,8456.8,51.488,9.4344,1754.6,0.011263,9.7961,0.014044,7.2508e-8,1.6836,-2.5481e-4,9849.5,5.1653,218.69,181.56,3.6117,0.15268,4113124,0,3.2544,0.71535,0.71675,0.47147,0.12085,0.12303,0.33393,1.0612,3.1152e-4,0,0.14528,-1.0118,33315
38.69,8456.4,51.562,9.4375,1754.9,0.011265,9.7961,0.013327,7.251e-8,1.6925,-2.701e-4,9849.5,5.1653,218.77,181.56,3.6193,0.15294,4120351,0,3.2645,0.71522,0.71648,0.47133,0.12085,0.12304,0.31654,0.99911,3.3538e-4,0,0.14632,-1.0136,33317
38.7,8456,51.635,9.4406,1755.2,0.011267,9.7961,0.012598,7.2508e-8,1.7009,-2.8735e-4,9849.5,5.1653,218.85,181.56,3.627,0.1532,4127582,0,3.2746,0.71509,0.71622,0.47118,0.12086,0.12305,0.29892,0.93725,1.3806e-4,0,0.14727,-1.0153,33319
38.71,8455.6,51.708,9.4438,1755.6,0.011269,9.7961,0.011859,7.2506e-8,1.7088,-3.0693e-4,9849.5,5.1653,218.93,181.56,3.6349,0.15346,4134819,0,3.2848,0.71496,0.71596,0.47103,0.12086,0.12306,0.28107,0.87332,4.4068e-4,0,0.14813,-1.0171,33321
38.72,8455.2,51.782,9.447,1755.9,0.011271,9.7961,0.01111,7.2505e-8,1.7161,-3.3008e-4,9849.5,5.1653,219.01,181.56,3.6428,0.15373,4142060,0,3.2951,0.71483,0.7157,0.47088,0.12087,0.12307,0.26303,0.80963,2.8353e-6,0,0.1489,-1.0189,33323
38.73,8454.8,51.855,9.4503,1756.2,0.011273,9.7961,0.010351,7.2504e-8,1.7229,-3.584e-4,9849.5,5.1653,219.09,181.56,3.6509,0.15399,4149306,0,3.3054,0.71469,0.71546,0.47074,0.12087,0.12308,0.2448,0.74417,1.1351e-4,0,0.14957,-1.0207,33325
38.74,8454.3,51.928,9.4536,1756.5,0.011275,9.7961,0.0095834,7.2503e-8,1.7292,-3.8676e-4,9849.5,5.1653,219.18,181.56,3.6591,0.15425,4156557,0,3.3157,0.71456,0.71522,0.47059,0.12088,0.12309,0.22639,0.67838,5.4612e-5,0,0.15015,-1.0225,33327
38.75,8453.9,52.002,9.457,1756.9,0.011277,9.7961,0.0088078,7.2501e-8,1.7349,-4.2136e-4,9849.5,5.1653,219.26,181.56,3.6674,0.15451,4163812,0,3.3261,0.71443,0.71499,0.47044,0.12088,0.1231,0.20784,0.61145,-1.7763e-4,0,0.15062,-1.0243,33329
38.76,8453.5,52.076,9.4604,1757.2,0.011278,9.7961,0.0080246,7.2505e-8,1.74,-4.6337e-4,9849.5,5.1653,219.35,181.56,3.6758,0.15477,4171073,0,3.3366,0.7143,0.71476,0.4703,0.12089,0.12311,0.18914,0.54428,-3.5816e-4,0,0.151,-1.0262,33331
38.77,8453.1,52.149,9.4639,1757.5,0.01128,9.7961,0.0072345,7.2506e-8,1.7445,-5.166e-4,9849.5,5.1653,219.44,181.56,3.6843,0.15504,4178338,0,3.3471,0.71417,0.71455,0.47015,0.12089,0.12312,0.17032,0.4765,5.9515e-5,0,0.15127,-1.028,33333
38.78,8452.7,52.223,9.4674,1757.8,0.011282,9.7961,0.0064382,7.2506e-8,1.7485,-5.8402e-4,9849.5,5.1653,219.52,181.56,3.6929,0.1553,4185608,0,3.3577,0.71404,0.71434,0.47001,0.1209,0.12314,0.1514,0.40814,-3.5067e-4,0,0.15144,-1.0298,33336
38.79,8452.3,52.297,9.4709,1758.2,0.011284,9.7961,0.0056362,7.2504e-8,1.7518,-6.6949e-4,9849.5,5.1653,219.61,181.56,3.7016,0.15556,4192882,0,3.3683,0.71391,0.71414,0.46986,0.1209,0.12315,0.13238,0.33887,-3.8284e-4,0,0.15151,-1.0316,33338
38.8,8451.9,52.37,9.4744,1758.5,0.011286,9.7961,0.0048294,7.2504e-8,1.7545,-7.8207e-4,9849.5,5.1653,219.7,181.56,3.7104,0.15582,4200161,0,3.379,0.71378,0.71395,0.46972,0.12091,0.12316,0.1133,0.26893,-1.611e-4,0,0.15146,-1.0335,33340
38.81,8451.5,52.444,9.4779,1758.8,0.011288,9.7961,0.0040182,7.2503e-8,1.7567,-9.4083e-4,9849.5,5.1653,219.79,181.56,3.7192,0.15609,4207445,0,3.3897,0.71365,0.71377,0.46957,0.12091,0.12317,0.094157,0.19909,1.1751e-4,0,0.15132,-1.0353,33342
38.82,8451.1,52.518,9.4815,1759.1,0.01129,9.7961,0.0032035,7.2503e-8,1.7581,-0.0011834,9849.5,5.1653,219.89,181.56,3.728,0.15635,4214733,0,3.4006,0.71352,0.7136,0.46943,0.12092,0.12318,0.074977,0.1283,-3.0616e-4,0,0.15106,-1.0372,33344
38.83,8450.7,52.592,9.4851,1759.4,0.011292,9.7961,0.0023859,7.2503e-8,1.759,-0.0015904,9849.5,5.1653,219.98,181.56,3.737,0.15661,4222026,0,3.4115,0.71339,0.71344,0.46928,0.12092,0.12319,0.055774,0.057972,2.9678e-4,0,0.1507,-1.039,33346
38.84,8450.2,52.666,9.4887,1759.8,0.011294,9.7961,0.0015661,7.2503e-8,1.7592,-0.002427,9849.5,5.1653,220.07,181.56,3.7459,0.15688,4229323,0,3.4224,0.71327,0.71328,0.46914,0.12093,0.1232,0.036565,-0.013136,2.6753e-4,0,0.15022,-1.0408,33348
38.85,8449.8,52.74,9.4922,1760.1,0.011296,9.7961,7.4474e-4,7.2503e-8,1.7587,-0.0051102,9849.5,5.1653,220.16,181.56,3.7549,0.15714,4236625,0,3.4334,0.71314,0.71314,0.46899,0.12094,0.12321,0.017367,-0.084892,-4.5601e-4,0,0.14964,-1.0427,33350
38.86,8449.4,52.814,9.4958,1760.4,0.011298,9.7961,7.7456e-5,7.2503e-8,-1.7569,-0.049255,9849.5,5.1653,220.24,181.56,3.7623,0.1574,4243931,0,3.4445,0.71301,0.71301,0.46885,0.12094,0.12322,0.0018045,0.15528,-3.4832e-4,0,-0.14884,-1.0445,33352
38.87,8449,52.888,9.4994,1760.7,0.0113,9.7961,8.997e-4,7.2504e-8,-1.7559,-0.0042369,9849.5,5.1653,220.14,181.56,3.7533,0.15767,4251241,0,3.4557,0.71288,0.71289,0.4687,0.12095,0.12323,0.020986,0.22692,1.8814e-4,0,-0.14816,-1.0464,33354
