Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s),Position East of launch (m),Position North of launch (m),Gravitational acceleration (m/s),Angle of attack (rad),Roll rate (rpm),Pitch rate (rpm),Yaw rate (rpm),Mass (g),Longitudinal moment of inertia (kgm),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Vertical orientation (zenith) (rad),Air pressure (Pa)
44.996,7547.3,111.93,8.0025,3774.7,0.038522,9.7989,1.4649e-4,0,-0.38814,0.050984,9849.5,5.1653,220.41,181.56,3.779,0.37195,11064306,0,20.968,0.68346,0.68346,0.41734,0.12814,0.13799,0.0034469,0.014539,4.5696e-4,0,-0.0012713,-1.0706,38001
45.006,7546.3,112,7.9999,3775.2,0.038538,9.7989,1.4886e-4,0,-0.38662,0.055817,9849.5,5.1653,220.41,181.56,3.779,0.37215,11071529,0,20.995,0.68348,0.68348,0.41733,0.12815,0.138,0.0035027,0.014183,4.3298e-4,0,-0.0012599,-1.0711,38006
45.016,7545.3,112.07,7.9973,3775.7,0.038553,9.7989,1.5087e-4,0,-0.38509,0.060266,9849.5,5.1653,220.41,181.56,3.779,0.37236,11078753,0,21.021,0.6835,0.6835,0.41732,0.12816,0.13802,0.00355,0.014356,2.1643e-4,0,-0.0012486,-1.0715,38011
45.026,7544.2,112.14,7.9946,3776.2,0.038569,9.7989,1.525e-4,0,-0.38356,0.064337,9849.5,5.1653,220.41,181.56,3.779,0.37256,11085978,0,21.048,0.68353,0.68353,0.41732,0.12817,0.13804,0.0035884,0.014847,-3.448e-4,0,-0.0012373,-1.0719,38017
45.036,7543.2,112.2,7.992,3776.6,0.038584,9.7989,1.5374e-4,0,-0.38204,0.068068,9849.5,5.1653,220.41,181.56,3.779,0.37276,11093204,0,21.075,0.68355,0.68355,0.41731,0.12817,0.13806,0.0036176,0.015359,-3.7948e-4,0,-0.0012261,-1.0723,38022
45.046,7542.2,112.27,7.9893,3777.1,0.038599,9.7989,1.5458e-4,0,-0.38053,0.071469,9849.5,5.1653,220.41,181.56,3.779,0.37297,1.11e7,0,21.101,0.68357,0.68357,0.4173,0.12818,0.13808,0.0036374,0.015368,-5.3666e-4,0,-0.0012151,-1.0727,38028
45.056,7541.2,112.34,7.9866,3777.6,0.038614,9.7989,1.5501e-4,0,-0.37905,0.07456,9849.5,5.1653,220.41,181.56,3.779,0.37317,11107660,0,21.128,0.6836,0.6836,0.4173,0.12819,0.1381,0.0036477,0.015383,-4.5734e-4,0,-0.0012044,-1.0731,38033
45.066,7540.2,112.41,7.9839,3778,0.038628,9.7989,1.5505e-4,0,-0.37761,0.077344,9849.5,5.1653,220.41,181.56,3.7791,0.37337,11114890,0,21.155,0.68362,0.68362,0.41729,0.1282,0.13812,0.0036485,0.015348,3.4555e-4,0,-0.0011939,-1.0735,38038
45.076,7539.2,112.47,7.9812,3778.5,0.038643,9.7989,1.5468e-4,0,-0.37622,0.079823,9849.5,5.1653,220.41,181.56,3.7791,0.37358,11122121,0,21.181,0.68364,0.68364,0.41729,0.12821,0.13814,0.00364,0.015186,-3.1757e-5,0,-0.0011838,-1.0739,38044
45.086,7538.1,112.54,7.9785,3779,0.038657,9.7989,1.5392e-4,0,-0.37488,0.082017,9849.5,5.1653,220.41,181.56,3.7791,0.37378,11129352,0,21.208,0.68366,0.68366,0.41728,0.12822,0.13816,0.0036222,0.014708,-2.2054e-5,0,-0.0011741,-1.0743,38049
45.096,7537.1,112.61,7.9757,3779.5,0.038671,9.7989,1.5277e-4,0,-0.37359,0.083931,9849.5,5.1653,220.41,181.56,3.7792,0.37398,11136585,0,21.235,0.68369,0.68369,0.41727,0.12823,0.13818,0.0035952,0.01439,-7.5123e-5,0,-0.0011647,-1.0747,38055
45.106,7536.1,112.68,7.9729,3779.9,0.038684,9.7989,1.5124e-4,0,-0.37236,0.085553,9849.5,5.1653,220.41,181.56,3.7792,0.37419,11143819,0,21.262,0.68371,0.68371,0.41727,0.12824,0.1382,0.0035591,0.01474,2.4026e-5,0,-0.0011557,-1.0751,38060
45.116,7535.1,112.74,7.9701,3780.4,0.038698,9.7989,1.4932e-4,0,-0.37118,0.0869,9849.5,5.1653,220.41,181.56,3.7792,0.37439,11151054,0,21.288,0.68373,0.68373,0.41726,0.12825,0.13822,0.003514,0.014264,-2.2389e-4,0,-0.0011472,-1.0755,38065
45.126,7534,112.81,7.9673,3780.9,0.038711,9.7989,1.4703e-4,0,-0.37009,0.087997,9849.5,5.1653,220.41,181.56,3.7793,0.37459,11158289,0,21.315,0.68376,0.68376,0.41725,0.12826,0.13824,0.0034602,0.014245,-4.5255e-4,0,-0.0011392,-1.0759,38071
45.136,7533,112.88,7.9645,3781.4,0.038724,9.7989,1.4438e-4,0,-0.36906,0.088786,9849.5,5.1653,220.41,181.56,3.7793,0.3748,11165526,0,21.342,0.68378,0.68378,0.41725,0.12827,0.13826,0.0033979,0.013846,3.7821e-4,0,-0.0011315,-1.0763,38076
45.146,7532,112.94,7.9617,3781.8,0.038736,9.7989,1.4138e-4,0,-0.36811,0.089288,9849.5,5.1653,220.41,181.56,3.7794,0.375,11172764,0,21.369,0.6838,0.6838,0.41724,0.12828,0.13828,0.0033273,0.013255,-4.6178e-4,0,-0.0011245,-1.0767,38082
45.156,7531,113.01,7.9588,3782.3,0.038749,9.7989,1.3805e-4,0,-0.36726,0.089484,9849.5,5.1653,220.41,181.56,3.7795,0.3752,1.118e7,0,21.396,0.68383,0.68383,0.41723,0.12829,0.1383,0.0032489,0.013883,-3.9942e-4,0,-0.0011181,-1.0771,38087
45.166,7529.9,113.08,7.956,3782.8,0.038761,9.7989,1.344e-4,0,-0.36651,0.089297,9849.5,5.1653,220.41,181.56,3.7795,0.3754,11187243,0,21.423,0.68385,0.68385,0.41723,0.1283,0.13832,0.003163,0.012829,5.1966e-5,0,-0.0011123,-1.0775,38093
45.176,7528.9,113.15,7.9531,3783.3,0.038773,9.7989,1.3046e-4,0,-0.36588,0.08875,9849.5,5.1653,220.42,181.56,3.7796,0.37561,11194484,0,21.45,0.68387,0.68387,0.41722,0.12831,0.13834,0.0030703,0.013119,-2.9075e-4,0,-0.0011073,-1.0779,38098
45.186,7527.9,113.21,7.9502,3783.7,0.038785,9.7989,1.2625e-4,0,-0.36535,0.087834,9849.5,5.1653,220.42,181.56,3.7797,0.37581,11201726,0,21.477,0.68389,0.68389,0.41721,0.12832,0.13836,0.0029712,0.012445,-5.3753e-4,0,-0.0011028,-1.0783,38104
45.196,7526.9,113.28,7.9473,3784.2,0.038796,9.7989,1.2178e-4,0,-0.36495,0.086477,9849.5,5.1653,220.42,181.56,3.7797,0.37601,11208969,0,21.504,0.68392,0.68392,0.41721,0.12833,0.13838,0.0028662,0.012403,1.1315e-4,0,-0.0010992,-1.0787,38109
45.206,7525.8,113.35,7.9444,3784.7,0.038807,9.7989,1.171e-4,0,-0.36467,0.084636,9849.5,5.1653,220.42,181.56,3.7798,0.37622,11216213,0,21.53,0.68394,0.68394,0.4172,0.12834,0.1384,0.002756,0.011457,3.2755e-4,0,-0.0010963,-1.0791,38114
45.216,7524.8,113.42,7.9415,3785.1,0.038819,9.799,1.1222e-4,0,-0.36453,0.082284,9849.5,5.1653,220.42,181.56,3.7799,0.37642,11223458,0,21.557,0.68396,0.68396,0.4172,0.12835,0.13842,0.0026412,0.011131,-2.5376e-5,0,-0.0010942,-1.0795,38120
45.226,7523.8,113.48,7.9385,3785.6,0.038829,9.799,1.0718e-4,0,-0.36453,0.079382,9849.5,5.1653,220.42,181.56,3.78,0.37662,11230704,0,21.584,0.68399,0.68399,0.41719,0.12836,0.13844,0.0025226,0.010147,3.681e-4,0,-0.001093,-1.0798,38125
45.236,7522.7,113.55,7.9356,3786.1,0.03884,9.799,1.0202e-4,0,-0.36465,0.075831,9849.5,5.1653,220.42,181.56,3.78,0.37682,11237951,0,21.611,0.68401,0.68401,0.41718,0.12837,0.13846,0.0024011,0.010524,1.8223e-4,0,-0.0010926,-1.0802,38131
45.246,7521.7,113.62,7.9327,3786.6,0.038851,9.799,9.6754e-5,0,-0.36493,0.071559,9849.5,5.1653,220.42,181.56,3.7801,0.37703,11245198,0,21.639,0.68403,0.68403,0.41718,0.12838,0.13848,0.0022772,0.0098502,6.0566e-5,0,-0.001093,-1.0806,38136
45.256,7520.7,113.68,7.9297,3787,0.038861,9.799,9.1436e-5,0,-0.36532,0.066485,9849.5,5.1653,220.42,181.56,3.7802,0.37723,11252447,0,21.666,0.68406,0.68406,0.41717,0.12839,0.1385,0.002152,0.0092356,1.8755e-4,0,-0.0010942,-1.081,38142
45.266,7519.6,113.75,7.9268,3787.5,0.038872,9.799,8.6089e-5,0,-0.36583,0.060425,9849.5,5.1653,220.42,181.56,3.7803,0.37743,1.126e7,0,21.693,0.68408,0.68408,0.41716,0.1284,0.13852,0.0020262,0.0086701,3.4244e-4,0,-0.001096,-1.0814,38147
45.276,7518.6,113.82,7.9238,3788,0.038882,9.799,8.0751e-5,0,-0.36644,0.053221,9849.5,5.1653,220.42,181.56,3.7804,0.37763,11266948,0,21.72,0.6841,0.6841,0.41716,0.12841,0.13854,0.0019006,0.0077879,2.047e-4,0,-0.0010985,-1.0818,38153
45.286,7517.6,113.89,7.9209,3788.4,0.038892,9.799,7.5472e-5,0,-0.3671,0.044718,9849.5,5.1653,220.42,181.56,3.7805,0.37784,11274200,0,21.747,0.68413,0.68413,0.41715,0.12842,0.13856,0.0017763,0.008266,-6.9068e-5,0,-0.0011012,-1.0822,38158
45.296,7516.5,113.95,7.9179,3788.9,0.038902,9.799,7.0273e-5,0,-0.36772,0.03466,9849.5,5.1653,220.43,181.56,3.7805,0.37804,11281452,0,21.774,0.68415,0.68415,0.41714,0.12843,0.13858,0.001654,0.0073461,2.7258e-4,0,-0.0011037,-1.0826,38164
45.306,7515.5,114.02,7.915,3789.4,0.038912,9.799,6.5204e-5,0,-0.36821,0.022811,9849.5,5.1653,220.43,181.56,3.7806,0.37824,11288706,0,21.801,0.68417,0.68417,0.41714,0.12844,0.1386,0.0015347,0.0072296,-2.4612e-4,0,-0.0011055,-1.083,38169
45.316,7514.4,114.09,7.912,3789.9,0.038922,9.799,6.0309e-5,0,-0.36841,0.0088529,9849.5,5.1653,220.43,181.56,3.7807,0.37844,11295960,0,21.828,0.6842,0.6842,0.41713,0.12845,0.13862,0.0014195,0.0063172,-3.2017e-4,0,-0.0011055,-1.0833,38175
45.326,7513.4,114.15,7.9091,3790.3,0.038932,9.799,5.5642e-5,0,-0.36806,-0.0075056,9849.5,5.1653,220.43,181.56,3.7808,0.37864,11303216,0,21.856,0.68422,0.68422,0.41712,0.12846,0.13864,0.0013096,0.006544,-5.709e-6,0,-0.0011021,-1.0837,38180
45.336,7512.4,114.22,7.9061,3790.8,0.038942,9.799,5.1239e-5,0,-0.36682,-0.026615,9849.5,5.1653,220.43,181.56,3.7808,0.37885,1.131e7,0,21.883,0.68424,0.68424,0.41712,0.12847,0.13866,0.001206,0.0052902,2.6324e-4,0,-0.0010935,-1.0841,38186
45.346,7511.3,114.29,7.9032,3791.3,0.038952,9.799,4.7165e-5,0,-0.36421,-0.048615,9849.5,5.1653,220.43,181.56,3.7809,0.37905,11317730,0,21.91,0.68426,0.68426,0.41711,0.12848,0.13868,0.0011101,0.0056163,2.7956e-4,0,-0.0010768,-1.0845,38191
45.356,7510.3,114.36,7.9003,3791.7,0.038962,9.799,4.3451e-5,0,-0.35972,-0.07341,9849.5,5.1653,220.43,181.56,3.781,0.37925,11324988,0,21.937,0.68429,0.68429,0.4171,0.12848,0.1387,0.0010227,0.0047951,8.7698e-5,0,-0.0010493,-1.0849,38197
45.366,7509.2,114.42,7.8973,3792.2,0.038973,9.799,4.0166e-5,0,-0.35272,-0.10086,9849.5,5.1653,220.43,181.56,3.781,0.37945,11332247,0,21.964,0.68431,0.68431,0.4171,0.12849,0.13872,9.454e-4,0.0043987,4.3528e-4,0,-0.0010078,-1.0853,38202
45.376,7508.2,114.49,7.8944,3792.7,0.038983,9.799,3.7354e-5,0,-0.34258,-0.13054,9849.5,5.1653,220.43,181.56,3.7811,0.37966,1.134e7,0,21.992,0.68433,0.68433,0.41709,0.1285,0.13874,8.7923e-4,0.004408,-8.0106e-5,0,-9.4963e-4,-1.0856,38208
45.386,7507.1,114.56,7.8915,3793.2,0.038993,9.799,3.5039e-5,0,-0.32889,-0.16143,9849.5,5.1653,220.43,181.56,3.7811,0.37986,11346768,0,22.019,0.68436,0.68436,0.41709,0.12851,0.13876,8.2474e-4,0.0040988,3.5169e-4,0,-8.7431e-4,-1.086,38214
45.396,7506.1,114.62,7.8886,3793.6,0.039004,9.799,3.3219e-5,0,-0.31171,-0.19212,9849.5,5.1653,220.43,181.56,3.7812,0.38006,11354030,0,22.046,0.68438,0.68438,0.41708,0.12852,0.13878,7.819e-4,0.0036867,1.0256e-4,0,-7.8447e-4,-1.0864,38219
45.406,7505.1,114.69,7.8857,3794.1,0.039014,9.799,3.1888e-5,0,-0.29165,-0.2211,9849.5,5.1653,220.43,181.56,3.7812,0.38026,11361293,0,22.074,0.6844,0.6844,0.41707,0.12853,0.1388,7.506e-4,0.0039693,4.6218e-4,0,-6.8599e-4,-1.0868,38225
45.416,7504,114.76,7.8829,3794.6,0.039025,9.799,3.1008e-5,0,-0.27005,-0.24682,9849.5,5.1653,220.43,181.56,3.7812,0.38046,11368556,0,22.101,0.68443,0.68443,0.41707,0.12854,0.13882,7.299e-4,0.0034506,2.6927e-4,0,-5.8753e-4,-1.0872,38230
45.426,7503,114.83,7.88,3795,0.039036,9.799,3.0518e-5,0,-0.24847,-0.26836,9849.5,5.1653,220.43,181.56,3.7813,0.38067,11375821,0,22.128,0.68445,0.68445,0.41706,0.12855,0.13884,7.1836e-4,0.0036881,3.4116e-4,0,-4.9682e-4,-1.0876,38236
45.436,7501.9,114.89,7.8772,3795.5,0.039047,9.799,3.0335e-5,0,-0.22849,-0.28543,9849.5,5.1653,220.43,181.56,3.7813,0.38087,11383086,0,22.156,0.68447,0.68447,0.41705,0.12856,0.13886,7.1407e-4,0.0028558,4.6553e-4,0,-4.1968e-4,-1.0879,38241
45.446,7500.9,114.96,7.8743,3796,0.039058,9.799,3.0381e-5,0,-0.21158,-0.29807,9849.5,5.1653,220.43,181.56,3.7813,0.38107,1.139e7,0,22.183,0.6845,0.6845,0.41705,0.12857,0.13888,7.1516e-4,0.002758,9.7431e-4,0,-3.5946e-4,-1.0883,38247
45.456,7499.8,115.03,7.8715,3796.4,0.03907,9.799,3.0592e-5,0,-0.19869,-0.30674,9849.5,5.1653,220.43,181.56,3.7813,0.38127,11397637,0,22.211,0.68452,0.68452,0.41704,0.12858,0.1389,7.2013e-4,0.0027831,0.0011718,0,-3.1668e-4,-1.0887,38252
45.466,7498.8,115.09,7.8687,3796.9,0.039081,9.799,3.0905e-5,0,-0.19056,-0.3118,9849.5,5.1653,220.43,181.56,3.7814,0.38147,11405004,0,22.238,0.68454,0.68454,0.41703,0.12859,0.13892,7.2751e-4,0.0035328,0.0011324,0,-2.9096e-4,-1.0891,38258
45.476,7497.7,115.16,7.8659,3797.4,0.039093,9.799,3.1273e-5,0,-0.1874,-0.31366,9849.5,5.1653,220.43,181.56,3.7814,0.38167,11412371,0,22.266,0.68457,0.68457,0.41703,0.1286,0.13894,7.3619e-4,0.0031185,6.4343e-4,0,-2.8108e-4,-1.0895,38264
45.486,7496.7,115.23,7.8631,3797.8,0.039105,9.799,3.1692e-5,0,-0.18896,-0.31266,9849.5,5.1653,220.43,181.56,3.7814,0.38188,1.142e7,0,22.294,0.68459,0.68459,0.41702,0.12861,0.13896,7.4607e-4,0.0033619,3.092e-4,0,-2.8549e-4,-1.0899,38270
45.496,7495.6,115.29,7.8604,3798.3,0.039117,9.799,3.2168e-5,0,-0.195,-0.30886,9849.5,5.1653,220.43,181.56,3.7814,0.38208,11427110,0,22.321,0.68461,0.68461,0.41701,0.12862,0.13898,7.5729e-4,0.003384,0.0010853,0,-3.037e-4,-1.0902,38276
45.506,7494.6,115.36,7.8576,3798.8,0.03913,9.799,3.2722e-5,0,-0.20509,-0.30219,9849.5,5.1653,220.43,181.56,3.7814,0.38228,11434481,0,22.349,0.68464,0.68464,0.41701,0.12863,0.139,7.7033e-4,0.0033247,7.6662e-4,0,-3.3556e-4,-1.0906,38282
45.516,7493.5,115.43,7.8549,3799.3,0.039142,9.799,3.3399e-5,0,-0.21854,-0.29252,9849.5,5.1653,220.43,181.56,3.7815,0.38248,11441852,0,22.377,0.68466,0.68466,0.417,0.12864,0.13902,7.8627e-4,0.0031821,1.9475e-4,0,-3.8062e-4,-1.091,38288
45.526,7492.4,115.49,7.8522,3799.7,0.039155,9.7991,3.4251e-5,0,-0.23434,-0.27989,9849.5,5.1653,220.43,181.56,3.7815,0.38268,11449225,0,22.405,0.68468,0.68468,0.41699,0.12865,0.13904,8.0634e-4,0.0030052,2.0709e-4,0,-4.3717e-4,-1.0914,38294
45.536,7491.4,115.56,7.8495,3800.2,0.039168,9.7991,3.5315e-5,0,-0.25148,-0.26444,9849.5,5.1653,220.44,181.56,3.7815,0.38288,11456599,0,22.432,0.68471,0.68471,0.41699,0.12866,0.13906,8.3141e-4,0.003933,5.9312e-4,0,-5.029e-4,-1.0918,38300
45.546,7490.3,115.63,7.8468,3800.7,0.039181,9.7991,3.6621e-5,0,-0.2691,-0.24628,9849.5,5.1653,220.44,181.56,3.7815,0.38308,11463974,0,22.46,0.68473,0.68473,0.41698,0.12867,0.13908,8.6217e-4,0.0038197,5.8022e-4,0,-5.7522e-4,-1.0922,38306
45.556,7489.3,115.7,7.8441,3801.1,0.039195,9.7991,3.8216e-5,0,-0.28619,-0.2259,9849.5,5.1653,220.44,181.56,3.7815,0.38329,11471349,0,22.488,0.68475,0.68475,0.41697,0.12868,0.1391,8.9973e-4,0.0044307,6.1964e-4,0,-6.4994e-4,-1.0925,38312
45.566,7488.2,115.76,7.8415,3801.6,0.039208,9.7991,4.0115e-5,0,-0.30198,-0.20397,9849.5,5.1653,220.44,181.56,3.7815,0.38349,11478726,0,22.516,0.68478,0.68478,0.41697,0.12869,0.13912,9.4446e-4,0.0044453,4.8833e-4,0,-7.2286e-4,-1.0929,38318
45.576,7487.2,115.83,7.8388,3802.1,0.039222,9.7991,4.2346e-5,0,-0.31595,-0.18115,9849.5,5.1653,220.44,181.56,3.7815,0.38369,11486103,0,22.544,0.6848,0.6848,0.41696,0.1287,0.13914,9.9701e-4,0.0047644,-2.1312e-5,0,-7.9041e-4,-1.0933,38324
45.586,7486.1,115.9,7.8362,3802.5,0.039236,9.7991,4.491e-5,0,-0.32774,-0.15825,9849.5,5.1653,220.44,181.56,3.7815,0.38389,11493482,0,22.572,0.68482,0.68482,0.41696,0.12871,0.13916,0.0010574,0.0048474,6.9664e-4,0,-8.4957e-4,-1.0937,38330
45.596,7485,115.96,7.8335,3803,0.03925,9.7991,4.7789e-5,0,-0.33732,-0.1359,9849.5,5.1653,220.44,181.56,3.7815,0.38409,11500861,0,22.6,0.68485,0.68485,0.41695,0.12872,0.13918,0.0011252,0.005078,-2.6452e-4,0,-8.9901e-4,-1.0941,38335
45.606,7484,116.03,7.8309,3803.5,0.039264,9.7991,5.0956e-5,0,-0.34478,-0.11467,9849.5,5.1653,220.43,181.56,3.7815,0.38429,11508242,0,22.627,0.68487,0.68487,0.41694,0.12873,0.1392,0.0011998,0.0053921,2.4745e-4,0,-9.3821e-4,-1.0944,38341
45.616,7482.9,116.1,7.8283,3803.9,0.039278,9.7991,5.4376e-5,0,-0.35044,-0.094756,9849.5,5.1653,220.43,181.56,3.7815,0.38449,11515623,0,22.655,0.68489,0.68489,0.41694,0.12874,0.13922,0.0012803,0.0056579,1.8026e-4,0,-9.6825e-4,-1.0948,38347
45.626,7481.8,116.16,7.8257,3804.4,0.039293,9.7991,5.8022e-5,0,-0.35454,-0.076312,9849.5,5.1653,220.43,181.56,3.7815,0.38469,11523005,0,22.683,0.68492,0.68492,0.41693,0.12875,0.13924,0.0013662,0.0065432,-2.9955e-4,0,-9.8994e-4,-1.0952,38353
45.636,7480.8,116.23,7.823,3804.9,0.039307,9.7991,6.1839e-5,0,-0.35736,-0.059486,9849.5,5.1653,220.43,181.56,3.7814,0.38489,1.153e7,0,22.711,0.68494,0.68494,0.41692,0.12876,0.13926,0.0014561,0.0068598,7.0584e-5,0,-0.0010047,-1.0956,38359
45.646,7479.7,116.3,7.8204,3805.3,0.039322,9.7991,6.5793e-5,0,-0.35913,-0.044203,9849.5,5.1653,220.43,181.56,3.7814,0.38509,11537773,0,22.739,0.68496,0.68496,0.41692,0.12877,0.13928,0.0015492,0.0066295,7.658e-7,0,-0.0010136,-1.096,38365
45.656,7478.7,116.36,7.8178,3805.8,0.039336,9.7991,6.9841e-5,0,-0.36011,-0.030449,9849.5,5.1653,220.43,181.56,3.7814,0.3853,11545158,0,22.767,0.68499,0.68499,0.41691,0.12878,0.1393,0.0016446,0.0073486,-2.5549e-4,0,-0.0010181,-1.0963,38371
45.666,7477.6,116.43,7.8151,3806.3,0.039351,9.7991,7.394e-5,0,-0.36048,-0.018094,9849.5,5.1653,220.43,181.56,3.7814,0.3855,11552544,0,22.795,0.68501,0.68501,0.4169,0.12879,0.13932,0.0017412,0.0071973,4.5764e-4,0,-0.001019,-1.0967,38377
45.676,7476.5,116.5,7.8125,3806.7,0.039366,9.7991,7.806e-5,0,-0.36037,-0.0069972,9849.5,5.1653,220.43,181.56,3.7814,0.3857,1.156e7,0,22.823,0.68503,0.68503,0.4169,0.1288,0.13934,0.0018382,0.0081822,-4.0962e-4,0,-0.0010173,-1.0971,38383
45.686,7475.5,116.56,7.8098,3807.2,0.03938,9.7991,8.2152e-5,0,-0.3599,0.0029153,9849.5,5.1653,220.43,181.56,3.7813,0.3859,11567319,0,22.851,0.68506,0.68506,0.41689,0.12881,0.13936,0.0019346,0.0084427,3.3182e-4,0,-0.0010136,-1.0975,38389
45.696,7474.4,116.63,7.8072,3807.7,0.039395,9.7991,8.6179e-5,0,-0.35916,0.011815,9849.5,5.1653,220.43,181.56,3.7813,0.3861,11574707,0,22.88,0.68508,0.68508,0.41688,0.12882,0.13938,0.0020295,0.0082213,3.7497e-4,0,-0.0010084,-1.0979,38395
45.706,7473.3,116.7,7.8045,3808.1,0.03941,9.7991,9.0117e-5,0,-0.35825,0.019845,9849.5,5.1653,220.43,181.56,3.7813,0.3863,11582097,0,22.908,0.6851,0.6851,0.41688,0.12883,0.1394,0.0021223,0.0092269,-4.7154e-4,0,-0.0010022,-1.0982,38401
45.716,7472.2,116.76,7.8019,3808.6,0.039424,9.7991,9.393e-5,0,-0.35718,0.027046,9849.5,5.1653,220.43,181.56,3.7813,0.3865,11589487,0,22.936,0.68513,0.68513,0.41687,0.12884,0.13942,0.0022121,0.0093789,-6.5247e-5,0,-9.9516e-4,-1.0986,38407
45.726,7471.2,116.83,7.7992,3809.1,0.039439,9.7991,9.7597e-5,0,-0.35605,0.033456,9849.5,5.1653,220.43,181.56,3.7813,0.3867,11596879,0,22.964,0.68515,0.68515,0.41686,0.12885,0.13944,0.0022985,0.0091806,-8.0538e-5,0,-9.8778e-4,-1.099,38413
45.736,7470.1,116.9,7.7965,3809.5,0.039453,9.7991,1.0109e-4,0,-0.35482,0.039188,9849.5,5.1653,220.43,181.56,3.7813,0.3869,11604271,0,22.992,0.68517,0.68517,0.41686,0.12886,0.13946,0.0023807,0.010196,-2.5839e-4,0,-9.7992e-4,-1.0994,38419
45.746,7469,116.96,7.7938,3810,0.039468,9.7991,1.0435e-4,0,-0.35355,0.044287,9849.5,5.1653,220.43,181.56,3.7812,0.3871,11611664,0,23.02,0.6852,0.6852,0.41685,0.12887,0.13948,0.0024576,0.010378,-2.3626e-4,0,-9.719e-4,-1.0997,38425
45.756,7468,117.03,7.7911,3810.5,0.039482,9.7991,1.0737e-4,0,-0.35228,0.048863,9849.5,5.1653,220.43,181.56,3.7812,0.3873,11619058,0,23.048,0.68522,0.68522,0.41684,0.12888,0.1395,0.0025289,0.010243,-1.8885e-4,0,-9.6392e-4,-1.1001,38431
45.766,7466.9,117.1,7.7884,3810.9,0.039496,9.7991,1.1015e-4,0,-0.35101,0.052941,9849.5,5.1653,220.43,181.56,3.7812,0.3875,11626453,0,23.077,0.68524,0.68524,0.41684,0.12889,0.13952,0.0025943,0.011104,-2.5989e-4,0,-9.5599e-4,-1.1005,38437
45.776,7465.8,117.16,7.7856,3811.4,0.03951,9.7991,1.1265e-4,0,-0.34974,0.056539,9849.5,5.1653,220.43,181.56,3.7812,0.3877,11633849,0,23.105,0.68527,0.68527,0.41683,0.1289,0.13954,0.0026534,0.010879,-5.1575e-4,0,-9.4803e-4,-1.1008,38443
45.786,7464.7,117.23,7.7829,3811.9,0.039524,9.7991,1.1486e-4,0,-0.3485,0.05972,9849.5,5.1653,220.43,181.56,3.7812,0.3879,11641245,0,23.133,0.68529,0.68529,0.41682,0.12891,0.13956,0.0027054,0.011199,9.8819e-5,0,-9.4036e-4,-1.1012,38450
45.796,7463.7,117.29,7.7801,3812.3,0.039538,9.7991,1.1677e-4,0,-0.34728,0.062514,9849.5,5.1653,220.43,181.56,3.7812,0.3881,11648643,0,23.161,0.68532,0.68532,0.41682,0.12892,0.13958,0.0027504,0.011807,-4.2752e-4,0,-9.328e-4,-1.1016,38456
45.806,7462.6,117.36,7.7773,3812.8,0.039551,9.7991,1.1836e-4,0,-0.3461,0.064986,9849.5,5.1653,220.43,181.56,3.7812,0.3883,11656041,0,23.19,0.68534,0.68534,0.41681,0.12893,0.1396,0.002788,0.011484,4.2583e-4,0,-9.2549e-4,-1.1019,38462
45.816,7461.5,117.43,7.7745,3813.3,0.039564,9.7991,1.1964e-4,0,-0.34496,0.067162,9849.5,5.1653,220.43,181.56,3.7812,0.3885,11663440,0,23.218,0.68536,0.68536,0.4168,0.12894,0.13962,0.0028182,0.011992,3.6657e-4,0,-9.184e-4,-1.1023,38468
45.826,7460.4,117.49,7.7717,3813.7,0.039578,9.7992,1.206e-4,0,-0.34385,0.069027,9849.5,5.1653,220.43,181.56,3.7813,0.3887,11670840,0,23.246,0.68539,0.68539,0.4168,0.12895,0.13964,0.0028408,0.011772,-4.794e-4,0,-9.1156e-4,-1.1027,38474
45.836,7459.3,117.56,7.7689,3814.2,0.039591,9.7992,1.2122e-4,0,-0.34277,0.070572,9849.5,5.1653,220.43,181.56,3.7813,0.3889,11678241,0,23.275,0.68541,0.68541,0.41679,0.12896,0.13966,0.0028554,0.011388,8.5449e-6,0,-9.0489e-4,-1.1031,38480
45.846,7458.3,117.63,7.7661,3814.7,0.039603,9.7992,1.2148e-4,0,-0.34175,0.071831,9849.5,5.1653,220.43,181.56,3.7813,0.3891,11685643,0,23.303,0.68543,0.68543,0.41678,0.12897,0.13968,0.0028617,0.01195,-1.1266e-4,0,-8.9853e-4,-1.1034,38486
45.856,7457.2,117.69,7.7632,3815.1,0.039616,9.7992,1.214e-4,0,-0.34077,0.072813,9849.5,5.1653,220.43,181.56,3.7813,0.3893,11693046,0,23.331,0.68546,0.68546,0.41678,0.12898,0.1397,0.0028596,0.012007,-2.7344e-4,0,-8.9248e-4,-1.1038,38492
