Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s),Position East of launch (m),Position North of launch (m),Gravitational acceleration (m/s),Angle of attack (rad),Roll rate (rpm),Pitch rate (rpm),Yaw rate (rpm),Mass (g),Longitudinal moment of inertia (kgm),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Vertical orientation (zenith) (rad),Air pressure (Pa)
54.206,6510.8,164.06,5.0917,3932.4,0.0045795,9.8056,8.5569e-6,0,-0.13865,-0.014514,9849.5,5.1653,220.66,181.56,3.803,0.52351,17382542,0,49.427,0.70402,0.70402,0.41159,0.1368,0.15563,2.0376e-4,6.0138e-4,-4.7257e-4,0,-7.9775e-5,-1.3233,43971
54.216,6509.2,164.11,5.0881,3932.8,0.0045792,9.8056,8.681e-6,0,-0.13805,-0.018449,9849.5,5.1653,220.66,181.56,3.8031,0.52364,1.739e7,0,49.464,0.70404,0.70404,0.41159,0.13681,0.15565,2.0672e-4,3.8665e-4,2.0214e-4,0,-7.9047e-5,-1.3234,43980
54.226,6507.6,164.15,5.0844,3933.2,0.004579,9.8056,8.8187e-6,0,-0.13748,-0.021738,9849.5,5.1653,220.66,181.56,3.8031,0.52378,17396926,0,49.501,0.70407,0.70407,0.41158,0.13682,0.15566,2.1e-4,0.001111,-1.9993e-4,0,-7.8346e-5,-1.3236,43990
54.236,6506,164.2,5.0808,3933.5,0.0045788,9.8056,8.9565e-6,0,-0.13686,-0.024554,9849.5,5.1653,220.66,181.56,3.8031,0.52391,17404116,0,49.538,0.70409,0.70409,0.41158,0.13683,0.15568,2.1328e-4,4.5546e-4,-4.8523e-4,0,-7.7608e-5,-1.3237,43999
54.246,6504.4,164.24,5.0771,3933.9,0.0045786,9.8056,9.1018e-6,0,-0.13632,-0.026958,9849.5,5.1653,220.66,181.56,3.8032,0.52404,17411303,0,49.575,0.70411,0.70411,0.41157,0.13684,0.1557,2.1674e-4,4.2896e-4,-9.1476e-5,0,-7.6955e-5,-1.3239,44009
54.256,6502.8,164.29,5.0735,3934.3,0.0045785,9.8057,9.2592e-6,0,-0.13586,-0.028696,9849.5,5.1653,220.66,181.56,3.8032,0.52417,17418489,0,49.612,0.70413,0.70413,0.41156,0.13685,0.15572,2.205e-4,9.3658e-4,-3.992e-4,0,-7.639e-5,-1.324,44018
54.266,6501.2,164.33,5.0699,3934.7,0.0045784,9.8057,9.4142e-6,0,-0.13545,-0.030053,9849.5,5.1653,220.66,181.56,3.8032,0.5243,17425673,0,49.649,0.70415,0.70415,0.41156,0.13685,0.15574,2.2419e-4,0.0012728,-2.2783e-4,0,-7.5887e-5,-1.3242,44028
54.276,6499.6,164.38,5.0662,3935,0.0045783,9.8057,9.562e-6,0,-0.1351,-0.031046,9849.5,5.1653,220.66,181.56,3.8033,0.52443,17432910,0,49.686,0.70417,0.70417,0.41155,0.13686,0.15575,2.2771e-4,8.4399e-4,6.5093e-5,0,-7.5458e-5,-1.3243,44037
54.286,6498,164.42,5.0625,3935.4,0.0045782,9.8057,9.6917e-6,0,-0.13478,-0.031762,9849.5,5.1653,220.66,181.56,3.8033,0.52457,1.744e7,0,49.724,0.70419,0.70419,0.41155,0.13687,0.15577,2.308e-4,6.6202e-4,-2.8563e-4,0,-7.5063e-5,-1.3244,44047
54.296,6496.4,164.47,5.0588,3935.8,0.0045782,9.8057,9.8007e-6,0,-0.13451,-0.032337,9849.5,5.1653,220.66,181.56,3.8033,0.5247,17447704,0,49.761,0.70421,0.70421,0.41154,0.13688,0.15579,2.334e-4,0.0014177,-1.1264e-5,0,-7.4715e-5,-1.3246,44058
54.306,6494.8,164.51,5.0551,3936.2,0.0045783,9.8057,9.8474e-6,0,-0.13438,-0.032171,9849.5,5.1653,220.66,181.56,3.8034,0.52483,17455099,0,49.799,0.70423,0.70423,0.41154,0.13689,0.15581,2.3452e-4,0.0011757,2.7572e-4,0,-7.4537e-5,-1.3247,44068
54.316,6493.2,164.56,5.0514,3936.5,0.0045783,9.8057,9.8572e-6,0,-0.13444,-0.031361,9849.5,5.1653,220.66,181.56,3.8034,0.52496,17462491,0,49.837,0.70425,0.70425,0.41153,0.1369,0.15583,2.3475e-4,0.0010108,3.9242e-4,0,-7.456e-5,-1.3249,44078
54.326,6491.6,164.6,5.0477,3936.9,0.0045784,9.8057,9.8438e-6,0,-0.13461,-0.030026,9849.5,5.1653,220.66,181.56,3.8034,0.52509,1.747e7,0,49.874,0.70427,0.70427,0.41152,0.13691,0.15584,2.3444e-4,0.0011069,-4.678e-5,0,-7.4705e-5,-1.325,44088
54.336,6490,164.65,5.044,3937.3,0.0045786,9.8057,9.7967e-6,0,-0.13483,-0.028328,9849.5,5.1653,220.66,181.56,3.8035,0.52522,17477271,0,49.912,0.70429,0.70429,0.41152,0.13692,0.15586,2.3332e-4,0.0011415,-1.2289e-4,0,-7.4909e-5,-1.3252,44098
54.346,6488.4,164.69,5.0403,3937.6,0.0045788,9.8057,9.7281e-6,0,-0.13509,-0.026411,9849.5,5.1653,220.66,181.56,3.8035,0.52535,17484658,0,49.95,0.70432,0.70432,0.41151,0.13692,0.15588,2.3169e-4,0.0010062,3.6647e-4,0,-7.5159e-5,-1.3253,44108
54.356,6486.8,164.74,5.0366,3938,0.004579,9.8057,9.6529e-6,0,-0.13536,-0.024224,9849.5,5.1653,220.66,181.56,3.8035,0.52548,17492043,0,49.987,0.70434,0.70434,0.41151,0.13693,0.1559,2.299e-4,0.0011513,-6.0586e-5,0,-7.5427e-5,-1.3255,44118
54.366,6485.2,164.78,5.0329,3938.4,0.0045792,9.8057,9.5596e-6,0,-0.13556,-0.022259,9849.5,5.1653,220.66,181.56,3.8036,0.52561,17499426,0,50.025,0.70436,0.70436,0.4115,0.13694,0.15591,2.2768e-4,0.0011129,3.4785e-4,0,-7.5604e-5,-1.3256,44128
54.376,6483.6,164.83,5.0291,3938.8,0.0045795,9.8057,9.4418e-6,0,-0.13571,-0.020355,9849.5,5.1653,220.66,181.56,3.8036,0.52574,17506808,0,50.062,0.70438,0.70438,0.41149,0.13695,0.15593,2.2488e-4,0.0010271,4.6271e-4,0,-7.5737e-5,-1.3257,44138
54.386,6482,164.87,5.0254,3939.1,0.0045798,9.8057,9.3181e-6,0,-0.13595,-0.017946,9849.5,5.1653,220.66,181.56,3.8036,0.52587,17514187,0,50.1,0.7044,0.7044,0.41149,0.13696,0.15595,2.2193e-4,0.0011776,4.5919e-4,0,-7.5958e-5,-1.3259,44148
54.396,6480.3,164.92,5.0217,3939.5,0.0045801,9.8057,9.1841e-6,0,-0.13616,-0.014986,9849.5,5.1653,220.66,181.56,3.8037,0.526,17521565,0,50.138,0.70442,0.70442,0.41148,0.13697,0.15597,2.1875e-4,8.6997e-4,-1.1631e-4,0,-7.6154e-5,-1.326,44159
54.406,6478.7,164.96,5.018,3939.9,0.0045804,9.8057,9.0575e-6,0,-0.13638,-0.011816,9849.5,5.1653,220.66,181.56,3.8037,0.52613,17528941,0,50.175,0.70444,0.70444,0.41148,0.13698,0.15599,2.1573e-4,0.0012014,4.342e-4,0,-7.6359e-5,-1.3262,44169
54.416,6477.1,165.01,5.0143,3940.2,0.0045807,9.8057,8.9341e-6,0,-0.13648,-0.0086367,9849.5,5.1653,220.66,181.56,3.8038,0.52626,17536315,0,50.213,0.70446,0.70446,0.41147,0.13699,0.156,2.128e-4,5.0657e-4,-4.636e-4,0,-7.6426e-5,-1.3263,44179
54.426,6475.5,165.05,5.0106,3940.6,0.004581,9.8057,8.8203e-6,0,-0.13653,-0.0057191,9849.5,5.1653,220.66,181.56,3.8038,0.52639,17543687,0,50.25,0.70448,0.70448,0.41147,0.13699,0.15602,2.1009e-4,5.4802e-4,4.7579e-5,0,-7.6449e-5,-1.3265,44189
54.436,6473.9,165.1,5.0069,3941,0.0045814,9.8057,8.7117e-6,0,-0.1365,-0.002684,9849.5,5.1653,220.66,181.56,3.8038,0.52652,17551057,0,50.288,0.7045,0.7045,0.41146,0.137,0.15604,2.075e-4,7.3864e-4,-3.2965e-4,0,-7.6373e-5,-1.3266,44199
54.446,6472.3,165.14,5.0032,3941.4,0.0045817,9.8057,8.6024e-6,0,-0.13642,8.2257e-4,9849.5,5.1653,220.67,181.56,3.8039,0.52665,17558425,0,50.326,0.70452,0.70452,0.41145,0.13701,0.15606,2.049e-4,9.5537e-4,-9.1778e-5,0,-7.6244e-5,-1.3267,44209
54.456,6470.7,165.18,4.9995,3941.7,0.0045821,9.8058,8.5026e-6,0,-0.13623,0.0044018,9849.5,5.1653,220.67,181.56,3.8039,0.52678,17565792,0,50.363,0.70454,0.70454,0.41145,0.13702,0.15607,2.0253e-4,7.423e-4,-3.5523e-4,0,-7.5993e-5,-1.3269,44219
54.466,6469.1,165.23,4.9957,3942.1,0.0045824,9.8058,8.4197e-6,0,-0.13598,0.0079417,9849.5,5.1653,220.67,181.56,3.8039,0.52691,17573156,0,50.401,0.70456,0.70456,0.41144,0.13703,0.15609,2.0056e-4,9.5069e-4,-3.2092e-4,0,-7.5666e-5,-1.327,44229
54.476,6467.5,165.27,4.992,3942.5,0.0045828,9.8058,8.3575e-6,0,-0.13564,0.011394,9849.5,5.1653,220.67,181.56,3.804,0.52704,17580519,0,50.438,0.70459,0.70459,0.41144,0.13704,0.15611,1.9908e-4,0.0011207,-2.0117e-4,0,-7.5251e-5,-1.3272,44239
54.486,6465.9,165.32,4.9883,3942.8,0.0045831,9.8058,8.3045e-6,0,-0.1352,0.014702,9849.5,5.1653,220.67,181.56,3.804,0.52717,17587879,0,50.476,0.70461,0.70461,0.41143,0.13705,0.15613,1.9782e-4,0.0011539,2.2336e-4,0,-7.4721e-5,-1.3273,44250
54.496,6464.3,165.36,4.9846,3943.2,0.0045834,9.8058,8.2333e-6,0,-0.13465,0.017989,9849.5,5.1653,220.67,181.56,3.8041,0.52729,17595238,0,50.514,0.70463,0.70463,0.41143,0.13706,0.15615,1.9612e-4,0.0010782,4.986e-4,0,-7.4076e-5,-1.3275,44260
54.506,6462.6,165.41,4.9809,3943.6,0.0045837,9.8058,8.1655e-6,0,-0.13404,0.021437,9849.5,5.1653,220.67,181.56,3.8041,0.52742,17602595,0,50.551,0.70465,0.70465,0.41142,0.13706,0.15616,1.9451e-4,9.6267e-4,1.7611e-4,0,-7.3372e-5,-1.3276,44270
54.516,6461,165.45,4.9772,3944,0.004584,9.8058,8.1128e-6,0,-0.13332,0.024954,9849.5,5.1653,220.67,181.56,3.8041,0.52755,1.761e7,0,50.589,0.70467,0.70467,0.41141,0.13707,0.15618,1.9326e-4,0.0012638,-1.4178e-4,0,-7.2541e-5,-1.3277,44280
54.526,6459.4,165.49,4.9735,3944.3,0.0045842,9.8058,8.0664e-6,0,-0.13264,0.027887,9849.5,5.1653,220.67,181.56,3.8042,0.52768,17617304,0,50.626,0.70469,0.70469,0.41141,0.13708,0.1562,1.9216e-4,0.0011711,4.412e-4,0,-7.1765e-5,-1.3279,44290
54.536,6457.8,165.54,4.9698,3944.7,0.0045844,9.8058,8.0344e-6,0,-0.13181,0.031077,9849.5,5.1653,220.67,181.56,3.8042,0.52781,17624655,0,50.664,0.70471,0.70471,0.4114,0.13709,0.15622,1.914e-4,7.519e-4,-3.62e-4,0,-7.0839e-5,-1.328,44300
54.546,6456.2,165.58,4.9661,3945.1,0.0045846,9.8058,8.0209e-6,0,-0.13098,0.034054,9849.5,5.1653,220.67,181.56,3.8042,0.52794,17632004,0,50.702,0.70473,0.70473,0.4114,0.1371,0.15623,1.9108e-4,9.3756e-4,1.1423e-4,0,-6.9912e-5,-1.3282,44311
54.556,6454.6,165.63,4.9624,3945.4,0.0045847,9.8058,8.0148e-6,0,-0.13024,0.036352,9849.5,5.1653,220.67,181.56,3.8043,0.52807,17639352,0,50.739,0.70475,0.70475,0.41139,0.13711,0.15625,1.9093e-4,6.567e-4,-1.8268e-4,0,-6.9085e-5,-1.3283,44321
54.566,6453,165.67,4.9587,3945.8,0.0045849,9.8058,7.9953e-6,0,-0.12967,0.03792,9849.5,5.1653,220.67,181.56,3.8043,0.52819,17646697,0,50.777,0.70477,0.70477,0.41139,0.13712,0.15627,1.9047e-4,6.6765e-4,3.3206e-4,0,-6.845e-5,-1.3285,44331
54.576,6451.3,165.72,4.955,3946.2,0.0045849,9.8058,7.9609e-6,0,-0.12929,0.038839,9849.5,5.1653,220.67,181.56,3.8043,0.52832,17654041,0,50.814,0.70479,0.70479,0.41138,0.13713,0.15629,1.8965e-4,8.9144e-4,3.4453e-4,0,-6.8009e-5,-1.3286,44341
54.586,6449.7,165.76,4.9513,3946.5,0.004585,9.8058,7.9216e-6,0,-0.12913,0.03904,9849.5,5.1653,220.67,181.56,3.8044,0.52845,17661382,0,50.852,0.70481,0.70481,0.41137,0.13713,0.1563,1.8872e-4,2.9076e-4,-4.5369e-4,0,-6.7805e-5,-1.3287,44351
54.596,6448.1,165.8,4.9476,3946.9,0.004585,9.8058,7.9043e-6,0,-0.12923,0.038371,9849.5,5.1653,220.67,181.56,3.8044,0.52858,17668722,0,50.89,0.70483,0.70483,0.41137,0.13714,0.15632,1.8831e-4,5.9974e-4,-4.3918e-4,0,-6.7873e-5,-1.3289,44361
54.606,6446.5,165.85,4.9439,3947.3,0.0045849,9.8058,7.8842e-6,0,-0.12948,0.03716,9849.5,5.1653,220.67,181.56,3.8045,0.5287,17676060,0,50.927,0.70485,0.70485,0.41136,0.13715,0.15634,1.8783e-4,4.4778e-4,-2.7611e-4,0,-6.8099e-5,-1.329,44372
54.616,6444.9,165.89,4.9402,3947.6,0.0045848,9.8058,7.88e-6,0,-0.12989,0.035398,9849.5,5.1653,220.67,181.56,3.8045,0.52883,17683396,0,50.965,0.70487,0.70487,0.41136,0.13716,0.15636,1.8774e-4,7.0006e-4,-1.9896e-4,0,-6.8498e-5,-1.3292,44382
54.626,6443.3,165.93,4.9365,3948,0.0045847,9.8058,7.9015e-6,0,-0.1304,0.033084,9849.5,5.1653,220.67,181.56,3.8045,0.52896,17690730,0,51.002,0.70489,0.70489,0.41135,0.13717,0.15637,1.8825e-4,0.0010364,-2.7196e-5,0,-6.9002e-5,-1.3293,44392
54.636,6441.6,165.98,4.9328,3948.4,0.0045846,9.8058,7.9229e-6,0,-0.13098,0.030281,9849.5,5.1653,220.67,181.56,3.8046,0.52909,17698062,0,51.04,0.70491,0.70491,0.41135,0.13718,0.15639,1.8876e-4,0.0010859,-3.2946e-4,0,-6.9577e-5,-1.3294,44402
54.646,6440,166.02,4.9291,3948.8,0.0045844,9.8058,7.9368e-6,0,-0.13162,0.026753,9849.5,5.1653,220.67,181.56,3.8046,0.52921,17705392,0,51.077,0.70493,0.70493,0.41134,0.13719,0.15641,1.891e-4,6.7254e-4,9.4743e-5,0,-7.0222e-5,-1.3296,44412
54.656,6438.4,166.07,4.9254,3949.1,0.0045842,9.8059,7.9429e-6,0,-0.13224,0.0227,9849.5,5.1653,220.67,181.56,3.8046,0.52934,17712720,0,51.115,0.70495,0.70495,0.41133,0.13719,0.15643,1.8924e-4,9.5932e-4,4.9762e-4,0,-7.0854e-5,-1.3297,44422
54.666,6436.8,166.11,4.9217,3949.5,0.004584,9.8059,7.9427e-6,0,-0.13281,0.018399,9849.5,5.1653,220.67,181.56,3.8047,0.52947,1.772e7,0,51.153,0.70497,0.70497,0.41133,0.1372,0.15644,1.8924e-4,5.4863e-4,-4.3759e-4,0,-7.1426e-5,-1.3299,44433
54.676,6435.2,166.15,4.918,3949.9,0.0045837,9.8059,7.9782e-6,0,-0.13326,0.013951,9849.5,5.1653,220.67,181.56,3.8047,0.52959,17727371,0,51.19,0.705,0.705,0.41132,0.13721,0.15646,1.9009e-4,8.4265e-4,4.6118e-4,0,-7.1875e-5,-1.33,44443
54.686,6433.5,166.2,4.9143,3950.2,0.0045835,9.8059,8.0217e-6,0,-0.13349,0.0099132,9849.5,5.1653,220.67,181.56,3.8047,0.52972,17734693,0,51.228,0.70502,0.70502,0.41132,0.13722,0.15648,1.9113e-4,0.001197,4.2305e-4,0,-7.209e-5,-1.3301,44453
54.696,6431.9,166.24,4.9106,3950.6,0.0045832,9.8059,8.0467e-6,0,-0.13359,0.0059746,9849.5,5.1653,220.67,181.56,3.8048,0.52985,17742013,0,51.265,0.70504,0.70504,0.41131,0.13723,0.1565,1.9173e-4,6.991e-4,-1.0479e-4,0,-7.2159e-5,-1.3303,44463
54.706,6430.3,166.28,4.9069,3951,0.0045829,9.8059,8.0764e-6,0,-0.13362,0.0017826,9849.5,5.1653,220.67,181.56,3.8048,0.52997,17749332,0,51.303,0.70506,0.70506,0.41131,0.13724,0.15651,1.9244e-4,6.0226e-4,-3.7167e-4,0,-7.2152e-5,-1.3304,44473
54.716,6428.7,166.33,4.9032,3951.3,0.0045827,9.8059,8.1392e-6,0,-0.13351,-0.0027185,9849.5,5.1653,220.68,181.56,3.8049,0.5301,17756648,0,51.34,0.70508,0.70508,0.4113,0.13725,0.15653,1.9394e-4,7.1101e-4,2.6871e-4,0,-7.2001e-5,-1.3306,44484
54.726,6427.1,166.37,4.8995,3951.7,0.0045824,9.8059,8.2262e-6,0,-0.13328,-0.0068885,9849.5,5.1653,220.68,181.56,3.8049,0.53022,17763963,0,51.378,0.7051,0.7051,0.41129,0.13725,0.15655,1.9601e-4,0.0012768,2.8935e-4,0,-7.1707e-5,-1.3307,44494
54.736,6425.4,166.41,4.8959,3952.1,0.0045821,9.8059,8.3052e-6,0,-0.13288,-0.010583,9849.5,5.1653,220.68,181.56,3.8049,0.53035,17771275,0,51.416,0.70512,0.70512,0.41129,0.13726,0.15657,1.9789e-4,0.0012093,3.411e-4,0,-7.1246e-5,-1.3308,44504
54.746,6423.8,166.46,4.8922,3952.4,0.0045819,9.8059,8.3638e-6,0,-0.13251,-0.013546,9849.5,5.1653,220.68,181.56,3.805,0.53048,17778586,0,51.453,0.70514,0.70514,0.41128,0.13727,0.15658,1.9929e-4,6.5273e-4,3.5713e-4,0,-7.0816e-5,-1.331,44514
54.756,6422.2,166.5,4.8885,3952.8,0.0045816,9.8059,8.4405e-6,0,-0.13217,-0.015664,9849.5,5.1653,220.68,181.56,3.805,0.5306,17785895,0,51.491,0.70516,0.70516,0.41128,0.13728,0.1566,2.0112e-4,0.0012224,-7.9105e-6,0,-7.0412e-5,-1.3311,44524
54.766,6420.6,166.54,4.8848,3953.2,0.0045814,9.8059,8.4845e-6,0,-0.13183,-0.017294,9849.5,5.1653,220.68,181.56,3.805,0.53073,17793201,0,51.528,0.70518,0.70518,0.41127,0.13729,0.15662,2.0217e-4,4.3971e-4,2.2809e-4,0,-7.0013e-5,-1.3313,44535
54.776,6418.9,166.59,4.8811,3953.5,0.0045812,9.8059,8.5176e-6,0,-0.13151,-0.018646,9849.5,5.1653,220.68,181.56,3.8051,0.53085,17800506,0,51.566,0.7052,0.7052,0.41127,0.1373,0.15663,2.0297e-4,0.0012083,2.2936e-4,0,-6.9639e-5,-1.3314,44545
54.786,6417.3,166.63,4.8774,3953.9,0.004581,9.8059,8.5157e-6,0,-0.13129,-0.019309,9849.5,5.1653,220.68,181.56,3.8051,0.53098,17807809,0,51.603,0.70522,0.70522,0.41126,0.13731,0.15665,2.0292e-4,0.0013297,-2.2221e-4,0,-6.9371e-5,-1.3315,44555
54.796,6415.7,166.67,4.8737,3954.3,0.0045809,9.8059,8.4814e-6,0,-0.13112,-0.019518,9849.5,5.1653,220.68,181.56,3.8051,0.5311,17815110,0,51.641,0.70524,0.70524,0.41125,0.13731,0.15667,2.0211e-4,4.0152e-4,-1.2842e-4,0,-6.9159e-5,-1.3317,44565
54.806,6414.1,166.72,4.87,3954.6,0.0045807,9.8059,8.4482e-6,0,-0.13102,-0.019489,9849.5,5.1653,220.68,181.56,3.8052,0.53123,17822408,0,51.679,0.70526,0.70526,0.41125,0.13732,0.15669,2.0132e-4,6.2586e-4,3.1868e-4,0,-6.9018e-5,-1.3318,44576
54.816,6412.4,166.76,4.8663,3955,0.0045806,9.8059,8.428e-6,0,-0.13104,-0.018858,9849.5,5.1653,220.68,181.56,3.8052,0.53135,1.783e7,0,51.716,0.70528,0.70528,0.41124,0.13733,0.1567,2.0084e-4,0.0013301,4.0702e-4,0,-6.9005e-5,-1.332,44586
54.826,6410.8,166.8,4.8626,3955.4,0.0045805,9.8059,8.4052e-6,0,-0.13103,-0.01797,9849.5,5.1653,220.68,181.56,3.8053,0.53148,17837000,0,51.754,0.7053,0.7053,0.41124,0.13734,0.15672,2.003e-4,0.0012589,-1.5797e-5,0,-6.8957e-5,-1.3321,44596
54.836,6409.2,166.85,4.8589,3955.7,0.0045804,9.8059,8.3845e-6,0,-0.13107,-0.017041,9849.5,5.1653,220.68,181.56,3.8053,0.5316,17844293,0,51.791,0.70532,0.70532,0.41123,0.13735,0.15674,1.9981e-4,9.4097e-4,-4.7225e-4,0,-6.8963e-5,-1.3322,44606
54.846,6407.6,166.89,4.8552,3956.1,0.0045804,9.8059,8.3834e-6,0,-0.13113,-0.015801,9849.5,5.1653,220.68,181.56,3.8053,0.53173,17851584,0,51.829,0.70534,0.70534,0.41123,0.13736,0.15676,1.9979e-4,6.6907e-4,3.8576e-5,0,-6.899e-5,-1.3324,44617
54.856,6405.9,166.93,4.8515,3956.5,0.0045803,9.806,8.3841e-6,0,-0.13117,-0.014243,9849.5,5.1653,220.68,181.56,3.8054,0.53185,17858872,0,51.866,0.70536,0.70536,0.41122,0.13737,0.15677,1.9981e-4,8.9723e-4,-1.603e-4,0,-6.9001e-5,-1.3325,44627
54.866,6404.3,166.98,4.8478,3956.8,0.0045803,9.806,8.355e-6,0,-0.13123,-0.012448,9849.5,5.1653,220.68,181.56,3.8054,0.53198,17866159,0,51.904,0.70538,0.70538,0.41122,0.13737,0.15679,1.9911e-4,0.0011152,-3.8811e-4,0,-6.9023e-5,-1.3326,44637
54.876,6402.7,167.02,4.8442,3957.2,0.0045803,9.806,8.3228e-6,0,-0.13128,-0.010809,9849.5,5.1653,220.68,181.56,3.8054,0.5321,17873444,0,51.941,0.7054,0.7054,0.41121,0.13738,0.15681,1.9835e-4,4.9923e-4,2.4859e-4,0,-6.904e-5,-1.3328,44647
54.886,6401,167.06,4.8405,3957.6,0.0045803,9.806,8.3033e-6,0,-0.13128,-0.0091602,9849.5,5.1653,220.68,181.56,3.8055,0.53222,17880727,0,51.979,0.70542,0.70542,0.4112,0.13739,0.15682,1.9789e-4,8.7232e-4,3.6183e-4,0,-6.9008e-5,-1.3329,44658
54.896,6399.4,167.11,4.8368,3957.9,0.0045803,9.806,8.2749e-6,0,-0.13128,-0.0076475,9849.5,5.1653,220.68,181.56,3.8055,0.53235,17888008,0,52.016,0.70544,0.70544,0.4112,0.1374,0.15684,1.9721e-4,7.9237e-4,-4.7839e-4,0,-6.8977e-5,-1.3331,44668
54.906,6397.8,167.15,4.8331,3958.3,0.0045803,9.806,8.2706e-6,0,-0.13129,-0.0061606,9849.5,5.1653,220.68,181.56,3.8056,0.53247,17895287,0,52.054,0.70546,0.70546,0.41119,0.13741,0.15686,1.9711e-4,8.2449e-4,-4.3966e-4,0,-6.8946e-5,-1.3332,44678
54.916,6396.1,167.19,4.8294,3958.6,0.0045803,9.806,8.2776e-6,0,-0.13123,-0.0044774,9849.5,5.1653,220.68,181.56,3.8056,0.5326,17902563,0,52.092,0.70548,0.70548,0.41119,0.13742,0.15688,1.9728e-4,0.0012712,-4.7532e-4,0,-6.885e-5,-1.3333,44688
54.926,6394.5,167.23,4.8257,3959,0.0045804,9.806,8.2599e-6,0,-0.13114,-0.0025834,9849.5,5.1653,220.68,181.56,3.8056,0.53272,1.791e7,0,52.129,0.7055,0.7055,0.41118,0.13742,0.15689,1.9686e-4,9.3929e-4,1.0662e-4,0,-6.8727e-5,-1.3335,44699
54.936,6392.9,167.28,4.822,3959.4,0.0045804,9.806,8.239e-6,0,-0.13107,-3.1069e-4,9849.5,5.1653,220.68,181.56,3.8057,0.53284,17917111,0,52.167,0.70552,0.70552,0.41118,0.13743,0.15691,1.9637e-4,7.3882e-4,-3.6408e-4,0,-6.8616e-5,-1.3336,44709
54.946,6391.2,167.32,4.8183,3959.7,0.0045804,9.806,8.2152e-6,0,-0.13092,0.0019804,9849.5,5.1653,220.68,181.56,3.8057,0.53297,17924382,0,52.204,0.70554,0.70554,0.41117,0.13744,0.15693,1.958e-4,0.0011441,-3.4138e-5,0,-6.8423e-5,-1.3338,44719
54.956,6389.6,167.36,4.8146,3960.1,0.0045805,9.806,8.1567e-6,0,-0.13076,0.0035904,9849.5,5.1653,220.68,181.56,3.8057,0.53309,17931650,0,52.242,0.70556,0.70556,0.41117,0.13745,0.15694,1.9441e-4,8.397e-4,-1.6547e-4,0,-6.8227e-5,-1.3339,44729
54.966,6388,167.4,4.8109,3960.5,0.0045805,9.806,8.0998e-6,0,-0.1306,0.0050556,9849.5,5.1653,220.68,181.56,3.8058,0.53321,17938917,0,52.279,0.70558,0.70558,0.41116,0.13746,0.15696,1.9306e-4,0.0011051,-4.6656e-4,0,-6.8021e-5,-1.334,44740
54.976,6386.3,167.45,4.8072,3960.8,0.0045805,9.806,8.0325e-6,0,-0.13043,0.0065324,9849.5,5.1653,220.69,181.56,3.8058,0.53334,17946182,0,52.317,0.7056,0.7056,0.41115,0.13747,0.15698,1.9145e-4,7.0893e-4,-3.4352e-5,0,-6.7813e-5,-1.3342,44750
54.986,6384.7,167.49,4.8035,3961.2,0.0045805,9.806,7.9715e-6,0,-0.13025,0.0076078,9849.5,5.1653,220.69,181.56,3.8059,0.53346,17953445,0,52.354,0.70562,0.70562,0.41115,0.13748,0.157,1.9e-4,4.0158e-4,4.2538e-4,0,-6.759e-5,-1.3343,44760
54.996,6383.1,167.53,4.7999,3961.6,0.0045805,9.806,7.9105e-6,0,-0.13011,0.0084561,9849.5,5.1653,220.69,181.56,3.8059,0.53358,17960705,0,52.392,0.70564,0.70564,0.41114,0.13748,0.15701,1.8855e-4,0.0012772,-3.1889e-4,0,-6.7406e-5,-1.3344,44771
55.006,6381.4,167.58,4.7962,3961.9,0.0045805,9.806,7.8209e-6,0,-0.12995,0.0085187,9849.5,5.1653,220.69,181.56,3.8059,0.5337,17967964,0,52.429,0.70566,0.70566,0.41114,0.13749,0.15703,1.8642e-4,5.7226e-4,1.9433e-4,0,-6.7214e-5,-1.3346,44781
55.016,6379.8,167.62,4.7925,3962.3,0.0045805,9.806,7.7103e-6,0,-0.12986,0.008132,9849.5,5.1653,220.69,181.56,3.806,0.53383,17975220,0,52.467,0.70568,0.70568,0.41113,0.1375,0.15705,1.8378e-4,7.0214e-4,-4.4429e-4,0,-6.7089e-5,-1.3347,44791
55.026,6378.2,167.66,4.7888,3962.7,0.0045805,9.806,7.6057e-6,0,-0.12982,0.0074712,9849.5,5.1653,220.69,181.56,3.806,0.53395,17982475,0,52.504,0.7057,0.7057,0.41113,0.13751,0.15706,1.8129e-4,5.7449e-4,4.7111e-4,0,-6.7007e-5,-1.3348,44801
55.036,6376.5,167.7,4.7851,3963,0.0045805,9.806,7.517e-6,0,-0.12975,0.006715,9849.5,5.1653,220.69,181.56,3.8061,0.53407,1.799e7,0,52.542,0.70572,0.70572,0.41112,0.13752,0.15708,1.7918e-4,4.8495e-4,-1.209e-4,0,-6.6908e-5,-1.335,44812
